prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,total_porch_area,total_garage_area,effective_age
71799,12,1064,3,SUWANNEE,0,220900,7836,128,0,27
71812,5,2559,4,SUWANNEE,0,594100,18458,501,568,10
71846,5.01,1408,3,SUWANNEE,0,414000,20067,48,0,6
72019,0.98,1222,3,ST. JOHN'S,0,282200,748,0,0,4
72052,0.14,1334,3,GAINESVILLE,92800,245000,399,244,352,30
72057,0.13,1405,3,GAINESVILLE,92800,244700,1574,200,300,30
72065,0.14,800,3,GAINESVILLE,92800,225200,2299,124,0,9
72080,0.13,1515,3,GAINESVILLE,92800,284100,280,252,315,12
72082,0.13,1444,3,GAINESVILLE,92800,252000,2191,56,296,30
72090,0.14,1314,3,GAINESVILLE,92800,229500,1590,45,0,22
72091,0.14,1127,3,GAINESVILLE,92800,240400,501,36,357,23
72105,0.14,1450,3,GAINESVILLE,92801,192800,3205,60,420,21
72119,0.11,1666,3,GAINESVILLE,92900,300300,468,110,400,7
72143,0.13,1485,3,GAINESVILLE,28000,277300,1028,188,440,15
72146,0.13,1185,3,GAINESVILLE,28000,263600,477,20,380,8
72154,0.11,992,3,GAINESVILLE,28000,247400,1449,128,240,7
72164,0.11,1185,3,GAINESVILLE,28000,257000,166,20,380,7
72167,0.11,1481,3,GAINESVILLE,28000,291600,1332,145,400,7
72174,0.11,1576,3,GAINESVILLE,28000,280600,325,240,420,7
72179,0.11,1241,3,GAINESVILLE,28000,241300,1014,145,400,8
72186,0.13,1185,3,GAINESVILLE,28000,247200,434,20,380,9
72191,0.13,1595,3,GAINESVILLE,28000,272900,1028,188,330,15
72193,0.13,1156,3,GAINESVILLE,28000,244100,1184,120,380,9
72194,0.13,1185,3,GAINESVILLE,28000,250300,393,20,380,8
72204,0.12,3572,3,GAINESVILLE,28000,439600,1217,520,480,8
72208,0.13,1486,3,GAINESVILLE,28000,303700,1035,240,480,14
72219,0.1,1261,3,GAINESVILLE,28000,265100,1068,145,380,9
72221,0.1,1576,3,GAINESVILLE,28000,271400,1199,145,420,9
72223,0.1,1156,3,GAINESVILLE,28000,256300,1167,120,380,6
72224,0.1,1576,3,GAINESVILLE,28000,257400,1216,350,840,9
72230,0.21,1241,3,GAINESVILLE,28000,250300,1274,45,400,9
72236,0.14,2153,3,GAINESVILLE,28000,318600,883,45,400,8
72241,0.1,1185,3,GAINESVILLE,28000,270000,339,20,380,8
72243,0.1,1589,3,GAINESVILLE,28000,282700,1363,190,420,9
72253,0.12,1576,3,GAINESVILLE,28000,285600,339,75,420,8
72258,0.1,1576,3,GAINESVILLE,28000,286200,342,175,420,8
72263,0.1,1433,3,GAINESVILLE,28000,272300,339,90,800,8
72266,0.1,1433,3,GAINESVILLE,28000,258800,1353,45,400,8
72270,0.12,1185,3,GAINESVILLE,28000,255400,339,20,380,8
72281,0.1,1173,3,GAINESVILLE,28000,193100,566,20,400,8
72306,6.12,1641,3,ST. JOHN'S,56000,247500,5763,276,1150,30
72381,2.8,1249,3,ST. JOHN'S,56000,186800,12559,168,0,24
72460,1.1,1350,3,ST. JOHN'S,0,277000,3416,800,0,2
72463,0.87,1166,3,ST. JOHN'S,0,203800,12337,0,0,29
72475,0.52,1248,3,ST. JOHN'S,0,249500,1368,144,520,18
72497,2.5,1492,3,ST. JOHN'S,0,310400,14797,0,0,19
72576,0.72,1350,3,ST. JOHN'S,0,261400,46649,80,0,10
72587,0.61,1260,3,ST. JOHN'S,0,219200,8507,756,0,19
72697,2.67,1888,3,ST. JOHN'S,0,224000,4375,600,0,29
72963,0.17,995,3,GAINESVILLE,190300,167600,2097,0,0,18
72964,0.18,1040,3,GAINESVILLE,190300,148500,879,0,0,29
73066,0.1,1440,3,GAINESVILLE,236400,276100,171,163.5,420,21
73067,0.1,1335,3,GAINESVILLE,236400,304900,519,219,528,21
73069,0.1,1536,3,GAINESVILLE,236400,330300,244,284,552,21
73079,0.1,1433,3,GAINESVILLE,236400,297600,709,326,840,17
73098,0.23,2780,3,GAINESVILLE,236400,456200,816,270,484,20
73101,0.17,1846,3,GAINESVILLE,236400,385100,739,435,484,20
73116,0.18,1837,3,GAINESVILLE,236400,343700,3408,912,980,20
73120,0.11,1422,3,GAINESVILLE,236400,298000,640,262.5,457,20
73125,0.11,1347,3,GAINESVILLE,236400,265300,717,259.5,484,20
73132,0.12,1439,3,GAINESVILLE,236400,292400,262,204,495,20
73137,0.09,1401,3,GAINESVILLE,236400,286800,198,204,484,20
73140,0.09,1442,3,GAINESVILLE,236400,295100,152,207,479,20
73154,0.11,1462,3,GAINESVILLE,236401,287000,228,204,462,19
73155,0.11,1427,3,GAINESVILLE,236401,273200,708,275.5,441,14
73163,0.11,1479,3,GAINESVILLE,236401,297600,252,204,484,19
73173,0.2,1787,3,GAINESVILLE,236401,334800,715,359,420,18
73175,0.12,1462,3,GAINESVILLE,236401,329800,289,204,462,14
73214,0.17,2052,3,GAINESVILLE,236401,392300,771,215,462,18
73222,0.18,2042,3,GAINESVILLE,236401,390000,821,213.5,462,19
73230,0.07,1226,3,GAINESVILLE,236402,262100,557,306,264,17
73232,0.05,1351,3,GAINESVILLE,236402,259100,608,60,440,17
73237,0.04,1328,3,GAINESVILLE,236402,245900,652,50,432,17
73242,0.05,1223,3,GAINESVILLE,236402,259700,173,474,528,8
73246,0.05,1180,3,GAINESVILLE,236402,267200,154,250,480,8
73256,0.07,1223,3,GAINESVILLE,236402,259100,50,174,528,7
73257,0.06,1223,3,GAINESVILLE,236402,279300,50,87,264,7
73260,0.05,1180,3,GAINESVILLE,236402,276500,166,125,240,7
73261,0.05,1351,3,GAINESVILLE,236402,267700,163,126,440,7
73262,0.05,1604,3,GAINESVILLE,236402,329300,166,84,452,7
73263,0.06,1223,3,GAINESVILLE,236402,267500,50,87,264,7
73267,0.05,1184,3,GAINESVILLE,236402,271300,187,125,240,7
73270,0.05,1604,3,GAINESVILLE,236402,327500,154,84,452,8
73272,0.04,1223,3,GAINESVILLE,236402,255400,154,237,264,8
73273,0.04,1482,3,GAINESVILLE,236402,280500,154,50,412,8
73275,0.04,1482,3,GAINESVILLE,236402,267800,173,50,412,8
73288,0.05,1057,3,GAINESVILLE,236402,232800,77,60,457.5,8
73290,0.05,1217,3,GAINESVILLE,236402,252200,967,78,276,10
73295,0.05,1238,3,GAINESVILLE,236402,251800,780,81,264,10
73296,0.05,1166,3,GAINESVILLE,236402,269900,10824,24,276,10
73298,0.05,1057,3,GAINESVILLE,236402,236600,154,60,457.5,8
73299,0.05,1082,3,GAINESVILLE,236402,251900,113,60,457.5,9
73303,0.11,1352,3,GAINESVILLE,236402,274800,783,186,420,17
73307,0.11,1428,3,GAINESVILLE,236402,296400,3274,243,418,18
73312,0.15,1465,3,GAINESVILLE,236402,286000,229,166.5,420,18
73313,0.09,1372,3,GAINESVILLE,236402,290700,201,187,400,18
73326,0.1,1447,3,GAINESVILLE,236402,266200,242,163,440,19
73328,0.1,1487,3,GAINESVILLE,236402,347400,229,166.5,420,12
73338,0.3,1244,3,GAINESVILLE,110400,237100,5695,104,286,24
73340,0.37,1220,2,GAINESVILLE,110400,220600,3231,104,0,16
73344,0.21,1185,3,GAINESVILLE,110400,326200,14634,30,650,10
73345,0.24,1196,3,GAINESVILLE,110400,289200,5746,27,325,17
73350,10,1984,3,GAINESVILLE,150500,496600,6179,0,0,24
73364,0.22,1378,3,GAINESVILLE,150300,290900,5235,56,0,9
73379,0.22,1245,3,GAINESVILLE,150400,264900,2723,0,0,14
73394,0.2,1987,3,GAINESVILLE,163700,313600,2578,112,912,30
73401,0.24,1775,3,GAINESVILLE,163700,291200,2868,309,480,24
73402,0.24,1867,3,GAINESVILLE,163700,286300,346,385,424,30
73403,0.21,1951,3,GAINESVILLE,163700,343400,426,361,450,19
73417,0.2,1354,3,GAINESVILLE,163700,226500,919,280,396,30
73419,0.2,1424,3,GAINESVILLE,163700,341300,2950,232,483,16
73423,0.21,1963,3,GAINESVILLE,163700,317500,948,56,480,24
73438,0.2,1709,3,GAINESVILLE,163700,285300,6128,70,478,29
73466,0.23,1008,3,GAINESVILLE,150500,195500,0,0,0,19
73476,0.18,1227,3,GAINESVILLE,220400,265200,562,54,0,24
73477,0.18,1337,3,GAINESVILLE,220400,296700,360,174,0,12
73479,0.18,1114,3,GAINESVILLE,220400,257600,627,0,0,19
73487,0.18,816,3,GAINESVILLE,220400,231300,3104,28,264,24
73493,0.2,1638,3,GAINESVILLE,220400,295500,1061,564,0,14
73504,0.19,1008,3,GAINESVILLE,203300,237600,435,0,0,30
73507,0.17,1008,3,GAINESVILLE,203300,210100,288,0,0,19
73518,0.29,1346,3,GAINESVILLE,203300,259800,475,392,0,24
73529,0.17,1011,3,GAINESVILLE,203200,236200,2038,90,0,25
73533,0.25,1334,3,GAINESVILLE,203200,237000,703,75,0,29
73535,0.24,1046,3,GAINESVILLE,203200,210000,349,75,0,19
73552,0.18,1215,3,GAINESVILLE,206900,261600,351,0,240,24
73554,0.18,1209,3,GAINESVILLE,206900,252200,765,0,332,25
73560,0.18,1599,3,GAINESVILLE,206900,323200,326,140,300,3
73561,0.18,1025,3,GAINESVILLE,206900,222900,4080,0,0,19
73562,0.18,1147,3,GAINESVILLE,206900,230300,3889,108,228,30
73566,0.18,1537,3,GAINESVILLE,206900,241100,567,1164,0,26
73567,0.18,1195,3,GAINESVILLE,206900,224400,585,0,0,30
73572,0.18,1478,3,GAINESVILLE,206900,272400,2904,432,836,30
73589,0.18,1459,3,GAINESVILLE,206900,236100,749,422,588,30
73598,0.19,1050,3,GAINESVILLE,206900,215000,507,90,325,29
73612,0.21,1644,3,GAINESVILLE,206900,213500,2785,492,0,30
73616,0.22,1248,3,GAINESVILLE,206900,157400,3867,0,0,30
73617,0.2,1140,3,GAINESVILLE,206900,219300,1275,90,0,17
73620,0.23,1561,3,GAINESVILLE,226600,295200,4794,405,0,29
73639,0.15,1772,3,GAINESVILLE,54800,266100,3195,8,0,18
73672,0.23,2530,3,GAINESVILLE,150500,375400,5068,270,0,24
73673,0.23,1364,3,GAINESVILLE,150500,197800,0,308,0,30
73679,0.23,1296,3,GAINESVILLE,150500,302000,398,0,0,4
73681,0.23,1040,3,GAINESVILLE,150500,299000,9770,56,0,9
73682,0.23,1660,3,GAINESVILLE,150500,326400,2608,315,0,12
73685,0.31,1118,3,GAINESVILLE,150500,247900,288,145,0,9
73690,0.18,953,3,GAINESVILLE,196200,213400,1904,48,294,29
73692,0.18,1174,3,GAINESVILLE,196200,203800,499,256,338,30
73705,0.18,1040,3,GAINESVILLE,196200,188300,1688,56,312,30
73707,0.18,1080,3,GAINESVILLE,196200,223300,1229,64,288,24
73711,0.18,1014,3,GAINESVILLE,196200,222700,4336,104,780,30
73712,0.18,1040,3,GAINESVILLE,196200,208900,2110,96,312,30
73714,0.21,1374,3,GAINESVILLE,196200,230300,4511,324,0,30
73722,0.18,1215,3,GAINESVILLE,196200,249700,1923,0,360,30
73724,0.18,1210,3,GAINESVILLE,196300,280300,3695,56,288,25
73730,0.19,1420,3,GAINESVILLE,196300,296700,2096,250,437,23
73731,0.2,1150,3,GAINESVILLE,196300,242000,3816,0,288,30
73744,0.22,1260,3,GAINESVILLE,196300,256500,1154,48,252,30
73752,0.18,1321,3,GAINESVILLE,196400,289400,4190,54,418,30
73758,0.29,1418,3,GAINESVILLE,196400,300700,4199,16,800,30
73760,0.52,1343,3,GAINESVILLE,196400,314200,3228,40,415,17
73767,0.22,1302,3,GAINESVILLE,196400,305900,2764,270,350,24
73770,0.18,1274,3,GAINESVILLE,196400,269300,2763,45,308,30
73771,0.28,1224,3,GAINESVILLE,89600,265200,533,64,0,24
73776,0.23,1118,3,GAINESVILLE,89600,285300,1565,64,0,8
73777,0.23,1253,3,GAINESVILLE,89600,255400,1680,0,0,24
73778,0.23,1584,3,GAINESVILLE,89600,295000,1367,0,720,19
73784,0.51,2182,3,GAINESVILLE,89600,410600,9988,436,0,14
73792,0.23,1271,3,GAINESVILLE,89600,210900,3570,0,0,30
73794,0.23,1396,3,GAINESVILLE,89600,291300,1101,356,0,14
73796,0.23,1412,3,GAINESVILLE,89600,314700,890,294,0,7
73797,0.23,1594,3,GAINESVILLE,89600,267500,5426,182,0,21
73799,0.23,1118,3,GAINESVILLE,89600,280300,1598,56,0,14
73802,0.27,1236,3,GAINESVILLE,89600,201400,485,60,0,30
73804,0.23,1118,3,GAINESVILLE,89600,199300,1688,0,0,29
73809,0.23,1296,3,GAINESVILLE,89600,285300,3102,256,0,14
73810,0.23,1040,3,GAINESVILLE,89600,199300,1776,56,0,29
73812,0.23,1427,3,GAINESVILLE,89600,239100,1753,309,0,19
73817,0.23,1286,3,GAINESVILLE,89600,130000,547,0,0,30
73834,0.26,1304,3,GAINESVILLE,162300,269800,4575,45,312,22
73835,0.26,1395,3,GAINESVILLE,162300,194600,3334,36,252,24
73841,0.17,1384,3,GAINESVILLE,162300,240100,5247,133,0,30
73850,0.25,1594,3,GAINESVILLE,162300,233400,6453,28,0,30
73853,0.23,1118,3,GAINESVILLE,89400,167800,868,56,0,30
73856,0.23,1412,3,GAINESVILLE,89400,250900,5111,160,0,19
73858,0.23,1118,3,GAINESVILLE,89400,257000,3865,357,0,16
73865,0.23,1732,3,GAINESVILLE,89400,243200,1315,346,0,27
73866,0.23,1777,3,GAINESVILLE,89400,300400,29938,454,0,19
73868,0.23,1948,3,GAINESVILLE,89400,324200,13506,240,0,9
73872,0.23,1118,3,GAINESVILLE,89400,166600,753,64,0,30
73882,0.25,1522,3,GAINESVILLE,89500,231900,909,0,0,30
73883,0.25,1410,3,GAINESVILLE,89500,321400,898,91,484,12
73891,0.25,1170,3,GAINESVILLE,89500,221400,474,0,0,24
73898,0.25,1196,3,GAINESVILLE,89500,160700,2727,80,494,23
73909,0.25,1176,3,GAINESVILLE,89500,256200,3948,216,0,16
73941,0.19,1356,3,GAINESVILLE,162400,280500,4255,12,252,24
73950,0.21,1144,3,GAINESVILLE,162400,221500,269,112,0,30
73963,0.04,1084,3,GAINESVILLE,34600,157300,232,116,288,30
73974,0.05,1354,3,GAINESVILLE,34600,240200,196,30,231,27
73979,0.02,1436,3,GAINESVILLE,34600,247600,245,20,288,26
73984,0.03,1037,3,GAINESVILLE,34600,187400,0,99,288,30
73994,0.04,1780,3,GAINESVILLE,34600,232000,5360,10,0,30
73995,0.03,1108,3,GAINESVILLE,34600,195200,2634,48,298,24
74020,0.04,1133,3,GAINESVILLE,34600,213300,3410,48,308,30
74034,0.04,1737,3,GAINESVILLE,34600,247600,6912,189,312,30
74037,0.03,1238,3,GAINESVILLE,34600,189600,5860,64,273,30
74053,0.02,1256,3,GAINESVILLE,34600,190700,4744,12,315,30
74063,0.21,1125,3,GAINESVILLE,14000,112500,263,0,0,30
74068,0.18,1794,3,GAINESVILLE,14000,285300,1216,0,0,24
74070,0.18,1364,3,GAINESVILLE,14000,235600,5000,220,0,24
74073,0.18,1014,3,GAINESVILLE,14000,177300,579,36,0,30
74076,0.17,1304,3,GAINESVILLE,14000,232300,1817,0,0,24
74093,0.24,1442,3,GAINESVILLE,255000,305000,28776,240,0,14
74107,0.26,1228,3,GAINESVILLE,255000,234600,687,0,0,24
74114,0.21,1202,3,GAINESVILLE,255000,227900,653,0,0,24
74116,0.3,987,3,GAINESVILLE,255000,213300,2380,0,0,19
74118,1.95,1460,3,GAINESVILLE,150500,225300,2880,340,0,29
74133,0.35,1766,3,GAINESVILLE,146600,320000,20001,506,0,24
74159,0.35,1248,3,GAINESVILLE,59300,266700,1075,24,240,14
74175,0.45,2496,3,GAINESVILLE,59300,372800,1948,270,264,29
74176,0.35,1176,3,GAINESVILLE,59300,248100,3156,216,0,16
74177,0.52,1527,3,GAINESVILLE,59300,297100,0,559,0,24
74185,0.33,1921,3,GAINESVILLE,59300,203900,14150,25,0,30
74198,0.47,1964,3,GAINESVILLE,59300,234700,4392,552,0,30
74497,0.33,1020,3,GAINESVILLE,0,143500,1474,72,0,30
74501,0.4,1080,3,GAINESVILLE,0,170200,1119,96,0,26
74504,0.37,840,3,GAINESVILLE,0,170000,2880,0,0,30
74511,0.27,1172,3,GAINESVILLE,145500,191800,555,0,0,14
74518,0.35,1464,3,GAINESVILLE,145500,168500,1984,455,0,30
74522,0.24,1045,3,GAINESVILLE,145500,187400,1242,156,0,30
74533,0.26,1152,3,GAINESVILLE,145500,189200,1960,192,0,19
74539,0.26,1244,3,GAINESVILLE,145500,256900,2216,0,0,9
74544,0.26,1056,3,GAINESVILLE,145500,103000,1514,0,0,30
74585,0.2,832,3,GAINESVILLE,145500,189800,2032,0,0,16
74597,0.27,1113,3,GAINESVILLE,145500,228100,2680,154,0,12
74613,0.12,423,1,GAINESVILLE,145500,82400,2752,0,0,14
74621,0.23,800,3,GAINESVILLE,145500,71600,1282,280,0,30
74650,0.46,1601,3,GAINESVILLE,119800,274400,3671,350,0,30
74661,0.43,1450,3,GAINESVILLE,119800,247400,2719,132,0,15
74662,0.43,803,2,GAINESVILLE,119800,166700,3677,65,0,30
74664,0.34,1252,3,GAINESVILLE,119800,225200,256,446,0,30
74671,0.39,2100,3,GAINESVILLE,119800,215600,4384,676,0,30
74675,0.44,1200,3,GAINESVILLE,119800,189400,256,160,0,25
74682,0.37,990,3,GAINESVILLE,119800,221400,390,120,0,19
74691,0.44,1548,3,GAINESVILLE,119800,153200,1358,660,0,30
74694,0.44,1056,3,GAINESVILLE,119800,211900,2965,288,0,19
74696,0.44,1032,2,GAINESVILLE,119800,150600,1085,229,0,30
74701,0.46,1349,3,GAINESVILLE,119800,267200,2330,553,0,19
74721,0.43,1096,3,GAINESVILLE,119800,190600,6400,0,0,30
74727,0.62,720,3,GAINESVILLE,165600,107000,449,0,0,30
74804,0.16,1147,3,GAINESVILLE,103300,257000,411,312,288,22
74815,0.08,1486,3,GAINESVILLE,103300,222400,859,322,228,21
74816,0.09,1802,3,GAINESVILLE,103300,219000,2559,376,0,26
74824,0.09,1616,3,GAINESVILLE,103300,217800,4874,0,0,14
74839,0.09,1002,3,GAINESVILLE,103300,147800,2852,0,0,30
74841,0.09,1280,3,GAINESVILLE,103300,143400,994,16,216,30
74845,0.09,984,3,GAINESVILLE,103300,174700,259,96,216,24
74850,0.09,1036,3,GAINESVILLE,103300,181900,2155,98,0,19
74852,0.09,950,3,GAINESVILLE,103300,119000,208,164,0,30
74862,0.09,1408,3,GAINESVILLE,103300,212600,3238,0,252,19
74877,0.22,1538,3,GAINESVILLE,243400,288500,1064,258,312,16
74881,0.15,1273,3,GAINESVILLE,243400,217700,362,224,264,17
74885,0.15,1246,3,GAINESVILLE,243400,220400,212,160.5,288,16
74890,0.15,1500,3,GAINESVILLE,243400,287900,647,180.5,441,10
74898,0.16,1500,3,GAINESVILLE,243400,277200,572,45,400,17
74901,0.18,1242,3,GAINESVILLE,243400,234000,363,164,288,18
74905,0.18,1273,3,GAINESVILLE,243400,250300,1256,252,264,17
74913,0.17,1251,3,GAINESVILLE,243400,236800,1313,224,286,14
74914,0.17,1241,3,GAINESVILLE,243400,236200,327,170.5,288,18
75076,0.27,1166,3,GAINESVILLE,32600,220900,500,96,0,30
75098,0.21,1166,3,GAINESVILLE,32600,231800,535,96,0,30
75112,0.2,1161,3,GAINESVILLE,32600,233600,3959,262,0,19
75116,0.2,1260,3,GAINESVILLE,32600,196000,2746,429,0,25
75126,0.21,1269,3,GAINESVILLE,32600,124700,200,435,0,25
75129,0.21,1035,3,GAINESVILLE,32600,219000,5468,54,0,30
75131,0.21,1260,3,GAINESVILLE,32600,249700,200,210,0,14
75134,0.21,1273,3,GAINESVILLE,32600,198500,1570,208,0,26
75138,0.28,945,3,GAINESVILLE,32600,203900,568,48,0,19
75148,0.21,1496,3,GAINESVILLE,32600,210000,1569,304,0,30
75155,0.26,972,3,GAINESVILLE,32600,209800,326,128,0,30
75161,0.2,1269,3,GAINESVILLE,32600,200700,1756,372,0,30
75167,0.2,1326,3,GAINESVILLE,32600,245200,2247,292,0,25
75168,0.2,1269,3,GAINESVILLE,32600,201500,6720,372,0,30
75170,0.2,1208,3,GAINESVILLE,32600,200200,798,0,0,14
75173,0.26,975,3,GAINESVILLE,32600,206100,4778,156,598,30
75185,0.2,1269,3,GAINESVILLE,32600,203900,387,372,0,19
75194,0.25,1269,3,GAINESVILLE,32600,133800,435,372,0,30
75202,0.2,1391,3,GAINESVILLE,32600,224200,927,288,0,30
75231,0.27,1233,3,GAINESVILLE,32700,230600,1519,298,0,16
75257,0.28,975,3,GAINESVILLE,32700,220000,272,60,0,25
75274,0.25,1176,3,GAINESVILLE,32700,95600,216,68,308,25
75287,0.23,975,3,GAINESVILLE,32800,196400,192,64,0,30
75469,0.25,984,3,GAINESVILLE,95700,197000,180,144,0,14
75485,0.21,962,3,GAINESVILLE,95700,203400,4142,0,0,21
75497,0.21,1232,3,GAINESVILLE,95700,221500,985,156,0,30
75529,0.21,1604,3,GAINESVILLE,95700,190700,3974,323,0,30
75533,0.21,1122,3,GAINESVILLE,95700,197800,756,48,0,16
75542,0.21,1040,3,GAINESVILLE,95700,199100,669,70,0,20
75543,0.21,988,3,GAINESVILLE,95700,169000,711,64,0,30
75547,0.21,1053,3,GAINESVILLE,95700,227900,180,54,0,24
75558,0.21,1515,3,GAINESVILLE,95700,271500,1400,52,0,29
75570,0.21,1208,3,GAINESVILLE,95700,212200,325,0,0,24
75574,0.21,1040,2,GAINESVILLE,95700,182200,636,344,0,20
75589,0.18,1315,3,GAINESVILLE,95800,136300,2429,229,0,30
75598,0.21,1458,3,GAINESVILLE,95800,194500,5124,111,0,30
75599,0.32,1540,3,GAINESVILLE,95800,265200,364,76,0,27
75610,0.19,1518,3,GAINESVILLE,95800,266800,2680,70,0,16
75614,0.22,1620,3,GAINESVILLE,95800,274900,660,749,0,19
75619,0.19,1266,3,GAINESVILLE,95800,221500,1044,105,0,26
75622,0.18,1490,3,GAINESVILLE,95800,192500,180,54,0,30
75630,0.18,1784,3,GAINESVILLE,95800,213400,3557,0,0,30
75633,0.18,1496,3,GAINESVILLE,95800,178700,693,289,0,30
75642,0.19,1420,3,GAINESVILLE,95800,193600,2887,384,0,30
75654,0.19,1367,2,GAINESVILLE,95800,136300,364,0,0,30
75667,0.18,1496,3,GAINESVILLE,95800,256500,6325,867,0,24
75679,0.19,1376,3,GAINESVILLE,95800,246400,597,353,0,24
75686,0.19,1266,3,GAINESVILLE,95800,237500,1370,504,0,29
75689,0.19,1082,3,GAINESVILLE,95800,161600,200,64,0,30
75705,0.19,1579,3,GAINESVILLE,95800,244600,5397,441,0,19
75708,0.19,1189,3,GAINESVILLE,95800,244300,317,248,0,24
75722,0.24,1368,3,GAINESVILLE,95800,147000,1218,104,0,30
75723,0.23,1970,3,GAINESVILLE,95800,213000,460,644,0,30
75725,0.18,900,3,GAINESVILLE,95800,137200,498,0,0,30
75727,0.18,1409,3,GAINESVILLE,95800,215200,776,144,0,30
75728,0.18,1274,3,GAINESVILLE,95800,206700,3624,0,0,24
75737,0.19,1898,3,GAINESVILLE,95900,229700,3428,216,209,30
75745,0.23,1322,3,GAINESVILLE,95900,197300,1074,172,0,29
75751,0.19,1050,3,GAINESVILLE,95900,192900,200,150,0,19
75756,0.19,1642,3,GAINESVILLE,95900,237700,7570,242,0,30
75788,0.23,1502,3,GAINESVILLE,95900,151500,972,35,0,30
75803,0.22,1127,3,GAINESVILLE,95900,180000,1820,64,0,29
75804,0.22,1111,2,GAINESVILLE,95900,133900,10510,60,0,30
75807,0.23,1629,3,GAINESVILLE,95900,238100,1452,647,0,10
75811,0.23,1260,3,GAINESVILLE,95900,209400,1782,70,0,30
75835,0.22,1098,3,GAINESVILLE,95900,216700,388,298,0,19
75839,0.23,1520,3,GAINESVILLE,95900,127400,856,1320,0,30
75841,0.23,1593,3,GAINESVILLE,95900,256200,4709,36,0,30
75842,0.22,1082,3,GAINESVILLE,95900,185000,180,128,0,30
75859,0.29,1516,3,GAINESVILLE,95900,180400,2095,0,0,30
75893,0.26,1913,3,GAINESVILLE,95900,250300,11280,192,0,30
75994,0.49,1512,3,GAINESVILLE,159700,204500,4824,189,0,30
76013,0.44,1653,3,GAINESVILLE,96000,244500,1048,102,0,30
76018,0.23,1035,3,GAINESVILLE,96000,204600,464,138,0,30
76023,0.25,1059,3,GAINESVILLE,96000,257500,1990,144,220,12
76024,0.24,1183,3,GAINESVILLE,96000,174800,393,331,0,30
76025,0.24,1396,3,GAINESVILLE,96000,203800,764,236,0,30
76028,0.24,1252,3,GAINESVILLE,96000,248700,843,92,0,22
76037,0.22,1252,3,GAINESVILLE,96000,242100,176,92,0,15
76048,0.24,989,3,GAINESVILLE,96000,193200,300,0,0,26
76080,0.22,1209,3,GAINESVILLE,96000,188700,192,220,0,25
76087,0.24,1286,3,GAINESVILLE,96000,156200,213,290,0,30
76092,0.26,1385,3,GAINESVILLE,96000,183600,2472,95,0,30
76093,0.26,1633,3,GAINESVILLE,96000,234500,843,122,0,30
76096,0.26,1270,3,GAINESVILLE,96000,215700,432,195,0,30
76097,0.24,1286,3,GAINESVILLE,96000,186600,5525,290,0,30
76128,0.2,933,3,GAINESVILLE,96100,181700,200,0,0,30
76138,0.21,933,3,GAINESVILLE,96100,157500,200,0,0,30
76141,0.23,936,3,GAINESVILLE,96100,148000,2120,63,0,30
76149,0.24,1153,3,GAINESVILLE,96100,171000,9728,220,0,30
76188,0.21,1228,3,GAINESVILLE,96100,191900,543,298,0,30
76191,0.21,933,3,GAINESVILLE,96100,162600,200,0,440,30
76194,0.21,1129,3,GAINESVILLE,96100,242900,200,262,0,24
76207,0.24,1129,3,GAINESVILLE,96100,177300,3474,262,0,25
76208,0.22,1173,3,GAINESVILLE,96100,248500,200,262,0,19
76253,0.25,912,3,GAINESVILLE,96300,185200,2880,0,0,25
76399,0.12,1466,3,GAINESVILLE,0,283600,435,244,270,3
76435,0.28,1270,3,GAINESVILLE,0,263400,628,139,300,18
76441,0.23,1120,3,GAINESVILLE,0,242300,4635,112,0,25
76444,0.77,2754,3,GAINESVILLE,0,384700,2775,0,0,30
76452,0.29,1303,3,GAINESVILLE,184400,298900,380,0,520,24
76454,0.23,2493,3,GAINESVILLE,184400,405000,16338,562,500,9
76504,0.21,1340,3,GAINESVILLE,0,214300,1292,0,0,30
76505,0.24,1040,3,GAINESVILLE,0,194600,145,155,0,30
76508,0.24,1060,3,GAINESVILLE,0,137700,0,0,0,30
76517,0.58,816,3,GAINESVILLE,0,163500,0,44,0,30
76521,0.24,816,3,GAINESVILLE,0,196000,1457,96,0,12
76526,0.33,1458,3,GAINESVILLE,0,255400,2803,242,0,22
76529,0.33,1720,3,GAINESVILLE,0,241600,4671,190,0,30
76590,0.32,1074,3,GAINESVILLE,0,209200,5579,120,0,25
76595,0.81,1364,3,GAINESVILLE,0,371300,1465,36,0,12
76608,0.72,1240,3,GAINESVILLE,156300,252200,6978,274,0,29
76626,0.45,1584,3,GAINESVILLE,156300,284200,3314,336,0,18
76640,0.23,1670,3,GAINESVILLE,156400,205000,642,514,0,30
76650,0.23,841,3,GAINESVILLE,156400,161600,553,110,0,30
76657,0.23,1343,3,GAINESVILLE,156400,242100,480,112,0,30
76667,0.22,1272,3,GAINESVILLE,133400,280200,6362,272,302,24
76672,0.45,1366,3,GAINESVILLE,156400,267700,8258,108,0,24
76677,0.34,858,3,GAINESVILLE,156400,204000,295,192,0,30
76686,0.23,1527,3,GAINESVILLE,156400,296400,951,60,0,29
76688,0.23,1848,3,GAINESVILLE,156400,263400,1090,627,0,30
76690,0.23,1274,3,GAINESVILLE,156400,150000,762,416,0,30
76707,0.17,1296,3,GAINESVILLE,86700,236800,1706,0,0,19
