prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val
64889,0.15,1582,4,ST. JOHN'S,246100,364000,2009,100,1582,2009,2024,0,0,492,440,14,14,0,0,2,244
64967,0.18,3024,4,ST. JOHN'S,239200,529700,2004,100,2799,2004,2024,0,225,360,0,19,19,0,0,2,21116
64977,0.22,1817,4,ST. JOHN'S,239200,380200,2006,100,1816.5,2004,2024,0,0,308.5,420,17,19,0,0,2,879
64990,0.17,1792,4,ST. JOHN'S,239200,344500,2005,100,1792,2005,2024,0,0,204,420,18,18,0,0,2,756
64995,0.16,1994,4,ST. JOHN'S,239200,385800,2004,100,1993.5,2004,2024,0,0,178.5,360,19,19,0,0,2,756
65001,0.22,1988,4,ST. JOHN'S,239200,404400,2004,100,1988,2004,2024,0,0,165,400,19,19,0,0,2,19131
65022,0.14,1504,4,ST. JOHN'S,239200,343400,2004,100,1503.5,2004,2024,0,0,300.5,380,19,19,0,0,2,3448
65060,0.13,1381,4,ST. JOHN'S,239201,310400,2005,100,1381,2005,2024,0,0,252,462,18,18,0,0,2,685
65063,0.16,1795,4,ST. JOHN'S,239201,354800,2005,100,1699,2005,2024,0,0,240,462,18,18,0,0,2,684
65138,0.22,2664,4,ST. JOHN'S,239250,485100,2006,100,2379,2006,2024,0,285,360,420,17,17,0,0,3,702
65146,0.22,1446,4,ST. JOHN'S,239250,331500,2008,100,1446,2008,2024,0,0,245,440,15,15,0,0,2,732
65200,0.2,2246,4,ST. JOHN'S,239251,410800,2006,100,2246,2006,2024,0,0,365,400,17,17,0,0,2,706
65208,0.2,1527,4,ST. JOHN'S,239251,373700,2007,100,1527,2007,2024,0,0,286,420,16,16,0,0,2,756
65255,0.17,2168,3,ST. JOHN'S,248400,463000,2009,100,1896,2008,2024,0,272,276,420,14,15,0,0,3,4645
65297,0.15,1527,4,ST. JOHN'S,248400,365000,2010,100,1527,2010,2024,0,0,286,420,13,13,0,0,2,269
65301,0.16,1367,4,ST. JOHN'S,248400,333300,2010,100,1367,2010,2024,0,0,110,420,13,13,0,0,2,843
65398,0.16,1917,4,ST. JOHN'S,251500,442500,2014,100,1917,2014,2024,0,0,197,420,9,9,0,0,3,960
65408,0.09,2253,4,ST. JOHN'S,251500,420000,2016,100,1384,2016,2024,0,869,189,483,7,7,0,0,2.5,1141
65550,0.49,2387,4,ST. JOHN'S,120100,445500,2008,100,2387,1976,2024,0,0,24,504,15,47,0,0,2.5,42314
65658,0.53,3518,4,ST. JOHN'S,56500,386300,1994,100,2108,1973,2024,0,1168,349,696,29,50,0,0,3,3172
65689,0.54,3142,3,ST. JOHN'S,42300,556200,2000,100,3142,1965,2024,0,0,617,1060,23,58,0,0,4,8029
65778,1.27,2023,3,ST. JOHN'S,161400,367500,1999,100,429,1974,2024,0,1594,147,448,24,49,0,0,2.5,9853
65782,4.3,3399,4,ST. JOHN'S,161400,715400,2015,100,1999,1969,2024,0,1400,732,546,8,54,0,0,3.5,16911
65951,0.28,1416,3,ST. JOHN'S,102000,288500,2007,100,1416,2000,2024,0,0,196,400,16,23,0,0,2,542
65996,0.13,1588,3,ST. JOHN'S,239600,314900,2010,100,1588,2005,2024,0,0,146,576,13,18,0,0,2,831
66021,0.3,1622,3,ST. JOHN'S,178000,271400,1994,100,1222,1972,2024,0,0,400,0,29,51,0,0,2,594
66026,0.23,1402,3,ST. JOHN'S,233600,298000,2000,100,1402,2000,2024,0,0,32,441,23,23,0,0,3,614
66029,0.23,1833,3,ST. JOHN'S,233600,351500,2005,100,1833,2000,2024,0,0,224,484,18,23,0,0,2,2087
66043,0.58,1463,3,ST. JOHN'S,0,345000,2000,100,1463,1961,2024,0,0,92,0,23,62,0,0,1,0
66119,0.31,1631,3,ST. JOHN'S,102100,348500,2007,100,1631,1963,2024,0,0,85,602,16,60,0,0,2,15471
66174,0.64,1960,3,ST. JOHN'S,101800,351000,1994,100,1960,1973,2024,0,0,48,484,29,50,0,0,2.5,16796
66199,0.46,1384,3,ST. JOHN'S,36600,300000,2015,100,1384,1971,2024,0,0,72,0,8,52,0,0,2,5791
66202,0.6,2001,3,ST. JOHN'S,36600,420800,2016,100,1831,1983,2024,0,0,1265,0,7,40,0,0,2,4251
66295,1.01,1847,3,ST. JOHN'S,161600,342200,2000,100,1847,1987,2024,0,0,464,441,23,36,0,0,2,6358
66324,1.07,5818,4,ST. JOHN'S,161700,920700,1998,100,2793,1981,2024,0,3025,700,575,25,42,0,0,4.5,35111
17249,5,1928,3,SUWANNEE,130700,430000,1994,100,1928,1976,2024,0,0,124,621,29,47,0,0,2,12482
17274,5.75,2973,3,SUWANNEE,130700,759200,1995,100,2973,1979,2024,0,0,0,795,28,44,0,0,4,55096
17277,5.3,2480,4,SUWANNEE,130700,755000,2012,100,2480,1975,2024,0,0,366,483,11,48,0,0,2.5,43754
17319,8.7,3036,3,SUWANNEE,130700,411000,1994,100,1686,1978,2024,0,720,330,0,29,45,0,0,2,8893
17355,5,1353,3,SUWANNEE,0,346500,2008,100,1353,1983,2024,0,0,0,0,15,40,0,0,2,1000
17443,5.01,3361,4,SUWANNEE,236900,858500,2007,100,3361,2007,2024,0,0,492,908,16,16,0,0,3,31617
17512,5.5,1520,3,SUWANNEE,219400,351900,1994,100,1520,1990,2024,0,0,10,338,29,33,0,0,2,1686
17531,7.34,1861,3,SUWANNEE,0,524600,2003,100,1861,1994,2024,0,0,125,528,20,29,0,0,2,10167
17672,5.1,1735,3,SUWANNEE,0,433500,2002,100,1735,1999,2024,0,0,70,399,21,24,0,0,2,18476
17845,10,5018,5,SUWANNEE,184200,1507900,2000,100,5018,1997,2024,0,0,734,822,23,26,0,0,4.5,36418
18045,5,1894,3,SUWANNEE,0,391400,2001,100,1818,1966,2024,0,0,76,716,22,57,0,0,2,10436
18066,0.25,1696,3,SUWANNEE,43600,320100,1994,100,1696,1983,2024,0,0,112,500,29,40,0,0,2,11396
18097,0.25,1906,3,SUWANNEE,43700,324500,1994,100,1906,1986,2024,0,0,96,520,29,37,0,0,2,6144
18140,0.21,1835,3,SUWANNEE,43800,333100,1994,100,1835,1986,2024,0,0,119,463,29,37,0,0,2,16663
18149,0.21,1582,3,SUWANNEE,43800,297000,1994,100,1378,1987,2024,0,0,274,465,29,36,0,0,2,5552
18278,0.2,1603,3,SUWANNEE,43400,321400,1994,100,1603,1990,2024,0,0,368,441,29,33,0,0,2,6569
18338,0.19,1436,3,SUWANNEE,212701,354500,2012,100,1436,1997,2024,0,0,53,440,11,26,0,0,2,5170
18372,0.19,1937,4,SUWANNEE,212702,350800,1998,100,1937,1998,2024,0,0,206,528,25,25,0,0,2,3329
18620,0.52,3362,5,SUWANNEE,240000,831600,2005,100,3089.5,2005,2024,0,272,275.5,840,18,18,0,0,3.5,25119
18648,0.46,2703,4,SUWANNEE,240000,710000,2015,100,2702.5,2007,2024,0,0,387.5,486,8,16,0,0,3.5,9893
18680,0.99,3768,5,SUWANNEE,240001,933300,2007,100,3259.5,2007,2024,0,508,309.5,858,16,16,0,0,3,2554
18715,0.36,2198,4,SUWANNEE,240001,545500,2015,100,2197.5,2015,2024,0,0,250.5,462,8,8,0,0,2.5,2256
18754,0.26,2220,4,SUWANNEE,242200,396000,2008,100,2220,2008,2024,0,0,209,550,15,15,0,0,3.5,628
18775,0.25,2150,4,SUWANNEE,242200,415000,2012,100,2150,2012,2024,0,0,294,462,11,11,0,0,2,567
18841,0.17,1521,3,SUWANNEE,239800,319300,2005,100,1521,2005,2024,0,0,292,420,18,18,0,0,2,280
18908,0.22,1624,3,SUWANNEE,239801,342900,2007,100,1623.5,2007,2024,0,0,256.5,420,16,16,0,0,2,653
18917,0.16,1837,3,SUWANNEE,239801,333200,2007,100,1836.5,2007,2024,0,0,311.5,400,16,16,0,0,2,753
18934,0.22,1527,3,SUWANNEE,239802,343000,2009,100,1527,2009,2024,0,0,286,441,14,14,0,0,2,873
18937,0.26,2281,3,SUWANNEE,239802,455700,2014,100,2281,2014,2024,0,0,201.5,420,9,9,0,0,3,5411
19106,2.36,2296,4,SUWANNEE,0,742500,2017,100,2296,2017,2024,0,0,660,648,6,6,0,0,3,1749
34191,0.35,1746,3,SUWANNEE,47100,337100,2000,100,1746,1982,2024,0,0,55,506,23,41,0,0,2,10510
34293,0.44,1585,3,SUWANNEE,47200,319300,1994,100,1234,1983,2024,0,351,40,286,29,40,0,0,2,3057
34440,1.04,2356,4,SUWANNEE,182100,420400,2000,100,2356,1981,2024,0,0,246,484,23,42,0,0,2.5,29236
34520,4,2628,3,SUWANNEE,0,401800,2007,100,2628,1969,2024,0,0,0,528,16,54,0,0,2,6732
34602,2,2717,3,SUWANNEE,36700,490000,2009,100,1296,1970,2024,0,980,489,567,14,53,0,0,3,19515
34698,1.02,2493,4,SUWANNEE,121200,542200,2019,100,1300,1985,2024,0,617,804,0,4,38,0,0,3,29826
34814,1.05,4091,5,SUWANNEE,172200,858500,2000,100,4091,2000,2024,0,0,885,730,23,23,0,0,3.5,51558
34863,1.09,2653,4,SUWANNEE,85200,613000,2013,100,2653,1989,2024,0,0,132,506,10,34,0,0,3.5,26062
34871,1.49,2408,4,SUWANNEE,85200,505000,1994,100,2408,1987,2024,0,0,307,450,29,36,0,0,2.5,26972
34917,1.97,4072,5,SUWANNEE,84600,757500,1997,100,2831,1997,2024,0,1241,288.5,898,26,26,0,0,4,4489
35074,1.03,2749,4,ST. JOHN'S,167600,431000,1994,100,2749,1978,2024,0,0,18,575,29,45,0,0,3,7658
35102,0.76,2162,4,ST. JOHN'S,167900,436700,2007,100,2162,1979,2024,0,0,444,462,16,44,0,0,2,7181
35149,1,3333,5,ST. JOHN'S,167800,760000,2018,100,2677,1987,2024,0,416,304,472,5,36,0,0,4,6106
35301,0.52,1833,4,ST. JOHN'S,187601,389900,2000,100,1833,1990,2024,0,0,399,420,23,33,0,0,2,3864
35320,0.21,1707,3,ST. JOHN'S,187601,327900,1994,100,1707,1988,2024,0,0,48,400,29,35,0,0,2,2880
35329,0.22,1248,3,ST. JOHN'S,187601,282200,1994,100,1248,1987,2024,0,0,168,400,29,36,0,0,2,2784
35330,0.22,1295,3,ST. JOHN'S,187601,298000,1994,100,1295,1988,2024,0,0,50,400,29,35,0,0,2,5820
35370,0.18,1228,3,ST. JOHN'S,187602,276400,1995,100,1228,1990,2024,0,0,48,420,28,33,0,0,2,3003
35436,0.2,1623,3,ST. JOHN'S,187605,321400,1994,100,1469,1993,2024,0,0,194,400,29,30,0,0,2,2765
35444,0.2,1492,3,ST. JOHN'S,187605,291000,1994,100,1491.5,1992,2024,0,0,156.5,420,29,31,0,0,2,3053
35503,0.25,3111,4,ST. JOHN'S,247600,749700,2016,100,2690.5,2016,2024,0,420,392,566,7,7,0,0,3,58577
35569,0.4,1668,3,ST. JOHN'S,54400,329300,1999,100,1668,1978,2024,0,0,12,380,24,45,0,0,2,6448
35597,0.42,3010,4,ST. JOHN'S,54400,434500,1999,100,1907,1979,2024,0,1103,84,594,24,44,0,0,2,6100
35608,1.3,2330,4,ST. JOHN'S,54400,425400,1994,100,1314,1984,2024,0,1016,439,575,29,39,0,0,2.5,22725
35630,0.37,2679,3,ST. JOHN'S,54400,396000,1994,100,1587,1979,2024,0,1092,262,462,29,44,0,0,2.5,4050
35675,1.32,4647,4,ST. JOHN'S,92700,732100,1994,100,4327,1985,2024,0,0,455,926,29,38,0,0,3.5,17875
35686,2.8,3805,5,ST. JOHN'S,92700,931000,2012,100,3805,1986,2024,0,0,56,764,11,37,0,0,3,43396
35693,0.73,2536,4,ST. JOHN'S,54500,407700,1994,100,1404,1985,2024,0,1132,105,490,29,38,0,0,3,10170
35759,0.4,2336,4,ST. JOHN'S,54500,419200,1994,100,2336,1983,2024,0,0,228,418,29,40,0,0,2,3300
35769,0.36,3064,4,ST. JOHN'S,54500,678700,2006,100,1608,1985,2024,0,1456,421,648,17,38,0,0,3,17137
35816,1.49,3552,5,GAINESVILLE,109800,742500,2009,100,2759.5,2002,2024,0,792,236.5,692.5,14,21,0,0,3,29781
35929,0.24,2843,4,ST. JOHN'S,234200,564300,2010,100,2603,2003,2024,0,240,360,506,13,20,0,0,3.5,26083
35966,0.42,2450,4,ST. JOHN'S,101300,431600,1994,100,2450,1988,2024,0,0,273,575,29,35,0,0,3,39537
35992,0.46,2332,4,ST. JOHN'S,101300,416500,1994,100,2332,1990,2024,0,0,285,550,29,33,0,0,3,4294
36009,0.39,3231,4,ST. JOHN'S,101501,594200,2009,100,3230.5,1989,2024,0,0,465.5,552,14,34,0,0,3.5,24697
48892,0.2,1868,3,GAINESVILLE,72900,359100,1994,100,412,1973,2024,0,1456,112,0,29,50,0,0,3,3464
48934,0.31,1991,4,GAINESVILLE,0,670000,2017,100,1991,2017,2024,0,0,455,522,6,6,0,0,2,21501
48938,0.49,2508,4,GAINESVILLE,0,588000,1996,100,1788,1996,2024,0,720,1440,756,27,27,0,0,2,1755
48970,0.51,1464,3,GAINESVILLE,16102,326200,1999,100,1464,1956,2024,0,0,126,0,24,67,0,0,2,2743
48976,0.28,1685,3,GAINESVILLE,16102,384000,2005,100,1685,1963,2024,0,0,15,523,18,60,0,0,2,1098
48998,0.39,1692,3,GAINESVILLE,16102,438800,2012,100,1692,1959,2024,0,0,188,525,11,64,0,0,2,6345
49021,0.29,1650,3,GAINESVILLE,16102,383500,2014,100,1410,1975,2024,0,0,240,0,9,48,0,0,2,3658
49078,0.33,1439,3,GAINESVILLE,16400,336600,1994,100,1439,1983,2024,0,0,439,438,29,40,0,0,2,3646
49106,0.32,1260,3,GAINESVILLE,16400,343200,2009,100,1260,1978,2024,0,0,0,474,14,45,0,0,2,6727
49193,0.27,950,3,GAINESVILLE,221700,244900,1994,100,950,1956,2024,0,0,44,0,29,67,0,0,1,775
49211,0.24,1043,3,GAINESVILLE,221700,262100,2018,100,1043,1956,2024,0,0,0,0,5,67,0,0,1,723
49258,0.24,1307,3,GAINESVILLE,221700,367200,2021,100,1307,1956,2024,0,0,0,0,2,67,0,0,4,2449
49351,0.24,1450,3,GAINESVILLE,221800,321100,2003,100,1230,1956,2024,0,0,220,0,20,67,0,0,2,6293
49393,0.26,1556,3,GAINESVILLE,72800,377300,2018,100,1556,1956,2024,0,0,0,0,5,67,0,0,2,280
49499,0.27,1576,3,GAINESVILLE,4400,235200,1994,100,1576,1961,2024,0,0,0,0,29,62,0,0,2,2800
49513,0.25,1852,3,GAINESVILLE,215700,318200,1994,100,1852,1962,2024,0,0,168,0,29,61,0,0,2,891
49540,0.24,1781,3,GAINESVILLE,174100,351900,2009,100,1781,1971,2024,0,0,64,0,14,52,0,0,2,396
49674,0.45,1510,3,GAINESVILLE,222000,312100,2000,100,1510,1963,2024,0,0,15,209,23,60,0,0,2,874
50038,0.3,2016,3,GAINESVILLE,4000,413100,2012,100,1890,1975,2024,0,0,214,504,11,48,0,0,2,4762
50181,0.32,2304,3,GAINESVILLE,146400,306000,1989,100,1827,1959,2024,0,0,532,0,34,64,0,0,3,10724
50265,0.32,1775,3,GAINESVILLE,58800,361600,2006,100,1775,1959,2024,0,0,25,420,17,64,0,0,2,899
50274,0.4,2323,3,GAINESVILLE,58800,395000,1994,100,2323,1958,2024,0,0,20,0,29,65,0,0,2,4940
50333,0.97,2767,3,GAINESVILLE,99100,764400,2015,100,2767,1961,2024,0,0,907,360,8,62,0,0,4,39511
50357,0.84,2340,3,GAINESVILLE,0,504900,2011,100,2340,1958,2024,0,0,441,480,12,65,0,0,2,24308
50512,1.35,3143,3,GAINESVILLE,13700,634400,2002,100,3142.5,1992,2024,0,0,302.5,577,21,31,0,0,3,25627
50554,0.34,1476,3,GAINESVILLE,13800,235200,1994,100,1476,1969,2024,0,0,80,0,29,54,0,0,2,2751
50625,0.73,2560,3,GAINESVILLE,50800,377300,1994,100,2560,1966,2024,0,0,80,0,29,57,0,0,2,20765
63010,0.16,1016,3,ST. JOHN'S,147200,221500,1994,100,1016,1990,2024,0,0,4,276,29,33,0,0,2,711
63280,0.39,1040,3,ST. JOHN'S,165500,186900,1994,100,1040,1960,2024,0,0,0,0,29,63,0,0,1,640
63515,5,2471,3,ST. JOHN'S,0,440600,2009,100,1996,1994,2024,0,475,36,0,14,29,0,0,1.5,5879
63612,0.08,2178,3,ST. JOHN'S,246500,423400,2008,100,1044,2008,2024,0,1134,540,506,15,15,0,0,3,5149
63747,0.15,1894,4,ST. JOHN'S,241500,401800,2005,100,1893.5,2005,2024,0,0,434.5,420,18,18,0,0,2,308
63761,0.15,1983,4,ST. JOHN'S,241500,429400,2005,100,1983,2005,2024,0,0,183,420,18,18,0,0,2,868
63830,0.17,1631,4,ST. JOHN'S,241501,362800,2010,100,1631,2010,2024,0,0,278,483,13,13,0,0,2,872
63868,0.28,1797,3,ST. JOHN'S,77200,357000,1999,100,1797,1999,2024,0,0,164,420,24,24,0,0,2,3544
63933,0.29,2369,3,ST. JOHN'S,91700,402800,2000,100,2159,2000,2024,0,0,298,441,23,23,0,0,2.5,3178
64152,0.22,1728,4,ST. JOHN'S,125702,381200,1998,100,1728,1998,2024,0,0,225,440,25,25,0,0,2,464
64211,0.19,1558,4,ST. JOHN'S,125704,336000,1999,100,1558,1999,2024,0,0,208,448,24,24,0,0,2,303
64234,0.26,2342,4,ST. JOHN'S,125704,431600,2000,100,2342,2000,2024,0,0,260,445,23,23,0,0,3,1036
64266,0.22,2053,4,ST. JOHN'S,125705,396000,2001,100,2053,2001,2024,0,0,281,435,22,22,0,0,2,3155
64277,0.31,2008,4,ST. JOHN'S,125706,430700,2001,100,2008,2001,2024,0,0,360,396,22,22,0,0,3,791
64391,0.38,2468,4,ST. JOHN'S,230700,519000,2004,100,2467.5,2004,2024,0,0,388.5,440,19,19,0,0,2,842
64395,0.22,2150,4,ST. JOHN'S,230700,483800,2012,100,1958,2003,2024,0,0,275,420,11,20,0,0,2,968
64427,1,1530,3,ST. JOHN'S,7400,279300,2007,100,1110,1977,2024,0,0,478,0,16,46,0,0,1.5,2220
14963,0.3,2016,3,ALACHUA,244300,440400,2015,100,2016,2015,2024,0,0,156,440,8,8,0,0,2,3805
15089,13.01,5130,4,ALACHUA,0,5202800,1994,100,5130,1981,2024,0,0,1026,858,29,42,0,0,4,204060
15367,5,1916,4,ALACHUA,19500,555500,2014,100,1916,1997,2024,0,0,330,506,9,26,0,0,2,3798
15442,2.76,2212,3,ALACHUA,146200,437100,2009,100,2212,2000,2024,0,0,128,483,14,23,0,0,3,7359
15571,0.24,1327,3,ALACHUA,101200,266600,1998,100,1327,1998,2024,0,0,36,399,25,25,0,0,2,560
15776,5.58,2977,3,ALACHUA,2000,705000,1994,100,2977,1987,2024,0,0,1308,806,29,36,0,0,3,35930
15981,0.51,1037,3,ALACHUA,154700,214200,2007,100,1037,1983,2024,0,0,0,0,16,40,0,0,1,1817
16049,0.51,1413,3,ALACHUA,154800,295000,1999,100,1413,1995,2024,0,0,48,400,24,28,0,0,2,6991
16080,0.49,1276,3,ALACHUA,246000,272000,2014,100,1276,2014,2024,0,0,119,380,9,9,0,0,2,413
16093,0.61,1752,3,ALACHUA,246000,347900,2010,100,1752,2010,2024,0,0,174,400,13,13,0,0,2,2399
16113,0.19,1623,3,ALACHUA,246000,326700,2015,100,1623,2015,2024,0,0,262,462,8,8,0,0,2,418
16131,0.09,1470,3,ALACHUA,246000,270500,2007,100,1470,2007,2024,0,0,16,380,16,16,0,0,2,931
16151,0.09,1496,3,ALACHUA,246000,285000,2007,100,1495.5,2007,2024,0,0,175.5,399,16,16,0,0,2,772
16340,5.96,2239,4,SUWANNEE,0,578200,2002,100,2238.5,1997,2024,0,0,1175.5,0,21,26,0,0,2,25938
16603,7.84,2850,4,ALACHUA,185500,561000,2003,100,2416,1999,2024,0,0,494,688,20,24,0,0,3,39618
16818,6,2128,4,SUWANNEE,0,639600,2018,100,2128,1991,2024,0,0,316,730,5,32,0,0,2,27569
16887,5.31,1845,4,SUWANNEE,29900,550300,2019,100,1545,1977,2024,0,0,483,0,4,46,0,0,2,38132
16997,5.31,1879,4,SUWANNEE,40700,501500,2016,100,1879,2008,2024,0,0,558,631,7,15,0,0,3,14111
17084,5.35,1108,3,SUWANNEE,204000,430000,2016,100,1108,1978,2024,0,0,0,0,7,45,0,0,1.5,2629
32415,0.25,1350,3,GAINESVILLE,142300,229500,1994,100,1350,1975,2024,0,0,36,520,29,48,0,0,2,1135
32425,0.24,1350,3,GAINESVILLE,142300,222800,1994,100,1350,1975,2024,0,0,36,520,29,48,0,0,2,4404
32555,0.25,1241,3,GAINESVILLE,142300,217200,1994,100,1241,1975,2024,0,0,60,0,29,48,0,0,2,3173
32638,0.25,1708,3,GAINESVILLE,142400,269000,1994,100,1708,1976,2024,0,0,0,0,29,47,0,0,2,7996
32732,0.25,1128,3,GAINESVILLE,142500,237900,2008,100,1128,1981,2024,0,0,96,312,15,42,0,0,2,4100
32794,0.25,1489,3,GAINESVILLE,142500,269500,1994,100,1489,1979,2024,0,0,99,0,29,44,0,0,2,7782
33020,0.29,1737,3,GAINESVILLE,189703,371500,2009,100,1737,1994,2024,0,0,316,400,14,29,0,0,3,7118
33039,0.2,1575,3,GAINESVILLE,189704,357500,2013,100,1575,1995,2024,0,0,257,400,10,28,0,0,2,19442
33234,0.13,1708,3,GAINESVILLE,128200,354400,1998,100,1707.5,1995,2024,0,0,185.5,441,25,28,0,0,2,3080
33241,0.12,1512,3,GAINESVILLE,128200,325000,2003,100,1512,2000,2024,0,0,185,462,20,23,0,0,2,3293
33267,0.29,1885,3,GAINESVILLE,127600,375200,1998,100,1884.5,1995,2024,0,0,319.5,400,25,28,0,0,2,3633
33599,0.14,1389,3,GAINESVILLE,129000,280500,2005,100,1389,1990,2024,0,0,156,273,18,33,0,0,2,269
33645,0.16,1364,3,GAINESVILLE,129300,324000,2003,100,1364,1991,2024,0,0,194,504,20,32,0,0,2,346
33652,0.19,1609,3,GAINESVILLE,129300,312000,1994,100,1609,1992,2024,0,0,56,483,29,31,0,0,2,4704
33832,0.24,1267,3,GAINESVILLE,253102,304900,2008,100,1267,1996,2024,0,0,100,460,15,27,0,0,2,922
33854,0.22,1569,3,GAINESVILLE,74401,310700,2002,100,1569,1995,2024,0,0,25,528,21,28,0,0,2,2827
33883,0.21,1482,3,GAINESVILLE,74401,314500,2000,100,1482,1994,2024,0,0,168,504,23,29,0,0,2,370
33918,0.2,1590,3,GAINESVILLE,74402,350400,2010,100,1590,1995,2024,0,0,25,552,13,28,0,0,2,2509
34050,0.23,2373,3,GAINESVILLE,203600,411600,2000,100,2373,1995,2024,0,0,66,529,23,28,0,0,2,4680
34145,0.4,1862,3,SUWANNEE,47100,409600,2012,100,1862,1980,2024,0,0,112,414,11,43,0,0,2,25457
34161,0.4,2450,3,SUWANNEE,47100,427200,2003,100,2090,1980,2024,0,0,444,420,20,43,0,0,3,3779
47156,0.23,1216,3,GAINESVILLE,216200,282800,2000,100,1216,1965,2024,0,0,0,0,23,58,0,0,2,369
47166,0.23,1803,3,GAINESVILLE,216200,319000,2010,100,1449,1965,2024,0,0,466,0,13,58,0,0,2,1827
47169,0.23,1192,3,GAINESVILLE,216200,256000,2005,100,1066,1965,2024,0,0,186,0,18,58,0,0,2,240
47248,0.23,1281,3,GAINESVILLE,57900,203700,1994,100,1281,1960,2024,0,0,15,0,29,63,0,0,2,2749
47281,0.31,1080,3,GAINESVILLE,188900,269300,2011,100,1080,1962,2024,0,0,84,0,12,61,0,0,2,263
47285,0.23,1315,3,GAINESVILLE,188900,296000,2009,100,1125,1959,2024,0,0,214,0,14,64,0,0,2,3309
47439,0.32,1918,3,GAINESVILLE,117100,406700,2012,100,1918,1959,2024,0,0,24,0,11,64,0,0,2,8133
47576,0.34,2262,3,GAINESVILLE,140800,426700,2011,100,2262,1968,2024,0,0,0,0,12,55,0,0,3,1309
47641,0.28,1227,3,GAINESVILLE,119400,267300,2003,100,1227,1961,2024,0,0,132,0,20,62,0,0,2,2731
47653,0.28,1612,3,GAINESVILLE,119400,259700,1996,100,1612,1962,2024,0,0,36,0,27,61,0,0,2,524
47707,0.29,1427,3,GAINESVILLE,214600,246000,1997,100,1427,1961,2024,0,0,0,0,26,62,0,0,2,3488
47714,0.29,1340,3,GAINESVILLE,214600,259700,2001,100,1340,1962,2024,0,0,123,0,22,61,0,0,2,998
47756,0.45,3524,3,GAINESVILLE,220200,651600,2007,100,2572,1989,2024,0,952,39,472,16,34,0,0,2.5,12189
47811,0.31,2028,3,GAINESVILLE,75600,323300,2007,100,1608,1967,2024,0,0,420,0,16,56,0,0,2,14628
47839,0.31,1652,3,GAINESVILLE,75600,310400,2003,100,1652,1971,2024,0,0,384,588,20,52,0,0,2,464
47877,0.29,2508,4,GAINESVILLE,217800,533500,2000,100,2208,2000,2024,0,300,405,484,23,23,0,0,3,3966
47953,2.17,3820,4,GAINESVILLE,120600,833300,2000,100,2910,1984,2024,0,750,276,672,23,39,0,0,4,6147
48047,0.31,2627,4,GAINESVILLE,27800,425000,2015,100,2071,1984,2024,0,556,71,0,8,39,0,0,2.5,6053
48081,0.47,2076,4,GAINESVILLE,27800,326700,1994,100,2076,1973,2024,0,0,24,594,29,50,0,0,2,1558
48151,0.92,2963,4,GAINESVILLE,0,690900,2005,100,2603,2005,2024,0,360,382,720,18,18,0,0,3,19205
48158,0.75,2747,3,GAINESVILLE,214000,575000,2012,100,2597,1968,2024,0,0,150,0,11,55,0,0,3,21636
48173,0.89,3932,4,GAINESVILLE,224900,636100,1998,100,2692,1970,2024,0,1240,136,793,25,53,0,0,4,32460
48182,0.76,2728,3,GAINESVILLE,224900,477000,2007,100,2392,1974,2024,0,0,579,437,16,49,0,0,2,39364
48201,0.97,2627,4,GAINESVILLE,0,611900,2014,100,2627,1962,2024,0,0,63,550,9,61,0,0,3,19511
48447,0.28,1564,3,GAINESVILLE,121800,282200,1994,100,1564,1958,2024,0,0,96,0,29,65,0,0,2,3276
48495,0.43,2315,3,GAINESVILLE,163800,500600,1994,100,2315,1984,2024,0,0,416,561,29,39,0,0,3,4147
48512,0.46,3632,3,GAINESVILLE,163800,618800,2009,100,2043,1989,2024,0,1589,351,754,14,34,0,0,3,14231
48543,0.43,2816,3,GAINESVILLE,163800,453400,1994,100,2816,1984,2024,0,0,360,608,29,39,0,0,2,6050
48611,0.22,1425,3,GAINESVILLE,4300,301000,1995,100,1425,1945,2024,0,0,0,252,28,78,0,0,1,610
48665,0.2,1476,3,GAINESVILLE,149200,350000,1994,100,1476,1954,2024,0,0,30,0,29,69,0,0,1,2500
48721,0.28,1326,3,GAINESVILLE,91001,380000,2003,100,1326,1938,2024,0,0,272,0,20,85,0,0,1.5,2600
48742,0.11,2580,3,GAINESVILLE,91000,461600,2006,100,1594,2006,2024,0,986,174,0,17,17,0,0,4.5,3383
48757,0.17,1460,3,GAINESVILLE,91201,396000,2009,100,1460,1950,2024,0,0,12,0,14,73,0,0,2,8351
48787,0.18,1334,3,GAINESVILLE,91500,358600,2001,100,1094,1952,2024,0,0,240,0,22,71,0,0,2,2885
48841,0.31,2279,3,GAINESVILLE,72900,588500,2013,100,2279,1973,2024,0,0,422,667,10,50,0,0,2,1223
61158,0.08,1432,3,ST. JOHN'S,80400,353500,2007,100,1432,1997,2024,0,0,24,448,16,26,0,0,2,714
61183,0.23,2231,4,ST. JOHN'S,80500,465300,1998,100,2230.5,1998,2024,0,0,276.5,486,25,25,0,0,2.5,3629
61272,0.19,2844,4,ST. JOHN'S,80700,525300,2004,100,2844,1998,2024,0,0,28,420,19,25,0,0,3,3653
