prop_id,legal_acreage,living_area,condition_cd,tax_area_description,actual_age,abs_subdv_cd,Aessessment_Val
88018,0.17,1368,3,GAINESVILLE,124,23500,341518
88073,0.15,1073,3,GAINESVILLE,97,16800,267899
88081,0.07,713,2,GAINESVILLE,84,16800,168900
88100,0.11,783,3,GAINESVILLE,89,23900,82400
88103,0.1,858,3,GAINESVILLE,78,24400,180600
88109,0.12,1144,3,GAINESVILLE,77,24400,300500
88110,0.12,752,3,GAINESVILLE,84,24400,206746
88111,0.12,1075,3,GAINESVILLE,82,24400,266510
88130,0.11,1648,3,GAINESVILLE,42,24400,349670
88183,0.13,1064,3,GAINESVILLE,85,25200,246020
88228,0.14,1412,3,GAINESVILLE,97,25100,133351
88253,0.29,1362,3,GAINESVILLE,107,27500,367683
88275,0.18,1637,4,GAINESVILLE,104,70200,385077
88297,0.04,1642,3,GAINESVILLE,39,58100,406973
88298,0.04,1684,3,GAINESVILLE,40,58100,375440
88299,0.04,1242,3,GAINESVILLE,39,58100,347252
88300,0.05,1684,3,GAINESVILLE,40,58100,363807
88301,0.04,1642,3,GAINESVILLE,39,58100,317807
88304,0.04,1684,3,GAINESVILLE,39,58100,259852
88373,0.07,600,3,GAINESVILLE,94,26000,93000
88377,0.12,996,3,GAINESVILLE,85,26000,188200
88416,0.2,1509,2,GAINESVILLE,94,72600,330800
88417,0.12,1030,3,GAINESVILLE,107,72600,247540
88418,0.16,1104,3,GAINESVILLE,98,72600,249500
88432,0.11,1024,3,GAINESVILLE,94,26300,299000
88466,0.21,855,3,GAINESVILLE,94,261501,246322
88473,0.22,552,3,GAINESVILLE,89,26400,176400
88535,0.1,1526,3,GAINESVILLE,3,27500,402600
88604,0.09,1453,3,GAINESVILLE,104,26600,353460
88611,0.12,832,3,GAINESVILLE,95,46700,254300
88626,0.12,872,2,GAINESVILLE,89,46700,140700
88655,0.1219,2008,3,GAINESVILLE,94,26700,489400
88659,0.07,1167,3,GAINESVILLE,94,26701,322893
88676,0.15,1782,3,GAINESVILLE,84,26700,267021
88976,0.13,1906,3,GAINESVILLE,94,66000,426800
88987,0.08,1236,3,GAINESVILLE,94,14500,375420
88988,0.07,1784,3,GAINESVILLE,104,14500,243400
89011,0.14,1955,4,GAINESVILLE,26,66000,590974
89040,0.22,2133,3,GAINESVILLE,124,0,223100
89064,0.4,6046,5,GAINESVILLE,19,181500,1347813
89069,0.45,2803,4,GAINESVILLE,28,132600,680910
89074,0.39,2060,3,GAINESVILLE,65,52700,541740
89082,0.41,1863,3,GAINESVILLE,66,52700,403717
89301,0.2,1933,3,GAINESVILLE,104,115000,560820
89304,0.21,2046,3,GAINESVILLE,87,115000,540913
89393,0.19,1040,3,GAINESVILLE,75,40600,545980
89460,0.41,2653,3,GAINESVILLE,78,75800,690774
89467,0.17,1584,3,GAINESVILLE,77,75800,424500
89480,0.26,1396,3,GAINESVILLE,103,8300,482220
89487,0.43,1781,3,GAINESVILLE,88,8300,438974
89544,0.42,2343,3,GAINESVILLE,70,158200,505316
89548,0.38,1838,3,GAINESVILLE,73,158200,499970
89549,0.41,2690,3,GAINESVILLE,73,158200,626987
89569,0.15,1510,3,GAINESVILLE,51,57800,386875
89579,0.28,1940,3,GAINESVILLE,39,57800,422641
89583,0.12,1575,3,GAINESVILLE,92,177100,387700
89589,0.13,1125,3,GAINESVILLE,78,177100,284998
89605,0.22,2054,3,GAINESVILLE,88,40300,685677
89618,0.3,1732,3,GAINESVILLE,87,181400,355953
89626,0.93,888,3,GAINESVILLE,11,170800,290140
89630,0.53,1805,3,GAINESVILLE,83,0,540584
89661,0.3,1561,3,GAINESVILLE,70,204500,390836
89687,0.12,994,3,GAINESVILLE,77,41300,234837
89731,1.03,2126,3,GAINESVILLE,65,61500,481685
89734,1.06,1992,3,GAINESVILLE,68,61500,268002
89742,0.47,1863,3,GAINESVILLE,70,61500,467542
89747,0.25,1978,3,GAINESVILLE,76,61500,438680
89754,0.35,2304,3,GAINESVILLE,83,61500,401833
89756,0.24,1590,3,GAINESVILLE,77,61500,342832
89757,0.24,1794,3,GAINESVILLE,78,61500,367772
89771,0.31,1865,3,GAINESVILLE,83,61500,427254
89775,0.27,1267,3,GAINESVILLE,83,61500,361215
89781,0.23,1391,3,GAINESVILLE,82,61500,386700
89787,0.31,1484,3,GAINESVILLE,83,61500,372980
89793,0.29,1995,3,GAINESVILLE,78,61500,486998
89794,0.29,1793,3,GAINESVILLE,80,61500,386100
89795,0.35,2130,3,GAINESVILLE,74,61500,320475
89801,0.34,2096,3,GAINESVILLE,77,61500,373040
89805,0.33,2042,3,GAINESVILLE,74,61500,405424
89808,0.28,1738,3,GAINESVILLE,75,61500,384483
89809,0.28,1184,3,GAINESVILLE,74,61500,224768
89823,0.33,2284,3,GAINESVILLE,63,61500,424212
89824,0.33,2278,3,GAINESVILLE,77,61500,403160
89829,0.45,3180,3,GAINESVILLE,69,61500,552460
89858,0.31,1209,3,GAINESVILLE,87,257400,319936
89865,0.27,1965,3,GAINESVILLE,72,257400,448265
89868,0.27,2249,3,GAINESVILLE,74,257400,496328
89873,0.31,2360,3,GAINESVILLE,61,204400,517254
89876,0.48,3406,4,GAINESVILLE,8,204400,955219
89881,0.33,2081,3,GAINESVILLE,74,48100,382001
89887,0.48,2644,3,GAINESVILLE,70,48100,592340
89890,0.33,2427,3,GAINESVILLE,74,48100,501723
89892,0.33,2003,3,GAINESVILLE,73,48100,432205
89901,0.33,2408,3,GAINESVILLE,74,186000,506358
89919,0.26,1199,3,GAINESVILLE,76,83500,272016
89925,0.41,2314,3,GAINESVILLE,76,135500,478101
89930,0.22,2047,3,GAINESVILLE,76,135500,571366
89934,0.21,1863,3,GAINESVILLE,74,135500,470073
89939,0.21,992,3,GAINESVILLE,75,135500,266100
89940,0.23,1608,3,GAINESVILLE,75,135500,462732
89941,0.24,1445,3,GAINESVILLE,74,135500,440360
89943,0.52,2935,3,GAINESVILLE,76,135500,476498
89949,0.38,1888,3,GAINESVILLE,75,135500,414432
90321,0.25,2069,4,GAINESVILLE,78,117500,532068
90506,0.58,3061,3,GAINESVILLE,73,8500,529095
90519,0.3,2093,3,GAINESVILLE,73,8500,420714
90643,0.69,3158,3,GAINESVILLE,59,200100,773047
90814,1.01,2467,3,GAINESVILLE,84,38900,367055
90945,1.01,2024,3,GAINESVILLE,68,38900,347032
90972,1.34,1755,3,GAINESVILLE,68,38900,372058
90980,1.24,3138,4,GAINESVILLE,66,38900,691432
90992,0.74,2401,3,GAINESVILLE,27,38900,446533
91028,0.24,1444,3,GAINESVILLE,45,110100,267791
91033,0.22,1391,3,GAINESVILLE,45,110100,232818
91037,0.23,1820,3,GAINESVILLE,47,110100,290985
91038,0.23,1931,3,GAINESVILLE,47,110100,230595
91042,0.23,1946,3,GAINESVILLE,46,110100,277120
91065,4.6,2270,3,GAINESVILLE,24,0,532574
91098,0.83,2702,4,GAINESVILLE,18,39900,582243
91111,0.83,2403,3,GAINESVILLE,21,39900,479592
91113,0.84,1786,3,GAINESVILLE,63,39900,373522
91136,0.85,4824,3,GAINESVILLE,58,39900,492138
91143,0.75,1821,3,GAINESVILLE,41,39900,344337
91372,0.17,800,3,GAINESVILLE,69,165400,54036
91427,0.17,1366,3,GAINESVILLE,3,73601,292482
91436,0.11,777,3,GAINESVILLE,94,73600,230655
91479,0.28,720,3,GAINESVILLE,58,73600,96800
91530,0.35,1363,3,GAINESVILLE,12,249200,263844
91562,0.17,1324,3,GAINESVILLE,66,73600,188300
91567,0.43,1404,3,GAINESVILLE,51,73600,141623
91607,0.46,1648,3,GAINESVILLE,54,73600,195505
91619,0.46,2002,3,GAINESVILLE,56,58300,306473
91644,0.23,1420,3,GAINESVILLE,51,73600,209242
91648,0.55,1596,3,GAINESVILLE,53,73600,191320
91720,0.23,736,3,GAINESVILLE,94,69300,79488
91723,0.12,732,3,GAINESVILLE,92,69300,42155
91865,0.45,1176,3,GAINESVILLE,66,115200,147400
91869,0.23,1400,3,GAINESVILLE,66,115200,128600
91932,0.25,1150,3,GAINESVILLE,64,20200,147672
91934,0.25,1030,3,GAINESVILLE,64,20200,53846
91941,0.23,1592,3,GAINESVILLE,67,20200,224968
91943,0.25,1050,3,GAINESVILLE,64,20200,128408
91944,0.25,1410,3,GAINESVILLE,64,20200,88935
91949,0.26,1100,3,GAINESVILLE,63,20200,199084
91961,0.31,1464,3,GAINESVILLE,65,75200,151300
91963,0.31,1200,3,GAINESVILLE,66,75200,149112
91964,0.31,1008,3,GAINESVILLE,65,75200,138600
91997,0.39,1140,2,GAINESVILLE,75,0,107340
92032,0.33,940,3,GAINESVILLE,75,146300,193080
92038,0.58,572,3,ST. JOHN'S,67,11205,69789
92041,0.21,1104,3,GAINESVILLE,89,221600,143600
92044,0.19,1444,3,GAINESVILLE,74,221600,216695
92048,0.23,800,3,GAINESVILLE,92,221600,92200
92071,0.23,1258,3,GAINESVILLE,124,221600,146792
92102,0.31,672,3,GAINESVILLE,76,0,34628
92126,0.27,572,3,GAINESVILLE,68,0,100500
92152,1.02,1288,3,ST. JOHN'S,68,0,181331
92206,0.19,960,3,GAINESVILLE,62,115500,194682
92225,0.15,960,3,GAINESVILLE,62,115500,177082
92227,0.15,960,3,GAINESVILLE,62,115500,163382
92231,0.19,960,3,GAINESVILLE,63,115500,134547
92232,0.18,1191,3,GAINESVILLE,63,115500,191103
92249,0.14,929,3,GAINESVILLE,62,115500,149895
92259,0.18,960,3,GAINESVILLE,62,115500,96225
92292,0.14,1055,3,GAINESVILLE,59,115500,175799
92296,0.36,1032,3,GAINESVILLE,61,115500,225989
92300,0.2,1188,3,GAINESVILLE,63,115500,123376
92301,0.34,1580,3,GAINESVILLE,62,115500,178024
92312,0.15,1122,3,GAINESVILLE,60,115600,202623
92322,0.15,1180,3,GAINESVILLE,61,115600,196257
92323,0.19,1169,3,GAINESVILLE,61,115600,218409
92334,0.19,1308,3,GAINESVILLE,61,115600,161105
92363,0.15,1169,3,GAINESVILLE,59,115600,207758
92369,0.15,960,3,GAINESVILLE,61,115600,133694
92420,0.24,1158,3,GAINESVILLE,26,212400,194303
92442,0.18,1090,3,GAINESVILLE,55,212500,185011
92462,0.2,1302,3,GAINESVILLE,23,115800,182060
92476,0.19,1092,3,GAINESVILLE,25,115800,144543
92482,0.21,1482,3,GAINESVILLE,20,115800,207965
92488,0.18,1275,3,GAINESVILLE,25,115800,202280
92497,0.18,1068,3,GAINESVILLE,43,115800,175944
92531,0.15,1017,3,GAINESVILLE,56,115900,171467
92546,0.15,1224,3,GAINESVILLE,56,115900,87583
92583,0.15,910,3,GAINESVILLE,55,115900,204133
92597,0.16,1323,3,GAINESVILLE,58,115900,201629
92602,0.15,1224,3,GAINESVILLE,56,115900,208565
92607,0.16,1330,3,GAINESVILLE,56,115900,202502
92620,0.19,1127,3,GAINESVILLE,54,115700,101641
92630,0.21,1123,3,GAINESVILLE,53,115700,203235
92638,0.19,1265,3,GAINESVILLE,53,115700,152369
92656,0.19,1964,3,GAINESVILLE,53,115700,144295
92722,0.23,1208,3,ST. JOHN'S,61,48000,224272
92723,0.32,1232,3,ST. JOHN'S,58,48000,206359
92726,0.23,1208,3,ST. JOHN'S,61,48000,190332
92727,0.29,1478,3,ST. JOHN'S,64,48000,239456
92737,0.23,1369,3,ST. JOHN'S,57,48000,193580
92761,0.23,1352,3,ST. JOHN'S,60,48000,232602
92859,0.31,1056,3,ST. JOHN'S,53,108801,177382
92869,0.51,1358,3,ST. JOHN'S,57,108801,257292
92880,0.31,925,3,ST. JOHN'S,60,108800,200900
92890,0.24,1014,3,ST. JOHN'S,64,108800,196708
92891,0.24,1080,3,ST. JOHN'S,53,108801,160340
92894,0.24,1560,3,ST. JOHN'S,19,108801,228633
92895,0.33,1180,3,ST. JOHN'S,60,108800,224326
92898,0.24,1124,3,ST. JOHN'S,65,108800,162360
92909,0.24,1338,3,ST. JOHN'S,58,108801,205285
92913,0.24,1404,3,ST. JOHN'S,58,108801,164068
92931,0.26,1178,3,ST. JOHN'S,64,108800,172351
92945,0.37,1073,3,ST. JOHN'S,58,108801,173235
92948,0.26,1000,3,ST. JOHN'S,63,108800,79555
92951,0.26,1300,3,ST. JOHN'S,63,108800,173033
92966,0.26,1275,3,ST. JOHN'S,60,108800,164720
92986,0.26,1154,3,ST. JOHN'S,56,108801,203300
93015,0.27,1064,3,ST. JOHN'S,58,108800,78633
93038,0.13,1131,3,ST. JOHN'S,45,76000,51727
93039,0.13,1131,3,ST. JOHN'S,45,76000,51727
93044,0.26,2262,3,ST. JOHN'S,45,76000,213838
93071,0.13,1131,3,ST. JOHN'S,44,76000,120880
93072,0.12,1131,3,ST. JOHN'S,44,76000,107829
93075,0.13,1131,3,ST. JOHN'S,44,76000,119227
93076,0.13,1131,3,ST. JOHN'S,44,76000,114027
93083,0.13,1131,3,ST. JOHN'S,44,76000,76627
93087,0.13,1131,3,ST. JOHN'S,45,76000,113027
93092,0.13,1275,3,ST. JOHN'S,45,76000,87527
93101,0.12,1177,3,ST. JOHN'S,8,250400,246433
93103,0.12,1252,3,ST. JOHN'S,13,250400,200994
93105,0.11,1252,3,ST. JOHN'S,11,250400,234194
93106,0.11,1252,3,ST. JOHN'S,11,250400,231594
93111,0.14,1246,3,ST. JOHN'S,3,250400,204488
93115,0.12,1240,3,ST. JOHN'S,20,239100,210185
93127,0.12,1291,3,ST. JOHN'S,16,239100,186512
93177,1.1,1756,3,ST. JOHN'S,58,0,37041
93187,0.52,720,2,ST. JOHN'S,70,0,70100
93206,0.2,600,3,ST. JOHN'S,64,0,66680
93207,0.22,680,2,ST. JOHN'S,64,0,53353
93214,0.88,951,3,ST. JOHN'S,75,0,113316
93256,5,1644,3,ST. JOHN'S,41,0,269628
93299,0.25,924,3,ST. JOHN'S,52,75300,188185
93311,0.64,1472,3,ST. JOHN'S,64,75300,97203
93313,0.23,1566,3,ST. JOHN'S,66,75300,201381
93346,0.34,1635,3,ST. JOHN'S,59,75300,90493
93365,0.28,1445,3,ST. JOHN'S,61,110300,170064
93368,0.49,1296,3,ST. JOHN'S,22,110300,183160
93381,0.43,1164,3,ST. JOHN'S,55,110300,192267
93391,0.44,1164,3,ST. JOHN'S,56,110300,81600
93409,0.28,973,3,ST. JOHN'S,54,110300,145856
93411,0.92,1389,3,ST. JOHN'S,69,0,93691
93431,0.32,1118,3,ST. JOHN'S,57,176400,181530
93443,0.15,742,3,ST. JOHN'S,61,176400,60823
93458,0.23,1569,3,ST. JOHN'S,67,176400,145091
93482,0.15,672,2,ST. JOHN'S,60,176400,72005
93491,0.32,1080,3,ST. JOHN'S,67,123500,80100
93493,0.32,1200,3,ST. JOHN'S,67,123500,68728
93500,0.24,1053,3,ST. JOHN'S,48,123500,154268
93511,0.44,1040,3,ST. JOHN'S,58,104400,151794
93514,0.32,1040,3,ST. JOHN'S,58,104400,131860
93527,0.46,1044,3,ST. JOHN'S,45,0,88152
93630,0.58,1542,3,ST. JOHN'S,64,113200,273245
93631,0.23,1963,3,ST. JOHN'S,64,113200,174120
93637,0.36,1520,3,ST. JOHN'S,64,113200,200163
93641,0.54,1262,3,ST. JOHN'S,48,113200,216152
93647,0.3,1605,3,ST. JOHN'S,64,113200,258208
93660,0.35,2352,3,ST. JOHN'S,49,113200,276368
93661,0.35,1406,3,ST. JOHN'S,49,113200,210325
93683,0.24,1148,3,ST. JOHN'S,48,113200,73740
93693,0.42,1335,3,ST. JOHN'S,48,113200,231772
93694,0.33,955,3,ST. JOHN'S,48,113200,181868
93746,1.2,2118,3,ST. JOHN'S,45,117200,200898
93748,2.28,1950,3,ST. JOHN'S,46,117200,417318
93755,4.88,2726,3,ST. JOHN'S,42,117200,285291
93769,1.73,1864,3,ST. JOHN'S,46,117200,319766
93805,5,1840,3,ST. JOHN'S,45,0,212920
93825,0.23,1008,3,ST. JOHN'S,63,40100,166526
93833,0.23,1486,3,ST. JOHN'S,63,40100,195988
93835,0.23,1008,3,ST. JOHN'S,63,40100,188068
93838,0.23,1224,3,ST. JOHN'S,63,40100,116676
93841,0.28,1174,3,ST. JOHN'S,65,40100,211412
93845,0.23,1200,3,ST. JOHN'S,64,40100,134476
93862,0.38,1522,3,ST. JOHN'S,64,0,153468
93863,0.35,1288,3,ST. JOHN'S,64,0,194728
93874,0.51,1344,3,ST. JOHN'S,84,0,66455
93899,0.36,1144,3,ST. JOHN'S,50,182300,66320
93900,0.29,1002,3,ST. JOHN'S,50,182300,39760
93929,0.24,1662,3,ST. JOHN'S,64,257700,94758
93952,1.5,1234,3,ST. JOHN'S,66,0,196277
94005,0.67,1519,3,ST. JOHN'S,58,168200,199568
94025,0.36,1040,3,ST. JOHN'S,64,0,76745
94031,2.87,1432,3,ST. JOHN'S,79,0,322400
94036,0.23,1144,3,ST. JOHN'S,62,168000,190860
94048,0.23,1424,3,ST. JOHN'S,61,168000,220278
94064,0.25,1860,3,ST. JOHN'S,61,168000,217384
94081,0.23,1860,3,ST. JOHN'S,62,168100,207852
94091,0.37,1412,3,ST. JOHN'S,62,168100,207539
94093,0.24,1591,3,ST. JOHN'S,59,168100,187227
94096,0.23,1652,3,ST. JOHN'S,62,168100,204313
94114,6.37,2905,3,ST. JOHN'S,48,0,223270
94152,1.78,2063,3,ST. JOHN'S,99,0,357192
94154,1.79,2118,4,ST. JOHN'S,45,52400,388894
94168,2.76,2199,4,ST. JOHN'S,42,52400,455857
94172,5.78,1862,3,ST. JOHN'S,44,52400,325772
94179,1.67,2038,3,ST. JOHN'S,46,52400,298349
94203,5.57,2670,3,ST. JOHN'S,20,52400,432965
94206,4.39,1741,3,ST. JOHN'S,34,52400,406662
94214,2.59,1792,3,ST. JOHN'S,44,52400,370032
94277,5.01,1400,4,ST. JOHN'S,44,161801,454414
94279,5.05,1972,3,ST. JOHN'S,35,161801,478127
94291,5.01,2036,3,ST. JOHN'S,47,161801,478019
94376,1.51,1196,3,ST. JOHN'S,49,0,195100
94513,4.34,1379,3,ST. JOHN'S,117,114800,385485
94541,7.66,1702,3,ST. JOHN'S,8,114800,584100
94542,1.99,1139,2,ST. JOHN'S,60,114800,96830
94543,3,1352,3,ST. JOHN'S,56,114800,300563
94553,2,1535,3,ST. JOHN'S,65,114800,269000
94617,10.5,520,2,ST. JOHN'S,64,114800,80300
94624,3,1296,3,ST. JOHN'S,46,114800,209640
94695,30.92,3482,5,ST. JOHN'S,26,0,1232917
94704,10.16,2868,2,ST. JOHN'S,124,0,181043
94793,1.16,1244,3,ST. JOHN'S,46,0,225579
94813,0.49,1196,3,MICANOPY,24,101100,291444
94886,0.95,1620,3,MICANOPY,17,179500,172216
94887,0.49,949,3,MICANOPY,97,179500,221720
94899,0.2,1040,3,MICANOPY,65,179500,188800
94908,0.28,984,3,MICANOPY,26,179500,117951
94935,0.39,672,3,MICANOPY,62,179500,173880
94957,0.58,880,3,MICANOPY,124,179500,183600
94986,1.19,1473,3,MICANOPY,71,179500,272744
94987,0.58,1997,3,MICANOPY,43,179500,378371
94988,0.53,1470,3,MICANOPY,62,179500,306648
94989,0.46,1910,4,MICANOPY,62,179500,440148
94993,0.38,1088,3,MICANOPY,64,179500,149680
95004,1,1335,3,MICANOPY,104,179500,368527
95008,1.01,944,3,MICANOPY,106,179500,191894
95057,0.25,916,3,MICANOPY,64,127000,160900
95058,0.76,2970,3,MICANOPY,7,127000,374434
95175,0.32,1232,3,MICANOPY,6,126700,262755
95176,0.85,1560,3,MICANOPY,27,126700,100522
95256,6.54,1804,3,MICANOPY,43,64100,489996
95257,1,2599,4,MICANOPY,17,0,563275
95263,1.03,4559,4,MICANOPY,30,0,813250
95291,0.32,1408,3,MICANOPY,14,55200,257893
95345,0.36,1048,3,MICANOPY,64,0,195552
95388,1.33,1024,3,ST. JOHN'S,41,0,159854
95569,7.86,4970,3,ST. JOHN'S,37,202900,769168
95582,7.94,2142,3,ST. JOHN'S,36,202900,329481
95806,5.1,1236,3,SUWANNEE,124,0,201094
95985,0.36,1632,3,WALDO,28,154200,189633
95991,0.43,1619,3,WALDO,22,154200,156842
96061,0.25,1799,3,WALDO,86,19700,98720
96198,3.8,864,2,ST. JOHN'S,84,0,39500
96237,0.45,1648,3,WALDO,94,51900,171880
96345,0.24,1576,3,WALDO,104,148500,89780
96346,0.36,1485,3,WALDO,85,148500,148567
96360,0.46,1679,3,WALDO,97,148500,136012
96383,0.26,1014,3,WALDO,94,0,166716
96411,1.12,1180,3,WALDO,62,0,71559
96441,6.5,3171,4,WALDO,63,57200,325969
96464,0.18,768,3,WALDO,63,0,40757
96484,0.69,1072,3,WALDO,76,257900,190857
96511,0.67,1929,3,WALDO,70,114500,186184
96596,0.43,928,3,WALDO,69,210100,121340
96603,0.59,1581,3,WALDO,44,217900,209500
96615,0.35,1194,3,WALDO,79,217900,59700
96618,1.11,1120,3,WALDO,65,217900,96001
96620,0.54,3344,3,WALDO,95,217900,185900
96649,1.72,1202,3,WALDO,102,0,151900
96813,11.69,2785,3,ST. JOHN'S,50,0,369734
96885,7.5,2340,2,ST. JOHN'S,124,0,73400
97073,0.48,1308,3,ST. JOHN'S,51,178200,266635
97075,0.48,1308,3,ST. JOHN'S,51,178200,212401
97206,5,2020,3,ST. JOHN'S,43,0,365075
97221,1,1704,3,ST. JOHN'S,45,0,227965
97240,3.68,1986,3,ST. JOHN'S,44,0,329311
97243,1.78,1451,3,ST. JOHN'S,46,0,290351
97247,2.01,1638,3,ST. JOHN'S,28,0,322112
97311,1,816,2,ST. JOHN'S,63,0,24932
97323,33.53,2268,3,ST. JOHN'S,73,0,204164
97450,1,3138,4,ST. JOHN'S,44,0,320600
97468,1,3513,3,ST. JOHN'S,42,39600,390999
97547,0.23,1368,3,ST. JOHN'S,64,0,152604
97548,0.23,1480,3,ST. JOHN'S,64,0,53374
97569,0.99,792,3,ST. JOHN'S,61,0,82896
97674,2.2,1778,3,ST. JOHN'S,84,0,158169
97788,1.12,1676,3,ST. JOHN'S,47,0,218809
97885,1.34,1946,3,ST. JOHN'S,56,0,114944
97913,1.01,1453,3,ST. JOHN'S,55,0,245227
97935,5,1496,3,ST. JOHN'S,40,0,346845
97974,1,1800,3,ST. JOHN'S,65,0,66016
98093,0.4,1125,3,ST. JOHN'S,71,71200,197636
98099,0.24,1351,3,ST. JOHN'S,65,71200,233457
98100,0.24,1351,3,ST. JOHN'S,65,71200,218460
98107,0.23,1136,3,ST. JOHN'S,61,71200,168497
98109,0.23,1176,3,ST. JOHN'S,61,71200,203264
98116,0.3,936,3,ST. JOHN'S,60,71200,151916
98117,0.3,1136,3,ST. JOHN'S,60,71200,172824
98123,0.3,936,3,ST. JOHN'S,61,71200,162912
98128,0.3,936,3,ST. JOHN'S,60,71200,171800
98131,0.3,1126,3,ST. JOHN'S,62,71200,194565
98149,0.48,936,3,ST. JOHN'S,68,113100,148266
98162,0.18,1234,3,ST. JOHN'S,64,113100,156969
98163,0.37,520,2,ST. JOHN'S,69,113100,74245
98171,0.25,600,2,ST. JOHN'S,88,113100,125592
98184,0.55,1116,3,ST. JOHN'S,66,113100,170340
98192,0.36,910,3,ST. JOHN'S,63,113100,165964
98213,0.37,884,3,ST. JOHN'S,64,113100,182080
98216,0.18,632,2,ST. JOHN'S,64,113100,81662
98228,0.42,912,2,ST. JOHN'S,66,113100,191616
98235,0.37,756,3,ST. JOHN'S,67,113100,126270
98247,0.37,1440,3,ST. JOHN'S,74,113100,218753
98259,0.51,2113,3,ST. JOHN'S,66,113100,246593
98290,1.33,2964,3,ST. JOHN'S,54,119600,572470
98293,1.65,2226,3,ST. JOHN'S,58,119600,580455
98590,0.47,775,3,ST. JOHN'S,32,76500,60100
98608,8.08,1280,3,ST. JOHN'S,5,0,251220
98644,1.5,1891,3,ST. JOHN'S,37,0,339852
98682,3.34,1356,3,ST. JOHN'S,124,153900,255192
98732,0.32,1675,3,ST. JOHN'S,91,42100,258648
98967,2,1632,3,ST. JOHN'S,68,0,141737
99042,2.49,1280,3,ST. JOHN'S,85,0,297366
99056,6.48,640,3,ST. JOHN'S,31,0,288223
99158,9.63,3216,3,ST. JOHN'S,42,258200,522660
99166,9.68,768,3,ST. JOHN'S,36,258200,274300
99194,1.02,1526,3,ST. JOHN'S,35,60700,254610
99198,0.13,672,3,ST. JOHN'S,76,181800,88180
99230,0.23,1382,3,ST. JOHN'S,63,45400,81500
99248,0.45,1274,3,ST. JOHN'S,63,45400,34180
99366,3,1467,3,ST. JOHN'S,43,181900,259921
99406,0.36,1152,3,ST. JOHN'S,47,118100,161616
99411,12.64,4062,4,ST. JOHN'S,53,0,547547
99726,1.06,1422,3,SUWANNEE,30,0,358295
99732,1.11,1115,3,SUWANNEE,59,0,229133
99735,4.95,5057,4,SUWANNEE,23,0,599878
99750,0.35,1896,3,SUWANNEE,33,0,584904
99764,1.05,1508,3,SUWANNEE,30,16900,315200
99768,1.01,1880,4,SUWANNEE,27,16900,322169
99781,5.32,1600,3,SUWANNEE,19,0,379212
99817,0.57,2232,3,SUWANNEE,45,14300,891442
99818,0.64,1750,3,SUWANNEE,67,14300,460780
99828,0.53,1402,4,SUWANNEE,67,14300,317221
99860,0.96,2010,3,SUWANNEE,7,121600,342137
99913,0.5,1302,3,SUWANNEE,55,0,535188
99951,5.03,2064,3,ST. JOHN'S,37,64200,219711
100067,1.25,2102,3,SUWANNEE,24,14200,287272
100069,1.25,1304,3,SUWANNEE,18,14200,197000
100081,1.19,3272,3,SUWANNEE,11,14200,474850
100084,1.06,2008,3,SUWANNEE,42,17100,315756
100089,8.23,2086,4,SUWANNEE,21,44100,464098
100110,1.03,1720,4,SUWANNEE,16,173000,356491
100143,1,1950,3,SUWANNEE,44,173000,221379
100145,1.01,1582,4,SUWANNEE,26,173000,345704
100154,1.08,2558,4,SUWANNEE,18,0,518982
100155,1.07,1796,3,SUWANNEE,17,173000,370968
100175,1.15,2064,3,SUWANNEE,47,0,254451
100220,0.34,2221,3,SUWANNEE,57,195000,256482
100230,3,1540,3,SUWANNEE,29,0,811249
100248,0.33,1272,3,SUWANNEE,17,40800,230616
100265,0.02,1358,3,SUWANNEE,24,20600,272600
100309,0.13,720,3,SUWANNEE,63,51500,155976
100351,2.84,1319,3,SUWANNEE,65,0,248679
100372,10,1126,3,ST. JOHN'S,124,111400,191604
100453,0.33,1364,3,ST. JOHN'S,83,148000,239638
100503,0.41,752,3,ST. JOHN'S,60,0,140000
100688,1.58,1669,3,SUWANNEE,73,0,269803
100710,0.72,2050,3,SUWANNEE,84,0,831763
100718,0.24,1218,3,SUWANNEE,84,0,303330
100721,0.62,2285,5,SUWANNEE,18,0,901379
100727,0.42,2538,3,SUWANNEE,65,210500,475960
100733,0.55,1662,3,SUWANNEE,64,210500,655207
100748,0.49,3036,5,SUWANNEE,14,210600,884945
100796,1.6,960,3,SUWANNEE,74,0,572250
100801,0.21,1176,3,SUWANNEE,124,125500,287889
100802,2.16,1276,3,SUWANNEE,61,125500,131300
100838,0.65,1271,2,SUWANNEE,94,179000,120249
100842,0.65,1032,3,SUWANNEE,89,179000,158503
100894,0.42,2556,4,SUWANNEE,31,0,715920
100896,1.04,2086,3,SUWANNEE,66,0,241468
100906,1,832,3,SUWANNEE,63,31200,306384
100907,0.51,2174,4,SUWANNEE,36,31200,304218
100910,0.53,1488,3,SUWANNEE,29,31200,267391
100919,0.57,1196,3,SUWANNEE,46,31200,173546
100922,0.52,1167,3,SUWANNEE,49,31200,256248
100928,0.45,1344,3,SUWANNEE,29,31200,257060
100932,0.45,1560,3,SUWANNEE,18,31200,244435
100983,0.68,2362,3,SUWANNEE,84,0,251164
101039,18.6,1008,2,ST. JOHN'S,104,125400,292240
101096,6.13,672,3,ST. JOHN'S,74,0,61488
101195,1.06,1555,3,ST. JOHN'S,43,111900,115202
