prop_id,legal_acreage,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,actual_age
60707,0.45,3001,LT,5,742100,ST. JOHN'S,29
60827,0.11,1292,LT,3,313600,ST. JOHN'S,31
60956,0.84,3870,LT,5,1021300,ST. JOHN'S,28
61245,0.73,4147,LT,5,1201200,ST. JOHN'S,26
61285,0.29,2276,LT,4,577000,ST. JOHN'S,24
61391,0.19,3238,LT,4,610700,ST. JOHN'S,21
61929,0.19,2389,LT,4,504700,ST. JOHN'S,14
61975,0.14,1563,LT,4,369300,ST. JOHN'S,14
62347,0.11,1168,UN,3,157200,ST. JOHN'S,41
62413,0.06,1144,UN,3,110000,ST. JOHN'S,41
62473,0.08,788,UN,3,102800,ST. JOHN'S,40
62579,0.13,1091,UN,3,152000,ST. JOHN'S,39
63515,5,2471,AC,3,440600,ST. JOHN'S,30
63764,0.24,2637,LT,4,483800,ST. JOHN'S,18
64162,0.2,1608,LT,4,345300,ST. JOHN'S,25
64245,0.27,2256,LT,4,453200,ST. JOHN'S,23
64348,0.21,1880,LT,4,402500,ST. JOHN'S,20
64869,0.15,2020,LT,4,450500,ST. JOHN'S,12
64889,0.15,1582,LT,4,364000,ST. JOHN'S,15
64995,0.16,1994,LT,4,385800,ST. JOHN'S,20
65201,0.2,2341,LT,4,466400,ST. JOHN'S,16
65224,0.2,1817,LT,4,364800,ST. JOHN'S,17
65616,0.39,2692,UN,4,477000,ST. JOHN'S,39
65636,0.7,3275,UN,3,381100,ST. JOHN'S,38
67992,0.09,908,UN,3,159300,GAINESVILLE,35
69380,1.08,1866,LT,3,392100,ST. JOHN'S,31
69592,1.44,1516,LT,3,283300,ST. JOHN'S,35
69884,1,1307,LT,3,307300,ST. JOHN'S,19
70525,5.11,2044,AC,3,490200,ST. JOHN'S,26
72065,0.14,800,UN,3,225200,GAINESVILLE,20
72105,0.14,1450,LT,3,192800,GAINESVILLE,19
72154,0.11,992,LT,3,247400,GAINESVILLE,7
72174,0.11,1576,LT,3,280600,GAINESVILLE,6
72964,0.18,1040,LT,3,148500,GAINESVILLE,29
73313,0.09,1372,LT,3,290700,GAINESVILLE,18
73379,0.22,1245,UN,3,264900,GAINESVILLE,42
73419,0.2,1424,UN,3,341300,GAINESVILLE,31
73562,0.18,1147,UN,3,230300,GAINESVILLE,43
73711,0.18,1014,UN,3,222700,GAINESVILLE,46
73731,0.2,1150,UN,3,242000,GAINESVILLE,38
73771,0.28,1224,LT,3,265200,GAINESVILLE,51
74020,0.04,1133,UN,3,213300,GAINESVILLE,39
74650,0.46,1601,UN,3,274400,GAINESVILLE,61
75274,0.25,1176,UN,3,95600,GAINESVILLE,53
75686,0.19,1266,UN,3,237500,GAINESVILLE,63
75835,0.22,1098,UN,3,216700,GAINESVILLE,60
76087,0.24,1286,UN,3,156200,GAINESVILLE,58
76831,0.16,726,UN,3,148900,GAINESVILLE,94
77020,0.2,773,UN,3,105000,GAINESVILLE,74
77186,0.14,832,UN,3,196000,GAINESVILLE,104
77272,0.15,984,UN,3,220500,GAINESVILLE,96
77332,0.15,500,LT,3,116900,GAINESVILLE,72
77438,0.15,792,UN,3,168600,GAINESVILLE,44
77478,0.24,720,UN,3,177000,GAINESVILLE,57
77564,0.16,1473,LT,3,343000,GAINESVILLE,10
79330,0.46,2026,LT,3,402400,GAINESVILLE,78
79682,0.32,1672,LT,3,272600,GAINESVILLE,63
80017,0.15,1125,UN,2,289600,GAINESVILLE,83
81262,0.12,1363,UN,3,418700,GAINESVILLE,82
81434,0.11,999,UN,3,174700,GAINESVILLE,74
81706,0.26,1236,UN,3,290400,GAINESVILLE,65
81829,0.2,1104,UN,3,235200,GAINESVILLE,69
81892,0.21,1104,UN,3,293900,GAINESVILLE,67
82058,0.24,1190,UN,3,251000,GAINESVILLE,65
82095,0.27,1385,UN,3,80900,GAINESVILLE,63
82121,0.35,1505,UN,3,246200,GAINESVILLE,63
82430,0.09,1173,UN,3,199300,GAINESVILLE,16
83346,0.23,1167,UN,3,148400,ST. JOHN'S,61
84322,0.26,912,UN,3,90000,GAINESVILLE,69
84368,0.21,805,UN,3,136200,GAINESVILLE,68
84823,0.14,997,UN,3,185000,GAINESVILLE,56
85404,0.14,1366,LT,3,341400,GAINESVILLE,96
85945,0.33,1898,LT,3,417900,GAINESVILLE,74
87800,0.1,1291,SF,3,276900,GAINESVILLE,11
87823,0.11,1134,SF,3,259400,GAINESVILLE,100
91567,0.43,1404,UN,3,142600,GAINESVILLE,51
91607,0.46,1648,UN,3,196000,GAINESVILLE,54
92420,0.24,1158,UN,3,196500,GAINESVILLE,24
92898,0.24,1124,UN,3,162600,ST. JOHN'S,64
93087,0.13,1131,UN,3,113400,ST. JOHN'S,44
93313,0.23,1566,UN,3,202500,ST. JOHN'S,64
93874,0.51,1344,UN,3,66600,ST. JOHN'S,83
94793,1.16,1244,AC,3,225900,ST. JOHN'S,44
97913,1.01,1453,UN,3,247400,ST. JOHN'S,54
99951,5.03,2064,AC,3,227100,ST. JOHN'S,36
100372,10,1126,AC,3,203900,ST. JOHN'S,122
100721,0.62,2285,FF,5,921600,SUWANNEE,17
102350,0.19,1064,UN,3,49000,HAWTHORNE,82
102576,0.26,1273,UN,3,161700,HAWTHORNE,58
104634,1,912,AC,3,45200,ST. JOHN'S,53
105716,0.15,3625,LT,4,844800,SUWANNEE,8
105905,0.2,2475,LT,4,646800,GAINESVILLE,5
106887,0.54,3284,UN,5,1065000,ST. JOHN'S,1
107405,0.153,1153,UN,3,163100,GAINESVILLE,15
500806,0.12,1768,LT,5,412400,ST. JOHN'S,1
502054,0.04,1635,LT,3,230600,SUWANNEE,1
502140,0.05,1640,LT,3,295300,SUWANNEE,1
502160,0.05,1640,LT,3,284100,SUWANNEE,2
503179,0.23,1374,UN,2,27200,HAWTHORNE,92
503866,0.1419,1772,LT,3,445000,ST. JOHN'S,2
504928,1.9,1534,AC,3,408800,SUWANNEE,46
38164,0.2,912,UN,3,216900,GAINESVILLE,39
38187,0.2,972,UN,3,193600,GAINESVILLE,41
38728,0.26,1110,UN,3,259300,GAINESVILLE,47
38745,0.36,1360,UN,3,285400,GAINESVILLE,44
38931,0.24,1074,UN,3,240100,GAINESVILLE,48
38934,0.24,1132,UN,3,207100,GAINESVILLE,46
39309,0.24,1774,UN,3,296300,GAINESVILLE,50
39409,0.35,2102,UN,4,409100,GAINESVILLE,36
39578,0.13,1148,LT,3,255300,GAINESVILLE,25
40016,0.35,1925,UN,3,333200,GAINESVILLE,49
40348,0.36,2025,UN,3,329200,GAINESVILLE,48
40434,0.03,988,UN,3,168400,GAINESVILLE,37
40471,0.02,1000,UN,3,135700,GAINESVILLE,37
41393,0.21,1610,UN,3,345000,ST. JOHN'S,39
41536,0.88,1796,UN,3,394900,GAINESVILLE,47
41865,0.02,1193,UN,3,180000,ST. JOHN'S,38
41868,0.03,1057,UN,3,197800,ST. JOHN'S,39
42057,0.23,1778,UN,3,326100,ST. JOHN'S,43
42100,0.23,1200,UN,3,229000,ST. JOHN'S,43
42120,0.21,1419,UN,3,299800,ST. JOHN'S,41
42157,0.24,1492,LT,3,318500,ST. JOHN'S,26
42369,0.2,1512,LT,3,310200,GAINESVILLE,29
42558,0.24,1467,UN,3,322400,ST. JOHN'S,46
43614,0.22,1913,LT,4,354400,ST. JOHN'S,23
31297,0.24,2676,LT,3,433100,GAINESVILLE,15
31483,0.11,1535,LT,3,330600,GAINESVILLE,9
31506,0.21,2348,LT,4,433700,GAINESVILLE,9
32319,0.25,1324,UN,3,195000,GAINESVILLE,50
32356,0.25,1388,UN,3,279000,GAINESVILLE,50
33086,0.13,1593,LT,3,339900,GAINESVILLE,13
33212,0.23,1954,LT,4,391500,GAINESVILLE,25
33547,0.05,1192,UN,3,207400,GAINESVILLE,33
34151,0.35,1411,UN,3,146400,SUWANNEE,42
34234,0.45,1852,UN,3,433100,SUWANNEE,39
34440,1.04,2356,UN,4,420400,SUWANNEE,43
35353,0.22,1466,UN,3,326700,ST. JOHN'S,36
35462,0.18,2890,LT,4,628400,ST. JOHN'S,16
35608,1.3,2330,UN,4,425400,ST. JOHN'S,40
36100,0.61,2827,LT,5,573400,ST. JOHN'S,30
36896,0.43,1696,LT,3,304700,GAINESVILLE,54
36936,0.52,2334,LT,3,308700,GAINESVILLE,50
37394,0.32,1674,LT,3,229000,GAINESVILLE,50
37646,0.2,2401,LT,4,460800,GAINESVILLE,21
37746,0.19,1778,LT,4,294800,GAINESVILLE,29
37772,0.17,1821,LT,3,372400,GAINESVILLE,31
45074,0.19,1640,UN,4,321600,ST. JOHN'S,25
45303,2.27,4088,LT,4,782800,ST. JOHN'S,44
45781,0.28,1761,UN,3,289900,ST. JOHN'S,51
46030,0.05,1284,UN,3,183400,GAINESVILLE,35
46259,0.65,3640,UN,5,713400,GAINESVILLE,36
46362,0.34,2144,UN,3,242600,GAINESVILLE,58
46531,0.36,2187,UN,3,522600,GAINESVILLE,55
47069,0.32,1712,UN,3,304800,GAINESVILLE,67
47653,0.28,1612,UN,3,259700,GAINESVILLE,62
47756,0.45,3524,UN,3,651600,GAINESVILLE,35
47782,0.36,1687,UN,4,367000,GAINESVILLE,36
48423,0.34,1494,UN,3,290100,GAINESVILLE,65
49024,0.29,1676,UN,3,300000,GAINESVILLE,51
49488,0.24,1080,UN,3,220300,GAINESVILLE,67
50298,0.86,3429,UN,4,714400,GAINESVILLE,72
50564,0.37,1538,UN,3,327300,GAINESVILLE,9
50819,0.03,1588,LT,4,238400,GAINESVILLE,24
50836,0.02,1736,LT,4,277200,GAINESVILLE,23
50879,0.02,941,LT,4,237600,GAINESVILLE,24
50985,0.02,1016,UN,3,150200,ST. JOHN'S,41
52173,0.54,2352,UN,4,361300,ST. JOHN'S,47
52814,0.32,1806,UN,3,372800,ST. JOHN'S,42
52960,2.87,4327,AC,5,895400,ST. JOHN'S,21
53378,1.5,1922,LT,3,453500,ST. JOHN'S,31
53501,0.45,2112,UN,4,525400,ST. JOHN'S,30
53650,0.22,1359,UN,3,260400,ST. JOHN'S,45
54251,0.15,1995,LT,4,420500,ST. JOHN'S,17
54686,0.25,1279,UN,3,246600,ST. JOHN'S,42
54709,0.23,1321,UN,3,281100,ST. JOHN'S,41
55064,0.06,878,UN,3,124900,ST. JOHN'S,43
55227,0.02,1106,UN,3,172200,GAINESVILLE,35
55376,0.03,1370,UN,3,194600,GAINESVILLE,36
55482,0.04,1020,LT,3,208100,GAINESVILLE,37
56538,0.01,1042,UN,3,160500,GAINESVILLE,39
1742,0.17,1209,LT,3,274900,HIGH SPRINGS,1
1788,0.17,1202,LT,3,244400,HIGH SPRINGS,1
2518,0.23,1178,LT,3,218100,HIGH SPRINGS,26
3059,0.34,1008,SF,3,128800,HIGH SPRINGS,87
3371,0.34,832,UN,3,149800,HIGH SPRINGS,33
3557,0.34,1058,UN,3,211200,HIGH SPRINGS,27
4032,0.34,1352,UN,3,198300,HIGH SPRINGS,55
8595,0.22,1516,UN,3,231300,NEWBERRY,50
12359,0.14,1609,LT,3,300400,HIGH SPRINGS,16
12382,0.14,1724,LT,3,337400,HIGH SPRINGS,5
12465,0.28,1935,UN,3,208300,SUWANNEE,64
13444,0.29,1032,UN,3,178200,ALACHUA,40
13979,0.31,1352,UN,3,244600,ALACHUA,47
14214,0.17,1056,UN,3,203800,ALACHUA,48
14609,0.14,1152,LT,3,197800,ALACHUA,103
14875,0.23,1104,LT,3,227700,ALACHUA,63
15605,0.41,1484,LT,3,276700,ALACHUA,25
16046,0.51,1392,LT,3,256300,ALACHUA,28
18187,0.2,1332,UN,3,222200,SUWANNEE,37
18210,0.35,1533,UN,3,296600,SUWANNEE,38
18330,0.19,2097,LT,4,369200,SUWANNEE,29
19249,9.45,1340,AC,3,509300,NEWBERRY,74
19810,0.05,1251,LT,3,267800,SUWANNEE,6
19833,0.06,1376,LT,3,263200,SUWANNEE,14
19847,0.06,1867,LT,3,343000,SUWANNEE,9
20414,0.23,1952,LT,4,372200,SUWANNEE,21
21078,0.19,1991,LT,4,540400,SUWANNEE,25
21247,0.4,2378,LT,4,510000,SUWANNEE,18
21745,0.16,1880,LT,4,473700,SUWANNEE,11
22495,1,3293,UN,4,728100,SUWANNEE,20
22721,1,2646,LT,4,602700,SUWANNEE,25
22741,1.01,2357,LT,4,545900,SUWANNEE,26
22807,1.53,6387,LT,5,1594600,SUWANNEE,19
22927,1.1,2314,LT,4,527100,SUWANNEE,26
22930,1.02,2250,LT,4,611800,SUWANNEE,26
23033,9,2118,AC,3,482000,SUWANNEE,23
23932,1.24,1574,LT,3,345200,SUWANNEE,44
24619,2.03,2800,LT,3,295000,SUWANNEE,27
26906,1.34,1780,UN,3,247500,LACROSSE,63
27928,0.62,2670,UN,3,379300,ALACHUA,18
28426,0.47,1963,LT,4,300300,ALACHUA,43
28486,0.23,2579,LT,4,403000,ALACHUA,19
28781,0.19,2008,LT,4,429900,ALACHUA,16
29050,0.11,2025,LT,4,331300,ALACHUA,27
29296,0.06,1696,LT,3,274800,ALACHUA,17
29322,0.24,2221,LT,4,398400,ALACHUA,20
29777,0.23,1456,UN,3,285300,ALACHUA,21
30086,16.1,616,AC,2,740600,ALACHUA,57
30421,0.11,1392,LT,3,174400,GAINESVILLE,36
31134,0.34,1654,UN,3,324000,SUWANNEE,36
58141,1.07,2337,LT,3,645800,ST. JOHN'S,51
58742,0.9,1905,UN,3,446100,ST. JOHN'S,37
58874,0.32,1202,UN,3,321400,ST. JOHN'S,45
59057,0.28,1446,UN,3,293900,ST. JOHN'S,41
59309,1.14,3697,UN,5,876800,ST. JOHN'S,30
59512,0.1,1293,UN,4,240700,ST. JOHN'S,41
59638,0.11,1196,UN,3,294000,ST. JOHN'S,40
59873,0.44,2464,UN,5,496400,ST. JOHN'S,34
60102,0.26,1711,UN,4,402800,ST. JOHN'S,31
60245,0.04,1088,UN,3,222500,ST. JOHN'S,29
60700,0.22,1996,LT,4,528700,ST. JOHN'S,28
60889,0.48,2695,LT,5,591000,ST. JOHN'S,30
61032,0.06,1916,LT,4,464100,ST. JOHN'S,25
61178,0.27,2221,LT,4,510000,ST. JOHN'S,25
61241,0.65,3890,LT,5,857600,ST. JOHN'S,24
61304,0.15,2223,LT,4,431700,ST. JOHN'S,25
61513,0.63,3333,LT,5,835600,ST. JOHN'S,19
61699,0.18,2348,LT,4,504900,ST. JOHN'S,21
62412,0.11,1144,UN,3,151300,ST. JOHN'S,39
62426,0.05,992,UN,3,122300,ST. JOHN'S,25
62429,0.07,814,UN,3,113000,ST. JOHN'S,39
62515,0.2,1151,UN,3,124400,ST. JOHN'S,40
63362,0.05,1016,LT,3,160000,ST. JOHN'S,32
64178,0.19,1533,LT,4,330800,ST. JOHN'S,24
64304,0.2,1752,LT,4,331500,ST. JOHN'S,21
64427,1,1530,LT,3,279300,ST. JOHN'S,47
65008,0.17,1504,LT,4,353300,ST. JOHN'S,19
65117,0.22,1814,LT,4,360900,ST. JOHN'S,18
65200,0.2,2246,LT,4,410800,ST. JOHN'S,18
65403,0.16,1811,LT,4,472100,ST. JOHN'S,11
65778,1.27,2023,UN,4,367500,ST. JOHN'S,50
65821,1.27,2093,AC,3,322500,ST. JOHN'S,73
66302,5.6,1881,UN,4,533300,ST. JOHN'S,38
67842,0.11,1354,UN,3,272600,GAINESVILLE,26
67948,0.15,1014,UN,3,231000,GAINESVILLE,36
69399,1.52,1596,LT,3,352900,ST. JOHN'S,27
4805,5.01,1500,AC,3,272400,HIGH SPRINGS,23
4891,2.26,3148,LT,3,580400,HIGH SPRINGS,20
4911,1,1984,LT,4,479300,HIGH SPRINGS,10
5117,0.34,1289,LT,3,220000,HIGH SPRINGS,51
5243,1.01,1995,LT,3,454000,HIGH SPRINGS,20
5303,1.24,2178,LT,3,500100,HIGH SPRINGS,19
6056,6.03,2516,AC,4,498900,SUWANNEE,18
70043,1.06,1639,LT,3,375400,ST. JOHN'S,16
72193,0.13,1156,LT,3,244100,GAINESVILLE,7
73504,0.19,1008,UN,3,237600,GAINESVILLE,58
73730,0.19,1420,UN,3,296700,GAINESVILLE,36
73770,0.18,1274,UN,3,269300,GAINESVILLE,35
73853,0.23,1118,UN,3,167800,GAINESVILLE,61
73979,0.02,1436,UN,3,247600,GAINESVILLE,35
75167,0.2,1326,UN,3,245200,GAINESVILLE,58
75622,0.18,1490,UN,3,192500,GAINESVILLE,62
75642,0.19,1420,UN,3,193600,GAINESVILLE,63
75708,0.19,1189,UN,3,244300,GAINESVILLE,62
75788,0.23,1502,UN,3,151500,GAINESVILLE,60
76037,0.22,1252,UN,3,242100,GAINESVILLE,54
76435,0.28,1270,UN,3,263400,GAINESVILLE,22
76521,0.24,816,UN,3,196000,GAINESVILLE,43
76813,0.08,648,UN,3,136100,GAINESVILLE,75
76827,0.08,621,UN,3,121500,GAINESVILLE,76
76850,0.22,897,UN,3,186400,GAINESVILLE,73
76913,0.37,1440,UN,3,216300,GAINESVILLE,65
77411,0.16,1550,UN,3,252800,GAINESVILLE,47
77497,0.25,1532,LT,3,182300,GAINESVILLE,73
78456,0.23,1508,UN,3,227600,GAINESVILLE,53
78702,0.52,1898,UN,3,425900,GAINESVILLE,44
78742,0.31,2560,UN,3,455600,GAINESVILLE,54
78748,0.3,2112,UN,4,429200,GAINESVILLE,55
79180,0.27,1805,UN,3,403900,GAINESVILLE,57
79535,0.25,1737,LT,3,338000,GAINESVILLE,71
79721,0.14,832,UN,3,128000,GAINESVILLE,64
80451,0.17,1580,UN,3,246000,GAINESVILLE,70
80491,0.22,1170,UN,3,169800,GAINESVILLE,75
80740,0.53,1692,UN,3,296400,GAINESVILLE,116
81075,0.25,1237,UN,3,213300,GAINESVILLE,67
81138,0.28,1299,UN,3,226000,GAINESVILLE,72
81974,0.29,1536,UN,3,151900,GAINESVILLE,67
82137,0.23,1131,UN,3,143900,GAINESVILLE,62
82280,0.25,1554,UN,3,271100,GAINESVILLE,59
82635,0.18,1105,UN,3,140600,GAINESVILLE,58
83030,0.18,1884,UN,3,223100,GAINESVILLE,57
83050,0.18,936,UN,3,136000,GAINESVILLE,58
83385,0.38,1494,UN,3,200900,ST. JOHN'S,74
84736,0.14,960,UN,3,128800,GAINESVILLE,35
84865,0.15,576,UN,3,134800,GAINESVILLE,84
86096,0.21,1329,SF,3,348500,GAINESVILLE,58
86448,0.04,1098,UN,3,110000,GAINESVILLE,36
86511,0.11,846,SF,3,209800,GAINESVILLE,93
88297,0.04,1642,UN,3,410000,GAINESVILLE,39
88377,0.12,996,SF,3,190700,GAINESVILLE,83
89548,0.38,1838,UN,3,518400,GAINESVILLE,71
89757,0.24,1794,UN,3,379400,GAINESVILLE,77
89771,0.31,1865,UN,3,442000,GAINESVILLE,83
91065,4.6,2270,UN,3,553000,GAINESVILLE,23
91941,0.23,1592,UN,3,225400,GAINESVILLE,67
92041,0.21,1104,UN,3,143600,GAINESVILLE,89
92296,0.36,1032,UN,3,226700,GAINESVILLE,60
92482,0.21,1482,UN,3,208200,GAINESVILLE,19
93083,0.13,1131,UN,3,77000,ST. JOHN'S,42
93458,0.23,1569,UN,3,146900,ST. JOHN'S,66
93527,0.46,1044,UN,3,88200,ST. JOHN'S,45
93693,0.42,1335,UN,3,233400,ST. JOHN'S,46
93899,0.36,1144,UN,3,68000,ST. JOHN'S,50
94005,0.67,1519,UN,3,201400,ST. JOHN'S,57
94025,0.36,1040,UN,3,77900,ST. JOHN'S,62
94091,0.37,1412,UN,3,208000,ST. JOHN'S,62
94291,5.01,2036,AC,3,489300,ST. JOHN'S,47
95582,7.94,2142,AC,3,349200,ST. JOHN'S,34
96813,11.69,2785,AC,3,385100,ST. JOHN'S,48
97311,1,816,UN,2,25900,ST. JOHN'S,61
97935,5,1496,AC,3,369400,ST. JOHN'S,39
98290,1.33,2964,UN,3,580700,ST. JOHN'S,52
98608,8.08,1280,AC,3,254100,ST. JOHN'S,4
100248,0.33,1272,UN,3,231400,SUWANNEE,17
100351,2.84,1319,AC,3,262900,SUWANNEE,64
102538,0.58,1271,UN,2,36800,ST. JOHN'S,67
103268,0.32,1284,UN,3,169100,HAWTHORNE,54
103465,1.13,1120,UN,3,163000,ST. JOHN'S,48
