prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,in_subdivision,percent_good,Market_Cluster_ID,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,A,B,C,D,E,F,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
38214,0.2,1152,3.0,GAINESVILLE,210400,1990,100,972.0,1981,2022,0,0.0,252.0,0.0,30,40,0,0,1.0,1386,177454.0,0.24202092424991012,-82.362947,29.698318,06076-200-056,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.01276681119565,164845.97155962052,166231.97155962052,-44168.02844037948,-12608.02844037948,44168.02844037948,12608.02844037948,0.7900759104544701
38219,0.2,912,3.0,GAINESVILLE,189800,1995,100,912.0,1981,2022,0,0.0,80.0,0.0,26,40,0,0,1.0,966,160364.0,0.24202092424991012,-82.361867,29.698044,06076-200-061,True,0.74,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.903231005712962,147743.214064031,148709.214064031,-41090.785935969005,-12620.785935969005,41090.785935969005,12620.785935969005,0.7835048159327239
38329,0.2399,1279,3.0,GAINESVILLE,285300,2004,100,1279.0,1992,2022,0,0.0,202.0,508.0,17,29,0,0,2.0,1228,241276.99999999997,0.2903040986377672,-82.356974,29.691564,06076-221-070,True,0.83,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.363165367715059,234020.82069603162,235248.82069603162,-50051.17930396838,-7256.179303968354,50051.17930396838,7256.179303968354,0.8245664938521964
38399,0.2,1223,3.0,GAINESVILLE,244700,1992,100,1223.0,1984,2022,0,0.0,28.0,210.0,29,37,0,0,2.0,1043,206952.0,0.24202092424991012,-82.360495,29.701473,06076-400-025,True,0.71,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.185319328110259,195892.1101252837,196935.1101252837,-47764.88987471629,-11059.88987471629,47764.88987471629,11059.88987471629,0.8048022481621729
38498,0.18,1219,3.0,GAINESVILLE,270100,1998,100,1219.0,1989,2022,0,0.0,84.0,440.0,23,32,0,0,2.0,1260,228325.0,0.2178188318249191,-82.361728,29.701475,06076-500-068,True,0.77,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.253368156469259,209686.35727357378,210946.35727357378,-59153.64272642622,-18638.642726426217,59153.64272642622,18638.642726426217,0.7809935478473669
38608,0.26,1008,3.0,GAINESVILLE,231700,1979,100,1008.0,1965,2022,0,0.0,0.0,0.0,30,56,0,0,2.0,2069,194876.0,0.31462720152488316,-82.368443,29.689385,06081-002-003,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.983944352245198,160162.52377249976,162231.52377249976,-69468.47622750024,-34713.47622750024,69468.47622750024,34713.47622750024,0.7001792135196364
38631,0.23,1182,3.0,GAINESVILLE,225900,1985,100,1182.0,1969,2022,0,0.0,0.0,0.0,30,52,0,0,2.0,363,191652.0,0.27832406288739664,-82.369415,29.689855,06081-003-014,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.08015097299963,176336.78082958187,176699.78082958187,-49200.21917041813,-15315.219170418131,49200.21917041813,15315.219170418131,0.7822035450623367
52134,1.9,2134,3.0,ST. JOHN'S,325500,1990,100,2134.0,1967,2022,0,0.0,138.0,462.0,30,54,0,0,2.0,3339,273336.0,2.2991987803741463,-82.438215,29.657433,06656-008-000,False,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.64046635309007,308805.32868559327,312144.32868559327,-13355.671314406733,35469.32868559327,13355.671314406733,35469.32868559327,0.9589687517222527
52397,1.91,1946,4.0,ST. JOHN'S,524900,2000,100,1946.0,1976,2022,0,0.0,204.0,462.0,21,45,0,0,2.0,12817,433348.0,2.3112998265866413,-82.431155,29.654898,06656-600-010,True,0.79,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.856712156093092,383353.2458788465,396170.2458788465,-128729.7541211535,-49994.7541211535,128729.7541211535,49994.7541211535,0.7547537547701401
52653,0.29,1643,3.0,ST. JOHN'S,269800,1998,100,1305.0,1981,2022,0,0.0,338.0,0.0,23,40,0,0,2.0,4510,224819.99999999997,0.3509303401623697,-82.423827,29.646369,06656-700-062,True,0.77,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.39220920385839,240917.34909972508,245427.34909972508,-24372.650900274923,16097.349099725106,24372.650900274923,16097.349099725106,0.9096640070412345
52712,0.86,1561,3.0,ST. JOHN'S,332000,1995,100,1561.0,1985,2022,0,0.0,52.0,513.0,26,36,0,0,2.0,4054,278146.0,1.0406899742746134,-82.452415,29.658661,06657-005-009,True,0.74,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.470371184128783,260503.3979719765,264557.3979719765,-67442.60202802351,-17642.60202802351,67442.60202802351,17642.60202802351,0.7968596324457123
52802,0.32,1823,3.0,ST. JOHN'S,303400,1995,100,1031.0,1990,2022,0,792.0,6.0,484.0,26,31,0,0,2.5,2634,255256.0,0.3872334787998562,-82.448618,29.657812,06657-015-026,True,0.74,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.53780199717781,278675.13652848563,281309.13652848563,-22090.86347151437,23419.13652848563,22090.86347151437,23419.13652848563,0.9271889799884168
52814,0.32,1806,3.0,ST. JOHN'S,372800,1995,100,1728.0,1980,2022,0,0.0,182.0,510.0,26,41,0,0,2.0,9811,307069.0,0.3872334787998562,-82.447579,29.657803,06657-015-038,True,0.74,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.511909966649913,271552.2818949962,281363.2818949962,-91436.71810500382,-35516.71810500382,91436.71810500382,35516.71810500382,0.7547298334093245
52916,0.25,1575,3.0,ST. JOHN'S,289200,2000,100,1575.0,2000,2022,0,0.0,34.0,506.0,21,21,0,0,2.0,582,245237.99999999997,0.30252615531238763,-82.444326,29.657095,06657-050-037,True,0.79,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.457881348979031,257269.98788795582,257851.98788795582,-31348.012112044176,12031.987887955853,31348.012112044176,12031.987887955853,0.8916043841215623
53133,1.73,2150,3.0,ST. JOHN'S,504400,2009,100,1390.0,2009,2022,0,760.0,490.0,0.0,12,12,0,0,2.5,973,427767.0,2.093480994761723,-82.446948,29.639439,06664-075-019,True,0.88,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.798262584248674,361588.67368965247,362561.67368965247,-141838.32631034753,-66178.32631034753,141838.32631034753,66178.32631034753,0.7187979256337281
53145,0.92,2306,4.0,ST. JOHN'S,535900,2005,100,2305.5,2000,2022,0,0.0,506.0,601.0,16,21,0,0,2.0,3570,451945.0,1.1132962515495866,-82.454267,29.641799,06665-010-006,True,0.84,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.979509163291903,433440.2193089843,437010.2193089843,-98889.78069101571,-18504.78069101571,98889.78069101571,18504.78069101571,0.8154697132095247
53231,1.1,1984,3.0,ST. JOHN'S,457900,2000,100,1984.0,1992,2022,0,0.0,174.0,504.0,21,29,0,0,2.0,9955,379260.0,1.3311150833745058,-82.444163,29.644804,06665-050-030,True,0.79,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.692741599753196,325377.58916765486,335332.58916765486,-122567.41083234514,-53882.41083234514,122567.41083234514,53882.41083234514,0.7323271220084185
53323,0.71,2957,4.0,ST. JOHN'S,595400,2001,100,2705.0,2001,2022,0,252.0,484.0,484.0,20,20,0,0,2.5,7115,498975.0,0.8591742810871809,-82.455584,29.632662,06666-040-083,True,0.8,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,13.111202735150567,494450.70333210414,501565.70333210414,-93834.29666789586,-4524.296667895862,93834.29666789586,4524.296667895862,0.8424012484583543
53449,0.54,2186,4.0,ST. JOHN'S,531100,1998,100,2186.0,1991,2022,0,0.0,346.0,462.0,23,30,0,0,2.0,6914,444521.0,0.6534564954747574,-82.442772,29.631561,06667-150-024,True,0.77,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.842410927195175,377909.8398344886,384823.8398344886,-146276.16016551142,-66611.16016551142,146276.16016551142,66611.16016551142,0.7245788737233827
66328,1.0,2670,3.0,ST. JOHN'S,407600,2000,100,1774.0,1981,2022,0,896.0,18.0,0.0,21,40,0,0,2.0,2874,343586.0,1.2101046212495505,-82.390796,29.578477,07234-014-000,True,0.79,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.790068213501158,358637.7888735237,361511.7888735237,-46088.21112647629,15051.788873523707,46088.21112647629,15051.788873523707,0.886927843163699
66826,0.46,4133,4.0,ST. JOHN'S,458600,1985,100,3198.0,1979,2022,0,935.0,138.0,825.0,30,42,0,0,3.0,7830,381980.0,0.5566481257747933,-82.375871,29.590402,07246-007-000,True,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,13.230145188987319,556902.3497941406,564732.3497941406,106132.34979414055,174922.34979414055,106132.34979414055,174922.34979414055,1.2314268421154395
66947,0.61,2710,4.0,ST. JOHN'S,509600,1985,100,2710.0,1977,2022,0,0.0,872.0,675.0,30,44,0,0,2.5,2820,430339.99999999994,0.7381638189622258,-82.37622,29.594823,07248-005-000,True,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.946792147849045,419488.8175206187,422308.8175206187,-87291.18247938133,-10851.18247938127,87291.18247938133,10851.18247938127,0.828706470801842
67105,5.46,2869,4.0,ST. JOHN'S,405000,1975,100,2869.0,1975,2022,0,0.0,243.0,462.0,30,46,0,0,4.5,19331,324919.0,6.607171232022546,-82.344369,29.618892,07264-006-000,False,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,13.171990061748804,525439.3568317041,544770.3568317041,139770.35683170415,200520.35683170415,139770.35683170415,200520.35683170415,1.3451119921770474
67118,0.32,1912,3.0,ST. JOHN'S,305700,1985,100,1912.0,1958,2022,0,0.0,24.0,0.0,30,63,0,0,2.0,1236,258609.00000000003,0.3872334787998562,-82.347914,29.615294,07268-006-000,False,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.382832345145317,238668.8595152009,239904.8595152009,-65795.1404847991,-19940.140484799136,65795.1404847991,19940.140484799136,0.7847721933765158
67147,0.51,3168,3.0,ST. JOHN'S,349500,1977,100,3168.0,1957,2022,0,0.0,0.0,0.0,30,64,0,0,3.0,609,296466.0,0.6171533568372709,-82.346589,29.615198,07274-001-000,False,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.782843403098049,356056.036411703,356665.036411703,7165.036411702982,59590.03641170298,7165.036411702982,59590.03641170298,1.0205008194898513
67188,0.25,2086,4.0,GAINESVILLE,454000,2008,100,2086.0,2008,2022,0,0.0,560.0,504.0,13,13,0,0,2.0,417,385483.0,0.30252615531238763,-82.35148,29.616761,07280-010-026,True,0.87,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.867505283980387,387513.23575541907,387930.23575541907,-66069.76424458093,2030.2357554190676,66069.76424458093,2030.2357554190676,0.8544718849238305
67216,0.2,2816,4.0,GAINESVILLE,595100,2008,100,2023.5,2008,2022,0,792.0,576.5,528.0,13,13,0,0,3.0,1060,504775.0,0.24202092424991012,-82.350482,29.618257,07280-020-053,True,0.87,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.103339035801662,490577.73952765216,491637.73952765216,-103462.26047234784,-14197.260472347843,103462.26047234784,14197.260472347843,0.8261430675981384
67226,0.21,3406,4.0,GAINESVILLE,582500,2008,100,3406.0,2008,2022,0,0.0,247.0,462.0,13,13,0,0,3.0,1231,493894.00000000006,0.25412197046240564,-82.352051,29.619808,07280-030-062,True,0.87,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.225713248387512,554439.6529540586,555670.6529540586,-26829.347045941395,60545.65295405855,26829.347045941395,60545.65295405855,0.9539410351142636
81753,0.25,1730,3.0,GAINESVILLE,242900,1987,100,1240.0,1949,2022,0,0.0,91.0,0.0,30,72,0,0,2.0,145,206320.0,0.30252615531238763,-82.315425,29.662437,10600-026-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.3397942429731,228614.90809336863,228759.90809336863,-14140.091906631365,22294.908093368635,14140.091906631365,22294.908093368635,0.9417863651435514
81807,0.23,1161,3.0,GAINESVILLE,319300,2010,100,1161.0,1953,2022,0,0.0,18.0,0.0,11,68,0,0,3.0,0,271405.0,0.27832406288739664,-82.315434,29.660302,10600-080-000,True,0.89,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.316677353285561,223390.6593203827,223390.6593203827,-95909.34067961731,-48014.34067961731,95909.34067961731,48014.34067961731,0.6996262427822821
81913,0.21,1200,3.0,GAINESVILLE,250500,1992,100,1200.0,1956,2022,0,0.0,100.0,0.0,29,65,0,0,2.0,300,212624.99999999997,0.25412197046240564,-82.311049,29.671667,10605-024-000,True,0.71,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.104749447803187,180728.18619803275,181028.18619803275,-69471.81380196725,-31896.81380196722,69471.81380196725,31896.81380196722,0.7226674099721866
81943,0.24,1348,3.0,GAINESVILLE,242900,1987,100,1088.0,1957,2022,0,0.0,320.0,0.0,30,64,0,0,1.0,1183,205282.0,0.2904251090998921,-82.313164,29.671227,10607-009-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.125032290929878,184431.29548753565,185614.29548753565,-57285.70451246435,-20850.70451246435,57285.70451246435,20850.70451246435,0.7641593062475737
82067,0.25,1197,3.0,GAINESVILLE,190600,1982,100,977.0,1959,2022,0,0.0,268.0,0.0,30,62,0,0,1.0,260,161750.0,0.30252615531238763,-82.308347,29.668167,10620-008-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.050101774457632,171116.82245111663,171376.82245111663,-19223.177548883366,9366.822451116634,19223.177548883366,9366.822451116634,0.8991438743500348
82136,0.23,1173,3.0,GAINESVILLE,187300,1987,100,1173.0,1960,2022,0,0.0,24.0,0.0,30,61,0,0,1.0,260,158945.0,0.27832406288739664,-82.307205,29.673524,10624-005-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.027868803299478,167354.3673330381,167614.3673330381,-19685.6326669619,8409.367333038099,19685.6326669619,8409.367333038099,0.8948978501496963
82601,0.21,1000,3.0,GAINESVILLE,171400,1987,100,1000.0,1963,2022,0,0.0,50.0,0.0,30,58,0,0,2.0,785,144905.0,0.25412197046240564,-82.305208,29.667046,10804-025-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.974318275108644,158628.1836502843,159413.1836502843,-11986.816349715693,13723.183650284307,11986.816349715693,13723.183650284307,0.9300652488347976
82712,0.2,984,3.0,GAINESVILLE,117300,1982,100,984.0,1970,2022,0,0.0,0.0,0.0,30,51,0,0,1.5,236,99469.0,0.24202092424991012,-82.291757,29.663682,10823-020-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.927036310234252,151302.4829226387,151538.4829226387,34238.48292263871,51833.48292263871,34238.48292263871,51833.48292263871,1.2918881749585567
82768,0.16,1549,3.0,GAINESVILLE,185100,1990,100,1549.0,1969,2022,0,0.0,245.0,0.0,30,52,0,0,3.0,3111,154224.0,0.1936167393999281,-82.292637,29.663561,10823-076-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.298707887723863,219412.300106365,222523.300106365,37423.300106365,65188.300106365,37423.300106365,65188.300106365,1.202178822832874
82863,0.2,1380,3.0,GAINESVILLE,224900,2003,100,1380.0,2000,2022,0,0.0,108.0,460.0,18,21,0,0,2.0,2363,188802.0,0.24202092424991012,-82.294667,29.663529,10848-020-031,True,0.8200000000000001,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.390134675806596,240418.0773565303,242781.0773565303,17881.077356530295,51616.077356530295,17881.077356530295,51616.077356530295,1.0795067912695877
83041,0.19,768,3.0,GAINESVILLE,99300,1995,100,768.0,1962,2022,0,0.0,40.0,0.0,26,59,0,0,1.0,0,84405.0,0.2299198780374146,-82.292302,29.660192,10857-092-000,True,0.74,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.787896384871777,131649.23905826404,131649.23905826404,32349.239058264036,47244.23905826404,32349.239058264036,47244.23905826404,1.325772800183928
100922,0.52,1167,3.0,SUWANNEE,262100,1990,100,1167.0,1975,2022,0,0.0,130.0,315.0,30,46,1,0,2.0,1662,221123.0,0.6292544030497663,-82.066272,29.711913,18772-022-000,True,0.7,B,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12.156378980581248,190304.17281036958,191966.17281036958,-70133.82718963042,-30818.82718963042,70133.82718963042,30818.82718963042,0.7324157680670339
101338,2.0,872,2.0,ST. JOHN'S,139300,1970,100,872.0,1950,2022,0,0.0,0.0,0.0,30,71,0,0,1.0,8421,109984.0,2.420209242499101,-82.067396,29.699721,18881-000-000,False,0.7,B,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,11.501931523728981,98906.6271271143,107327.6271271143,-31972.372872885695,-11077.372872885695,31972.372872885695,11077.372872885695,0.7704782995485593
101546,7.08,1868,3.0,ST. JOHN'S,370500,2006,100,1868.0,2006,2022,0,0.0,156.0,0.0,15,15,0,0,2.0,8910,306015.0,8.567540718446818,-82.111393,29.670862,19019-001-001,False,0.85,C,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,12.56000122794639,284930.6875080724,293840.6875080724,-76659.31249192759,-21084.312491927587,76659.31249192759,21084.312491927587,0.793092273975904
102431,0.41,864,3.0,HAWTHORNE,81500,1982,100,864.0,1920,2022,0,0.0,216.0,0.0,30,101,0,0,1.0,948,68327.0,0.4961428947123157,-82.085667,29.587912,19480-000-000,True,0.7,D,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,11.581526715697802,107100.90599078809,108048.90599078809,26548.905990788087,38773.90599078809,26548.905990788087,38773.90599078809,1.325753447739731
102588,0.5,1418,3.0,HAWTHORNE,239800,2005,100,1223.0,1967,2022,0,0.0,351.0,0.0,16,54,0,0,1.0,3314,200515.99999999997,0.6050523106247753,-82.08059,29.597611,19558-025-000,True,0.84,D,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,12.057661413269146,172415.30567167717,175729.30567167717,-64070.69432832283,-28100.694328322803,64070.69432832283,28100.694328322803,0.7328161203989874
1058,7.93,2412,3.0,SUWANNEE,492600,2000,100,1950.0,2000,2022,0,0.0,558.0,0.0,21,21,0,0,2.0,25984,392726.0,9.596129646508937,-82.556669,29.881192,00016-003-001,False,0.79,A,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12.813031249757085,366968.4843916353,392952.4843916353,-99647.51560836472,-25757.515608364716,99647.51560836472,25757.515608364716,0.7977110929590647
1311,1.28,1636,3.0,SUWANNEE,252800,1998,100,1636.0,1988,2022,0,0.0,158.0,0.0,23,33,0,0,2.0,4568,210312.0,1.5489339151994248,-82.578563,29.852591,00074-010-005,True,0.77,A,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12.47069366664677,260587.41931067698,265155.419310677,12355.419310676982,50275.41931067698,12355.419310676982,50275.41931067698,1.0488742852479311
1367,3.5,2297,4.0,HIGH SPRINGS,573800,2011,100,1805.0,2006,2022,0,492.0,636.0,576.0,10,15,0,0,3.0,12019,475711.0,4.235366174373427,-82.611772,29.842352,00090-010-013,True,0.9,A,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,13.158987825404298,518651.6931586771,530670.6931586771,-43129.30684132292,42940.69315867708,43129.30684132292,42940.69315867708,0.9248356451005177
18402,1.0,1352,3.0,SUWANNEE,299400,2007,100,1352.0,1998,2022,0,0.0,108.0,484.0,14,23,0,0,2.0,987,253502.99999999997,1.2101046212495505,-82.460615,29.684055,04211-331-130,True,0.86,A,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12.504702881257673,269602.21699391416,270589.21699391416,-28810.78300608584,16099.21699391419,28810.78300608584,16099.21699391419,0.9037715998460727
