prop_id,legal_acreage,yr_blt,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,,
42329,0.23,1993,1435,LT,3,318500,ST. JOHN'S,,
42334,0.2,1992,1264,LT,3,225200,ST. JOHN'S,,
42340,0.21,1993,1465,LT,3,309700,ST. JOHN'S,,
42524,0.22,1979,1456,UN,3,296400,ST. JOHN'S,,
42525,0.23,1977,1156,UN,3,270800,ST. JOHN'S,,
42533,0.23,1978,1040,UN,3,244900,ST. JOHN'S,,
42549,0.27,1978,1406,UN,3,295200,ST. JOHN'S,,
42571,0.38,1959,1008,UN,3,153800,ST. JOHN'S,,
42591,0.32,1964,1647,UN,3,386600,ST. JOHN'S,,
42696,0.36,1984,1636,UN,3,334300,ST. JOHN'S,,
42706,0.2,1983,1960,UN,3,225400,ST. JOHN'S,,
42706,0.2,1983,1960,UN,3,256800,ST. JOHN'S,,
42771,0.35,1979,1603,UN,3,284300,ST. JOHN'S,,
42777,0.3,1976,1718,UN,3,238100,ST. JOHN'S,,
42779,0.3,1975,2322,UN,3,393400,ST. JOHN'S,,
42792,0.33,1976,2154,UN,3,421900,ST. JOHN'S,,
42823,0.47,1986,2024,UN,3,438400,ST. JOHN'S,,
42839,0.36,1978,1551,UN,3,348800,ST. JOHN'S,,
42846,0.32,1979,2642,UN,3,392000,ST. JOHN'S,,
42851,0.42,1993,1878,UN,4,350600,ST. JOHN'S,,
42852,0.54,1988,2169,UN,4,422300,ST. JOHN'S,,
42855,0.5,1997,2160,UN,4,419500,ST. JOHN'S,,
42889,0.31,1974,1581,UN,3,254800,ST. JOHN'S,,
42893,0.3,1973,1912,UN,3,349500,ST. JOHN'S,,
42894,0.3,1973,1581,UN,3,187800,ST. JOHN'S,,
42908,0.31,1973,1738,UN,3,318900,ST. JOHN'S,,
42923,0.3,1973,1568,UN,3,351100,ST. JOHN'S,,
42925,0.3,1974,1643,UN,3,299000,ST. JOHN'S,,
42946,1.96,1998,2490,UN,4,589600,ST. JOHN'S,,
42950,0.14,1989,1634,UN,3,311600,ST. JOHN'S,,
42957,0.23,1987,1453,UN,3,309200,ST. JOHN'S,,
42965,0.21,1993,1502,UN,3,313200,ST. JOHN'S,,
42980,0.19,1993,1546,UN,3,308800,ST. JOHN'S,,
42985,0.22,1988,1903,UN,3,308400,ST. JOHN'S,,
42998,0.2,1991,1742,UN,3,337300,ST. JOHN'S,,
43003,0.17,1994,1342,UN,3,285400,ST. JOHN'S,,
43004,0.18,1994,1482,UN,3,280200,ST. JOHN'S,,
43007,0.24,1991,1303,UN,3,231800,ST. JOHN'S,,
43024,0.18,1987,1800,UN,3,314600,ST. JOHN'S,,
43025,0.18,1987,969,UN,3,225400,ST. JOHN'S,,
43041,0.19,1997,1663,LT,3,322100,ST. JOHN'S,,
43066,0.2,1997,1737,LT,3,298800,ST. JOHN'S,,
43141,0.28,1990,2360,UN,3,360500,ST. JOHN'S,,
43168,0.23,1987,2032,UN,3,391400,ST. JOHN'S,,
43198,0.23,1989,1660,UN,4,350400,ST. JOHN'S,,
43207,0.3,1990,2392,UN,4,364000,ST. JOHN'S,,
43247,0.33,1984,1248,UN,3,244700,ST. JOHN'S,,
43265,0.3,1984,1188,UN,3,191600,ST. JOHN'S,,
43293,0.1,2000,1245,UN,3,185500,ST. JOHN'S,,
43420,0.14,2000,1894,LT,4,400100,ST. JOHN'S,,
43432,0.13,1997,1487,LT,4,353300,ST. JOHN'S,,
43438,0.03,2003,1146,LT,3,229000,ST. JOHN'S,,
43466,0.02,2005,1775,LT,3,319100,ST. JOHN'S,,
43469,0.04,2005,1935,LT,3,326800,ST. JOHN'S,,
43481,0.03,2015,947,LT,3,229500,ST. JOHN'S,,
43483,0.02,2006,1568,LT,3,276600,ST. JOHN'S,,
43486,0.03,2008,938,LT,3,220100,ST. JOHN'S,,
43492,0.02,2008,1787,LT,3,276300,ST. JOHN'S,,
43529,0.03,2004,1200,LT,3,222300,ST. JOHN'S,,
43549,0.02,2004,1568,LT,3,246400,ST. JOHN'S,,
43553,0.03,2004,1200,LT,3,251700,ST. JOHN'S,,
43566,0.02,2001,1568,LT,3,284300,ST. JOHN'S,,
43574,0.61,2007,2580,LT,4,432600,ST. JOHN'S,,
43600,0.16,2000,1563,LT,4,327100,ST. JOHN'S,,
43601,0.17,1999,1678,LT,4,310900,ST. JOHN'S,,
43613,0.22,1999,2209,LT,4,416800,ST. JOHN'S,,
43614,0.22,2000,1913,LT,4,354400,ST. JOHN'S,,
43626,0.17,1999,1684,LT,4,329700,ST. JOHN'S,,
43687,0.18,2003,2496,LT,4,471200,ST. JOHN'S,,
43717,0.14,2003,2024,LT,4,399600,ST. JOHN'S,,
43739,0.23,2004,2379,LT,4,421400,ST. JOHN'S,,
43770,0.13,1986,1403,UN,4,253300,ST. JOHN'S,,
43792,0.11,2004,2242,UN,4,340100,ST. JOHN'S,,
43807,0.04,1990,1131,UN,3,212700,ST. JOHN'S,,
43837,0.08,1989,1075,UN,3,219600,ST. JOHN'S,,
43846,0.13,1999,1600,UN,3,286700,ST. JOHN'S,,
43846,0.13,1999,1600,UN,3,100,ST. JOHN'S,,
43857,0.08,1995,2046,UN,4,391400,ST. JOHN'S,,
43858,0.08,1995,2152,UN,4,394600,ST. JOHN'S,,
43871,0.05,1987,1318,UN,3,245000,ST. JOHN'S,,
43886,0.05,1988,1331,UN,3,262100,ST. JOHN'S,,
43895,0.03,1988,721,UN,3,155000,ST. JOHN'S,,
43905,0.05,1987,1174,UN,3,211800,ST. JOHN'S,,
43906,0.05,1987,1523,UN,3,281200,ST. JOHN'S,,
43908,0.05,1987,1533,UN,3,267200,ST. JOHN'S,,
43955,0.41,1979,1326,UN,3,285600,ST. JOHN'S,,
44007,0.02,2005,1680,LT,3,259100,ST. JOHN'S,,
44012,0.02,2003,1680,LT,3,261300,ST. JOHN'S,,
44013,0.02,2003,1680,LT,3,253400,ST. JOHN'S,,
44046,0.27,1998,1482,LT,3,248700,ST. JOHN'S,,
44048,0.19,1998,1482,LT,3,230800,ST. JOHN'S,,
44077,0.78,1993,5226,UN,4,751500,ST. JOHN'S,,
44092,0.39,1981,2229,UN,3,413600,ST. JOHN'S,,
44103,0.37,1981,1843,UN,3,377700,ST. JOHN'S,,
44147,2.94,1970,2891,AC,3,538400,ST. JOHN'S,,
44164,1,1967,3437,LT,4,796900,ST. JOHN'S,,
44168,1,2013,4566,LT,5,1372600,ST. JOHN'S,,
44191,2.52,1986,3050,UN,5,596300,ST. JOHN'S,,
44197,0.69,1973,2052,UN,3,259300,ST. JOHN'S,,
44200,0.57,1971,1803,UN,3,415800,ST. JOHN'S,,
44225,0.54,1970,2198,UN,3,401400,ST. JOHN'S,,
44233,0.5,1970,2968,UN,3,505100,ST. JOHN'S,,
44234,0.92,1975,2045,UN,3,367400,ST. JOHN'S,,
44258,0.49,1975,1890,UN,3,373700,ST. JOHN'S,,
44287,0.38,1986,1896,UN,4,406500,ST. JOHN'S,,
44290,0.34,1984,2014,UN,3,360900,ST. JOHN'S,,
44305,0.39,1982,1886,UN,4,368900,ST. JOHN'S,,
44309,0.73,2002,1928,LT,4,384300,ST. JOHN'S,,
44311,0.49,1999,1810,LT,4,402900,ST. JOHN'S,,
44332,0.32,2002,2154,UN,4,413500,ST. JOHN'S,,
44334,0.22,1994,1657,LT,3,343400,ST. JOHN'S,,
44336,0.22,1995,1534,LT,4,310000,ST. JOHN'S,,
44342,0.24,1998,1594,LT,4,342400,ST. JOHN'S,,
44349,0.19,1995,1677,LT,3,384500,ST. JOHN'S,,
44352,0.25,1995,1657,LT,4,380400,ST. JOHN'S,,
44389,0.3,1996,2044,LT,4,420600,ST. JOHN'S,,
44394,0.24,1995,2089,LT,4,433100,ST. JOHN'S,,
44395,0.2,1998,1654,LT,4,376200,ST. JOHN'S,,
44436,0.26,1996,2043,LT,4,415500,ST. JOHN'S,,
44449,0.25,1997,2044,LT,3,384900,ST. JOHN'S,,
44457,0.28,1997,2054,LT,4,407900,ST. JOHN'S,,
44473,0.27,1997,1791,LT,4,353300,ST. JOHN'S,,
44486,0.24,1997,1600,LT,4,354800,ST. JOHN'S,,
44493,0.23,1997,2048,LT,4,480500,ST. JOHN'S,,
44495,0.23,1998,2135,LT,4,364000,ST. JOHN'S,,
44502,0.35,1997,2127,LT,3,408100,ST. JOHN'S,,
44514,0.34,1998,2085,LT,4,407000,ST. JOHN'S,,
44523,0.33,1999,2065,LT,4,394900,ST. JOHN'S,,
44535,0.21,1999,1956,LT,4,379200,ST. JOHN'S,,
44540,0.35,1998,2147,LT,4,448100,ST. JOHN'S,,
44556,0.23,2000,2177,LT,3,388100,ST. JOHN'S,,
44587,0.3,1999,2229,LT,4,476600,ST. JOHN'S,,
44620,0.56,2003,2626,LT,4,494100,ST. JOHN'S,,
44645,0.11,2005,1807,LT,4,350400,ST. JOHN'S,,
44661,0.11,2005,1807,LT,4,332600,ST. JOHN'S,,
44671,0.17,2004,2548,LT,4,423700,ST. JOHN'S,,
44692,0.11,2006,1916,LT,4,350000,ST. JOHN'S,,
44717,0.17,2006,2426,LT,4,454800,ST. JOHN'S,,
44729,0.14,2009,2478,LT,4,429000,ST. JOHN'S,,
44735,0.14,2015,2909,LT,4,547600,ST. JOHN'S,,
44760,0.27,2007,2822,LT,4,539000,ST. JOHN'S,,
44769,0.17,2013,2300,LT,4,493400,ST. JOHN'S,,
44775,0.17,2017,3130,LT,4,582500,ST. JOHN'S,,
44785,0.13,2012,1978,LT,4,400800,ST. JOHN'S,,
44786,0.16,2012,2031,LT,3,448500,ST. JOHN'S,,
44795,0.15,2014,1873,LT,3,425200,ST. JOHN'S,,
44796,0.15,2012,1384,LT,4,404400,ST. JOHN'S,,
44811,0.12,2015,2693,LT,4,531100,ST. JOHN'S,,
44816,0.12,2014,2056,LT,4,386100,ST. JOHN'S,,
44873,1.09,1990,3632,LT,5,737300,ST. JOHN'S,,
44944,0.15,2003,1708,LT,3,321800,ST. JOHN'S,,
44954,0.14,2003,1535,LT,3,318700,ST. JOHN'S,,
44959,0.19,2003,1334,LT,3,324600,ST. JOHN'S,,
44983,0.46,1998,2392,LT,4,485000,ST. JOHN'S,,
45040,0.26,2001,2367,UN,4,402400,ST. JOHN'S,,
45042,0.25,1998,1958,UN,4,464300,ST. JOHN'S,,
45049,0.19,1997,1596,UN,4,281800,ST. JOHN'S,,
45062,0.18,1997,1442,UN,4,309400,ST. JOHN'S,,
45064,0.18,1997,1426,UN,4,328300,ST. JOHN'S,,
45089,0.18,1997,1353,UN,4,343100,ST. JOHN'S,,
45096,0.18,1997,2105,UN,4,409600,ST. JOHN'S,,
45102,0.2,1997,1992,UN,4,409200,ST. JOHN'S,,
45111,0.18,1998,1661,LT,4,391800,ST. JOHN'S,,
45122,0.18,1999,1834,LT,4,399400,ST. JOHN'S,,
45123,0.19,1999,1754,LT,4,360200,ST. JOHN'S,,
45128,0.28,1997,2585,LT,4,455600,ST. JOHN'S,,
45134,0.21,1998,1555,LT,4,338100,ST. JOHN'S,,
45143,0.18,2000,1861,LT,4,352800,ST. JOHN'S,,
45155,0.18,2002,2093,LT,4,361800,ST. JOHN'S,,
45159,0.32,2000,2232,LT,4,382900,ST. JOHN'S,,
45183,0.26,2002,1831,LT,4,335700,ST. JOHN'S,,
45221,4.02,2001,2586,LT,4,519800,ST. JOHN'S,,
45291,1,1994,2661,LT,4,643400,ST. JOHN'S,,
45303,2.27,1979,4088,LT,4,782800,ST. JOHN'S,,
45310,2.25,1985,3945,LT,4,849700,ST. JOHN'S,,
45312,0.58,1991,2193,LT,3,295300,ST. JOHN'S,,
45448,1.06,1970,3160,LT,4,458000,ST. JOHN'S,,
45565,1.97,1983,2704,AC,4,686800,ST. JOHN'S,,
45604,1.68,1955,2377,LT,3,488800,ST. JOHN'S,,
45614,2.47,1968,3590,LT,4,841500,ST. JOHN'S,,
45618,1.32,1970,2380,LT,4,407400,ST. JOHN'S,,
45618,1.32,1970,2380,LT,4,420700,ST. JOHN'S,,
45671,0.23,1963,973,UN,3,140400,ST. JOHN'S,,
45679,0.23,1964,1104,UN,3,147100,ST. JOHN'S,,
45682,0.23,1962,928,UN,3,202500,ST. JOHN'S,,
45705,0.23,1962,1106,UN,3,163100,ST. JOHN'S,,
45711,0.23,1962,748,UN,3,131600,ST. JOHN'S,,
45739,0.28,1970,1228,UN,3,243000,ST. JOHN'S,,
45741,0.28,1966,1040,UN,3,176000,ST. JOHN'S,,
45745,0.27,1966,1108,UN,3,211500,ST. JOHN'S,,
45806,0.39,1970,1931,UN,3,335300,ST. JOHN'S,,
45826,0.31,1972,1921,UN,3,312600,ST. JOHN'S,,
45828,0.29,1971,2126,UN,3,378500,ST. JOHN'S,,
45863,1,1987,2598,LT,4,637000,ST. JOHN'S,,
45878,1,1994,2952,LT,4,503600,ST. JOHN'S,,
45899,1.05,1988,2808,LT,4,551600,ST. JOHN'S,,
45920,0.24,1971,1195,UN,3,275400,GAINESVILLE,,
45933,0.34,1968,1692,UN,3,285400,GAINESVILLE,,
45935,0.45,1968,1801,UN,3,316300,GAINESVILLE,,
45939,0.32,1967,1386,UN,3,280300,GAINESVILLE,,
45943,0.23,1969,1706,UN,3,267800,GAINESVILLE,,
45962,0.22,1999,1718,LT,4,354000,GAINESVILLE,,
45982,0.34,1971,2654,UN,3,399400,GAINESVILLE,,
46030,0.05,1988,1284,UN,3,183400,GAINESVILLE,,
46032,0.05,1988,1284,UN,3,157500,GAINESVILLE,,
46038,0.08,1988,1708,UN,3,251100,GAINESVILLE,,
46042,0.07,1988,1662,UN,3,213800,GAINESVILLE,,
46044,0.08,1988,1662,UN,3,248900,GAINESVILLE,,
46045,0.09,1988,1949,UN,3,299200,GAINESVILLE,,
46053,0.1,2004,2340,UN,3,298100,GAINESVILLE,,
46061,0.05,1988,1153,UN,3,203800,GAINESVILLE,,
46061,0.05,1988,1153,UN,3,100,GAINESVILLE,,
46068,0.05,1991,1538,UN,3,258300,GAINESVILLE,,
46078,0.27,1966,2216,UN,3,372100,GAINESVILLE,,
46088,0.45,1966,1458,UN,3,269300,GAINESVILLE,,
46098,0.51,1969,1911,UN,3,387700,GAINESVILLE,,
46105,0.29,1969,2143,UN,3,331800,GAINESVILLE,,
46140,0.32,1969,2500,UN,3,464500,GAINESVILLE,,
46167,0.8,1976,3540,UN,3,178700,GAINESVILLE,,
46184,1.43,2000,2613,LT,3,646400,GAINESVILLE,,
46197,5.27,1955,1699,AC,3,349500,GAINESVILLE,,
46214,0.46,1986,2258,UN,5,544800,GAINESVILLE,,
46234,0.96,1988,3043,UN,5,693000,GAINESVILLE,,
46257,0.64,1986,3051,UN,5,654600,GAINESVILLE,,
46259,0.65,1986,3640,UN,5,713400,GAINESVILLE,,
46262,0.5,1929,2243,LT,4,480900,GAINESVILLE,,
46264,0.1,1995,1602,LT,4,469300,GAINESVILLE,,
46265,0.1,1996,2106,LT,4,455700,GAINESVILLE,,
46272,0.1,1995,1974,LT,4,466000,GAINESVILLE,,
46287,0.06,2005,2080,LT,3,362500,GAINESVILLE,,
46305,0.07,2007,2015,LT,4,407800,GAINESVILLE,,
46319,0.16,2006,2445,LT,4,499500,GAINESVILLE,,
46320,0.13,2012,2217,LT,3,521500,GAINESVILLE,,
46323,0.15,2005,2498,LT,4,504400,GAINESVILLE,,
46326,0.15,2011,1557,LT,3,300000,GAINESVILLE,,
46327,0.16,2008,1973,LT,4,450500,GAINESVILLE,,
46337,0.07,2008,1864,LT,4,437800,GAINESVILLE,,
46346,0.34,1965,2357,UN,3,297000,GAINESVILLE,,
46350,0.37,1965,1792,UN,3,458000,GAINESVILLE,,
46357,0.34,1965,2571,UN,3,321200,GAINESVILLE,,
46362,0.34,1964,2144,UN,3,242600,GAINESVILLE,,
46382,0.34,1967,2332,UN,3,510600,GAINESVILLE,,
46399,0.34,1966,1664,UN,3,349200,GAINESVILLE,,
46409,0.36,1968,2651,UN,3,514500,GAINESVILLE,,
46421,0.36,1966,2097,UN,3,419800,GAINESVILLE,,
46435,0.34,1966,2801,UN,3,414300,GAINESVILLE,,
46436,0.35,1967,2510,UN,3,495100,GAINESVILLE,,
46437,0.95,1968,2525,UN,3,381900,GAINESVILLE,,
46440,0.33,1967,2160,UN,3,417100,GAINESVILLE,,
46448,0.35,1967,2100,UN,3,332300,GAINESVILLE,,
46449,0.35,1966,1735,UN,3,371300,GAINESVILLE,,
46456,0.35,1972,3957,UN,3,608400,GAINESVILLE,,
46482,0.37,1969,2974,UN,3,377300,GAINESVILLE,,
46491,0.46,1970,2103,UN,3,382500,GAINESVILLE,,
46504,0.37,1969,2202,UN,3,410300,GAINESVILLE,,
46510,0.37,1969,2787,UN,3,404800,GAINESVILLE,,
46522,0.35,1968,1793,UN,3,430100,GAINESVILLE,,
46527,0.36,1969,2138,UN,3,495000,GAINESVILLE,,
46530,0.36,1968,2710,UN,3,515400,GAINESVILLE,,
46531,0.36,1968,2187,UN,3,522600,GAINESVILLE,,
46537,0.35,1970,2889,UN,3,541500,GAINESVILLE,,
46559,0.41,1970,2822,UN,3,469700,GAINESVILLE,,
46583,0.34,1971,2977,UN,3,488100,GAINESVILLE,,
46588,0.38,1972,2448,UN,3,350600,GAINESVILLE,,
46589,0.38,1972,2808,UN,3,547800,GAINESVILLE,,
46642,0.37,1971,2396,UN,3,450500,GAINESVILLE,,
46651,0.61,1974,2848,UN,3,585100,GAINESVILLE,,
46669,0.3,1966,1872,UN,3,312000,GAINESVILLE,,
46704,0.51,1967,1960,UN,3,312200,GAINESVILLE,,
46711,0.4,1978,1627,UN,3,270100,GAINESVILLE,,
46752,0.03,1988,1636,UN,3,237400,GAINESVILLE,,
46766,0.04,1988,1684,UN,3,230200,GAINESVILLE,,
46772,0.05,1991,1636,UN,3,238200,GAINESVILLE,,
46778,0.04,1990,1414,UN,3,200900,GAINESVILLE,,
46781,0.08,1989,1636,UN,3,239200,GAINESVILLE,,
46783,0.07,1989,1421,UN,3,214600,GAINESVILLE,,
46816,0.35,1981,1652,UN,3,376300,GAINESVILLE,,
46817,0.48,1980,1917,UN,3,445600,GAINESVILLE,,
46870,0.28,1964,1454,UN,3,237400,GAINESVILLE,,
46880,0.33,1964,1557,UN,3,290700,GAINESVILLE,,
46889,0.23,1962,1327,UN,3,251000,GAINESVILLE,,
46892,0.23,1962,1299,UN,3,245800,GAINESVILLE,,
46894,0.23,1963,1358,UN,3,306600,GAINESVILLE,,
46900,0.28,1962,1753,UN,3,320100,GAINESVILLE,,
46914,0.24,1962,1373,UN,3,271600,GAINESVILLE,,
46961,0.23,1971,1090,UN,3,216100,GAINESVILLE,,
46976,0.23,1973,1971,UN,3,352800,GAINESVILLE,,
46988,0.21,1973,1466,UN,3,292100,GAINESVILLE,,
46993,0.35,1973,1454,UN,3,278400,GAINESVILLE,,
46999,0.23,1973,1674,UN,3,294500,GAINESVILLE,,
47006,0.34,1972,1046,UN,3,186700,GAINESVILLE,,
47039,0.22,1975,1290,UN,3,220800,GAINESVILLE,,
47046,0.24,1975,1710,UN,3,300500,GAINESVILLE,,
47081,0.35,1957,1200,UN,3,216700,GAINESVILLE,,
47132,0.37,1959,1179,UN,3,264300,GAINESVILLE,,
47151,0.29,1959,1362,UN,3,306700,GAINESVILLE,,
47166,0.23,1965,1803,UN,3,319000,GAINESVILLE,,
47169,0.23,1965,1192,UN,3,256000,GAINESVILLE,,
47212,0.23,1960,1582,UN,3,215000,GAINESVILLE,,
47248,0.23,1960,1281,UN,3,203700,GAINESVILLE,,
47250,0.23,1961,2308,UN,3,346000,GAINESVILLE,,
47253,0.23,1964,1400,UN,3,331800,GAINESVILLE,,
47257,0.23,1964,1125,UN,3,267300,GAINESVILLE,,
47289,0.23,1959,1525,UN,3,295100,GAINESVILLE,,
47293,0.23,1959,1255,UN,3,116800,GAINESVILLE,,
47316,0.23,1960,1305,UN,3,210700,GAINESVILLE,,
47323,0.23,1963,1025,UN,3,248200,GAINESVILLE,,
47329,0.29,1959,2827,LT,4,555000,GAINESVILLE,,
47341,0.32,1959,1623,LT,3,335800,GAINESVILLE,,
47343,0.32,1961,1629,LT,3,363800,GAINESVILLE,,
47352,0.32,1960,2132,LT,3,418500,GAINESVILLE,,
47363,0.57,1959,2398,LT,3,285300,GAINESVILLE,,
47374,0.31,1962,2224,LT,3,524200,GAINESVILLE,,
47376,0.28,1963,2268,LT,3,314300,GAINESVILLE,,
47443,0.35,1960,2696,LT,3,162700,GAINESVILLE,,
47443,0.35,1960,2696,LT,3,183800,GAINESVILLE,,
47475,0.29,1961,1837,LT,3,287000,GAINESVILLE,,
47498,0.29,1963,1958,LT,3,344400,GAINESVILLE,,
47502,0.29,1959,1232,LT,3,202000,GAINESVILLE,,
47529,0.43,1963,1502,LT,3,343300,GAINESVILLE,,
47538,0.37,1975,2012,LT,4,363000,GAINESVILLE,,
47553,0.75,1962,2020,LT,3,328300,GAINESVILLE,,
47582,0.35,1970,1440,UN,3,301300,GAINESVILLE,,
47635,0.27,1965,1736,UN,3,286800,GAINESVILLE,,
47653,0.28,1962,1612,UN,3,259700,GAINESVILLE,,
47659,0.28,1961,1640,UN,3,219600,GAINESVILLE,,
47661,0.44,1961,1678,UN,3,319300,GAINESVILLE,,
47689,0.24,1962,1561,UN,3,299600,GAINESVILLE,,
47719,0.25,1962,1972,UN,3,306300,GAINESVILLE,,
47756,0.45,1989,3524,UN,3,651600,GAINESVILLE,,
47763,0.42,1984,2166,UN,3,389100,GAINESVILLE,,
47778,0.59,1986,2813,UN,4,521700,GAINESVILLE,,
47799,0.36,1988,2428,UN,4,538400,GAINESVILLE,,
47821,0.26,1967,1950,UN,3,313400,GAINESVILLE,,
47858,0.21,2002,2752,LT,4,586600,GAINESVILLE,,
47870,0.2,2001,2669,LT,3,506900,GAINESVILLE,,
47877,0.29,2000,2508,LT,4,533500,GAINESVILLE,,
47926,0.31,1978,1928,UN,3,339600,GAINESVILLE,,
47961,0.47,1988,2764,UN,4,421900,GAINESVILLE,,
47969,1.61,1964,3564,UN,4,669900,GAINESVILLE,,
47971,0.87,1964,2494,UN,4,510300,GAINESVILLE,,
48031,0.43,1965,3106,UN,4,629500,GAINESVILLE,,
48041,0.33,1983,1781,UN,4,340300,GAINESVILLE,,
48047,0.31,1984,2627,UN,4,425000,GAINESVILLE,,
48050,0.31,1972,2168,UN,4,395300,GAINESVILLE,,
48086,0.97,1975,2555,UN,4,445400,GAINESVILLE,,
48098,0.46,1974,2400,UN,4,429400,GAINESVILLE,,
48124,1.01,1966,3400,UN,5,696400,GAINESVILLE,,
48141,0.61,1970,3561,UN,5,983000,GAINESVILLE,,
48151,0.92,2005,2963,UN,4,690900,GAINESVILLE,,
48158,0.75,1968,2747,UN,4,575000,GAINESVILLE,,
48158,0.75,1968,2747,UN,4,100,GAINESVILLE,,
48178,0.67,1984,3165,UN,4,501500,GAINESVILLE,,
48185,0.64,1973,2894,UN,3,524400,GAINESVILLE,,
48189,0.72,1973,2779,UN,4,482000,GAINESVILLE,,
48201,0.97,1962,2627,UN,4,611900,GAINESVILLE,,
48208,0.87,1964,2578,UN,5,697600,GAINESVILLE,,
48220,1.01,1963,2216,UN,4,425400,GAINESVILLE,,
48226,0.98,1962,3149,UN,5,924000,GAINESVILLE,,
48263,0.36,1965,2611,UN,4,725300,GAINESVILLE,,
48323,0.53,1968,2172,UN,3,377600,GAINESVILLE,,
48343,0.33,1967,3403,UN,4,650100,GAINESVILLE,,
48351,0.34,1963,1512,UN,3,296200,GAINESVILLE,,
48352,0.34,1963,1924,UN,3,278000,GAINESVILLE,,
48372,0.35,1979,2294,LT,4,452100,GAINESVILLE,,
48413,0.34,1962,2165,UN,3,345500,GAINESVILLE,,
48417,0.34,1963,2551,UN,3,384100,GAINESVILLE,,
48418,0.34,1967,1824,UN,3,281800,GAINESVILLE,,
48423,0.34,1957,1494,UN,3,290100,GAINESVILLE,,
48427,0.39,1958,1750,UN,3,303800,GAINESVILLE,,
48447,0.28,1958,1564,UN,3,282200,GAINESVILLE,,
48451,0.29,1958,1606,UN,3,293000,GAINESVILLE,,
48465,0.29,1959,1450,UN,3,314600,GAINESVILLE,,
48534,0.44,1987,3379,UN,4,525800,GAINESVILLE,,
48537,0.71,1988,2620,UN,3,355400,GAINESVILLE,,
48538,0.34,1989,2674,UN,4,654600,GAINESVILLE,,
48541,0.43,1982,2766,UN,4,555800,GAINESVILLE,,
48544,0.52,1984,2355,UN,4,584300,GAINESVILLE,,
48551,1.04,1958,2585,LT,5,740800,GAINESVILLE,,
48595,0.28,1958,1980,UN,3,474900,GAINESVILLE,,
48611,0.22,1945,1425,UN,3,301000,GAINESVILLE,,
48665,0.2,1954,1476,UN,3,350000,GAINESVILLE,,
48676,0.28,1934,2633,UN,3,486600,GAINESVILLE,,
48721,0.28,1938,1326,LT,3,380000,GAINESVILLE,,
48742,0.11,2006,2580,UN,3,461600,GAINESVILLE,,
48746,0.11,1976,1298,UN,3,288400,GAINESVILLE,,
48756,0.24,1987,1645,UN,3,350400,GAINESVILLE,,
48766,0.17,1940,1538,UN,3,303900,GAINESVILLE,,
48784,0.18,1928,2288,UN,3,412300,GAINESVILLE,,
48787,0.18,1952,1334,UN,3,358600,GAINESVILLE,,
48798,0.16,1940,829,UN,3,263900,GAINESVILLE,,
48802,0.23,1950,1022,UN,3,174800,GAINESVILLE,,
48821,0.26,1978,2025,UN,4,100,GAINESVILLE,,
48821,0.26,1978,2025,UN,4,592300,GAINESVILLE,,
48836,0.21,1953,1719,UN,3,523100,GAINESVILLE,,
48838,0.21,1953,1515,UN,4,370500,GAINESVILLE,,
48841,0.31,1973,2279,UN,3,588500,GAINESVILLE,,
48868,0.23,1952,1310,UN,4,391600,GAINESVILLE,,
48889,0.39,1934,4187,UN,4,906300,GAINESVILLE,,
48892,0.2,1973,1868,UN,3,359100,GAINESVILLE,,
48895,0.21,2005,1913,UN,4,506400,GAINESVILLE,,
48953,0.37,1958,2743,UN,3,635500,GAINESVILLE,,
48957,0.31,1953,1686,UN,3,350500,GAINESVILLE,,
48962,0.33,1958,1744,UN,3,386300,GAINESVILLE,,
48970,0.51,1956,1464,UN,3,326200,GAINESVILLE,,
48976,0.28,1963,1685,UN,3,384000,GAINESVILLE,,
49014,0.28,1958,1927,UN,3,389900,GAINESVILLE,,
49024,0.29,1973,1676,UN,3,300000,GAINESVILLE,,
49049,0.33,1958,1544,UN,3,338100,GAINESVILLE,,
49074,0.33,1997,1934,UN,3,355500,GAINESVILLE,,
49078,0.33,1983,1439,UN,3,336600,GAINESVILLE,,
49097,0.54,1981,3483,UN,3,683800,GAINESVILLE,,
49100,0.39,1977,1736,UN,3,355500,GAINESVILLE,,
49103,0.32,1980,1595,UN,3,354600,GAINESVILLE,,
49104,0.36,1980,2108,UN,4,467800,GAINESVILLE,,
49105,0.36,1979,2416,UN,3,460200,GAINESVILLE,,
49106,0.32,1978,1260,UN,3,343200,GAINESVILLE,,
49109,0.36,2000,2293,UN,3,520400,GAINESVILLE,,
49121,1.32,1968,3860,UN,4,605000,GAINESVILLE,,
49137,0.28,1963,2258,UN,3,453400,GAINESVILLE,,
49140,0.35,1967,1608,UN,3,407700,GAINESVILLE,,
49143,0.29,1963,1996,UN,3,307300,GAINESVILLE,,
49146,0.29,1967,1678,UN,4,326300,GAINESVILLE,,
49204,0.24,1956,1241,UN,3,225500,GAINESVILLE,,
49206,0.24,1956,1432,UN,3,303900,GAINESVILLE,,
49230,0.34,1956,2521,UN,3,317100,GAINESVILLE,,
49256,0.25,1956,1531,UN,3,287000,GAINESVILLE,,
49280,0.24,1958,1549,UN,3,271700,GAINESVILLE,,
49283,0.24,1957,1056,UN,3,203800,GAINESVILLE,,
49319,0.24,1957,3104,UN,3,489000,GAINESVILLE,,
