prop_id,legal_acreage,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,actual_age,abs_subdv_cd
503028,0.22,2556,LT,3,394400,ALACHUA,1,2655
7943,0.23,1866,LT,3,340000,NEWBERRY,20,236102
8066,0.27,2766,LT,3,298700,NEWBERRY,17,236106
8335,0.18,3004,LT,2,389900,NEWBERRY,11,249400
9755,0.27,1524,LT,3,326800,NEWBERRY,9,247101
9815,0.33,2214,LT,3,364700,NEWBERRY,29,165300
10193,2.43,1176,AC,3,268700,SUWANNEE,56,0
11587,3.03,1508,AC,3,244700,SUWANNEE,42,0
12377,0.22,1504,LT,3,340200,HIGH SPRINGS,6,246700
22826,1.33,2002,UN,3,367400,SUWANNEE,52,135900
23072,5,672,AC,3,188700,SUWANNEE,30,0
23118,5.93,2701,AC,5,697500,NEWBERRY,21,199700
23446,2,1723,AC,3,367700,SUWANNEE,28,0
24134,5.56,1741,AC,3,577000,SUWANNEE,23,204100
24383,5,2247,AC,3,425200,SUWANNEE,26,120800
24900,0.19,520,UN,3,119300,ARCHER,64,5200
25027,0.82,1642,UN,3,222300,ARCHER,87,0
25212,0.2,1056,UN,3,158900,ARCHER,45,5800
26341,11.96,1056,AC,3,311100,SUWANNEE,15,0
27217,0.71,877,AC,3,122300,SUWANNEE,47,0
27649,5.71,1870,AC,3,277200,SUWANNEE,46,0
27900,4.99,1500,AC,3,517500,SUWANNEE,46,170400
27943,0.5,1701,UN,3,266600,ALACHUA,43,221100
28299,0.69,1995,LT,3,343000,ALACHUA,23,0
28381,0.52,2181,LT,4,368100,ALACHUA,18,201200
28445,0.26,1608,LT,4,295500,ALACHUA,43,202603
28504,0.21,1889,LT,4,367600,ALACHUA,19,239000
28527,0.34,1936,LT,4,378800,ALACHUA,8,239001
28585,0.09,1292,LT,3,268400,ALACHUA,9,245200
28587,0.09,1292,LT,3,283600,ALACHUA,10,245200
28673,0.18,1134,LT,3,245200,ALACHUA,21,201400
28730,0.1,2271,LT,4,345000,ALACHUA,15,201400
29005,0.26,2300,LT,4,414900,ALACHUA,22,202605
29234,0.04,1243,LT,4,258000,ALACHUA,18,225200
29278,0.14,1552,LT,3,282800,ALACHUA,19,202201
29689,0.35,2028,UN,3,397200,ALACHUA,29,50500
29899,0.51,1736,UN,3,297100,ALACHUA,18,184100
30107,0.12,1312,LT,3,210200,GAINESVILLE,26,201100
30194,0.1,1200,LT,3,189600,GAINESVILLE,42,200402
30340,0.1,1922,LT,3,214900,GAINESVILLE,39,200500
30502,0.11,864,LT,3,148200,GAINESVILLE,38,200600
30566,0.12,1152,LT,3,206700,GAINESVILLE,38,200700
30729,0.6,2166,LT,4,428600,GAINESVILLE,30,18000
30748,0.39,2595,LT,4,513000,GAINESVILLE,28,18100
30811,0.67,2967,LT,4,623700,GAINESVILLE,24,18100
30815,0.5,2796,LT,4,625600,GAINESVILLE,7,18300
30877,0.06,1380,LT,3,238800,GAINESVILLE,23,18700
30895,0.06,1380,LT,3,245800,GAINESVILLE,24,18700
31163,0.05,1149,UN,3,195700,GAINESVILLE,32,17700
31355,0.13,1535,LT,3,325400,GAINESVILLE,9,245800
31375,0.13,1729,LT,3,331200,GAINESVILLE,9,245800
31396,0.15,2122,LT,3,415800,GAINESVILLE,11,245800
31542,0.29,1802,LT,4,348700,GAINESVILLE,12,245802
31920,0.39,1914,UN,3,279600,GAINESVILLE,48,141600
32106,0.33,1534,UN,3,305100,GAINESVILLE,47,141800
32415,0.25,1350,UN,3,229500,GAINESVILLE,49,142300
32481,0.25,1820,UN,3,137600,GAINESVILLE,48,142300
32667,0.25,936,UN,3,165900,GAINESVILLE,45,142400
32689,0.28,1066,UN,3,225200,GAINESVILLE,43,142500
32746,0.26,1050,UN,3,236300,GAINESVILLE,43,142500
32962,0.2,1540,LT,4,351400,GAINESVILLE,31,189701
32995,0.2,1431,LT,4,316500,GAINESVILLE,29,189702
33413,0.14,1224,UN,3,241500,GAINESVILLE,37,127400
33771,0.34,1550,LT,3,349500,GAINESVILLE,29,253100
33772,0.23,1984,LT,3,364300,GAINESVILLE,29,253100
33795,0.2,1347,LT,3,300100,GAINESVILLE,26,253101
33918,0.2,1590,LT,3,350400,GAINESVILLE,29,74402
33934,0.25,2040,LT,3,374500,GAINESVILLE,28,74402
33957,0.65,2024,LT,4,404500,GAINESVILLE,29,133800
34040,0.28,1975,LT,3,399700,GAINESVILLE,29,203600
34140,0.33,1434,UN,3,279500,SUWANNEE,43,47100
34167,0.41,1350,UN,3,309000,SUWANNEE,43,47100
34204,0.67,1705,UN,3,387000,SUWANNEE,40,47200
34270,0.47,1953,UN,3,417300,SUWANNEE,40,47200
34290,0.36,1794,UN,3,319500,SUWANNEE,38,47200
34624,1.03,4212,UN,5,917000,SUWANNEE,25,220700
34814,1.05,4091,LT,5,858500,SUWANNEE,24,172200
34936,1.9,2394,UN,4,479900,SUWANNEE,41,84600
35102,0.76,2162,LT,4,436700,ST. JOHN'S,45,167900
35185,2.09,4248,LT,4,759400,ST. JOHN'S,24,195600
35391,0.33,1849,UN,3,426400,ST. JOHN'S,31,187603
35683,1.96,3017,UN,4,550600,ST. JOHN'S,43,92700
35687,1.9,3721,UN,4,683200,ST. JOHN'S,39,92700
35783,0.66,3868,LT,5,663500,GAINESVILLE,26,107600
35790,0.69,3352,LT,5,751800,GAINESVILLE,29,107600
35913,0.49,4181,LT,5,826900,ST. JOHN'S,16,229700
35975,0.39,2481,UN,4,492800,ST. JOHN'S,33,101300
36865,0.63,1453,LT,3,309400,GAINESVILLE,55,143600
36889,0.33,1764,LT,3,257500,GAINESVILLE,55,143700
37034,0.17,1102,LT,3,220400,GAINESVILLE,26,31501
37266,0.17,1687,LT,3,263400,GAINESVILLE,20,31505
37409,0.24,1188,LT,3,186300,GAINESVILLE,50,144400
37432,0.37,1608,LT,3,308700,GAINESVILLE,51,144400
37495,0.36,1500,LT,3,300900,GAINESVILLE,51,144500
37516,0.33,1527,LT,3,225000,GAINESVILLE,50,144600
37642,0.2,2179,LT,4,483500,GAINESVILLE,21,20100
37724,0.18,2136,LT,3,392700,GAINESVILLE,31,235602
37768,0.2,2012,LT,3,438800,GAINESVILLE,30,235700
37887,0.36,2571,LT,3,484800,GAINESVILLE,30,163602
37953,0.04,1554,UN,3,247500,GAINESVILLE,49,61200
38034,0.21,1092,UN,3,226300,GAINESVILLE,44,183600
38223,0.38,1020,UN,3,302600,GAINESVILLE,42,183701
38285,0.19,1578,UN,3,379900,GAINESVILLE,34,37801
38289,0.28,2154,UN,3,405600,GAINESVILLE,34,37801
38348,0.21,1058,UN,3,258200,GAINESVILLE,43,183800
38388,0.2,1171,UN,3,242000,GAINESVILLE,39,183900
38518,0.03,1355,UN,3,187200,GAINESVILLE,39,199200
38538,0.02,1621,UN,3,206100,GAINESVILLE,39,199200
38597,0.13,1862,LT,3,394100,GAINESVILLE,3,249301
38677,0.28,1050,UN,3,236800,GAINESVILLE,53,143000
39138,0.26,1446,UN,3,259500,GAINESVILLE,51,143900
39142,0.24,1420,UN,3,284000,GAINESVILLE,49,143900
39205,0.29,1338,UN,3,271400,GAINESVILLE,51,143900
39453,0.5,2494,UN,3,595000,GAINESVILLE,37,43900
39619,0.13,1155,LT,3,253100,GAINESVILLE,21,149102
39702,0.09,1536,LT,3,255500,GAINESVILLE,17,237600
39782,0.23,1766,UN,3,310500,GAINESVILLE,49,93100
39783,0.23,1744,UN,3,368900,GAINESVILLE,46,93100
39931,0.27,1722,UN,3,337200,GAINESVILLE,51,164700
39992,0.42,1711,UN,3,279600,GAINESVILLE,46,114300
40237,0.11,2218,LT,4,480700,GAINESVILLE,16,235300
40347,0.39,2426,UN,3,402900,GAINESVILLE,47,206400
40446,0.02,1000,UN,3,142100,GAINESVILLE,38,0
40450,0.02,1000,UN,3,144400,GAINESVILLE,38,0
40490,0.39,3260,UN,4,405900,GAINESVILLE,51,206300
40593,0.25,1743,UN,3,374400,GAINESVILLE,56,213200
40864,0.36,1526,UN,3,300600,GAINESVILLE,40,153000
40990,0.02,1050,UN,3,192500,GAINESVILLE,34,153100
41014,0.02,1050,UN,3,235100,GAINESVILLE,34,153100
41027,0.02,1050,UN,3,207400,GAINESVILLE,34,153100
41034,0.02,1050,UN,3,203400,GAINESVILLE,35,153100
41053,0.02,1340,UN,3,209100,GAINESVILLE,35,153100
41222,0.05,1326,UN,3,372800,GAINESVILLE,34,253902
41365,0.24,1020,UN,3,127100,ST. JOHN'S,38,8700
41388,0.21,1136,UN,3,237000,ST. JOHN'S,37,8700
41468,0.18,1102,UN,3,193500,ST. JOHN'S,39,196600
41511,0.31,1884,UN,3,332600,GAINESVILLE,50,134700
41973,0.26,1337,UN,3,255000,ST. JOHN'S,42,89800
42324,0.2,1437,LT,3,301000,ST. JOHN'S,30,28100
42571,0.38,1008,UN,3,153800,ST. JOHN'S,64,0
42591,0.32,1647,UN,3,386600,ST. JOHN'S,59,0
42759,0.39,1652,LT,4,310800,ST. JOHN'S,40,147400
42839,0.36,1551,UN,3,348800,ST. JOHN'S,46,223200
42866,0.31,2129,UN,4,402900,ST. JOHN'S,36,133500
43068,0.18,1734,LT,3,291300,ST. JOHN'S,26,140600
43198,0.23,1660,UN,4,350400,ST. JOHN'S,34,187800
43466,0.02,1775,LT,3,319100,ST. JOHN'S,18,217500
43483,0.02,1568,LT,3,276600,ST. JOHN'S,17,217500
43529,0.03,1200,LT,3,222300,ST. JOHN'S,18,217500
43712,0.15,2055,LT,4,382000,ST. JOHN'S,20,236300
43738,0.19,2288,LT,4,407300,ST. JOHN'S,18,236300
43798,0.04,1367,UN,3,186800,ST. JOHN'S,34,124400
43858,0.08,2152,UN,4,394600,ST. JOHN'S,28,0
44137,0.46,1753,UN,3,332500,ST. JOHN'S,39,145300
44216,0.54,2276,UN,4,395100,ST. JOHN'S,51,144900
44220,0.63,2277,UN,3,402900,ST. JOHN'S,56,144900
44233,0.5,2968,UN,3,505100,ST. JOHN'S,52,144900
44240,1.02,1980,UN,3,247200,ST. JOHN'S,48,144900
44342,0.24,1594,LT,4,342400,ST. JOHN'S,25,21001
44717,0.17,2426,LT,4,454800,ST. JOHN'S,17,239301
44735,0.14,2909,LT,4,547600,ST. JOHN'S,7,239302
44801,0.12,2760,LT,4,536200,ST. JOHN'S,5,239303
44857,1.09,4850,LT,4,972600,ST. JOHN'S,25,177900
44944,0.15,1708,LT,3,321800,ST. JOHN'S,20,233100
45089,0.18,1353,UN,4,343100,ST. JOHN'S,26,51301
45155,0.18,2093,LT,4,361800,ST. JOHN'S,20,51303
45156,0.18,1633,LT,4,333200,ST. JOHN'S,23,51303
45634,0.23,848,UN,3,172200,ST. JOHN'S,52,214300
45654,0.23,1000,UN,3,188600,ST. JOHN'S,64,214300
45797,0.33,2086,UN,3,197900,ST. JOHN'S,52,158000
45899,1.05,2808,LT,4,551600,ST. JOHN'S,34,150700
45920,0.24,1195,UN,3,275400,GAINESVILLE,53,155501
45943,0.23,1706,UN,3,267800,GAINESVILLE,53,155501
45962,0.22,1718,LT,4,354000,GAINESVILLE,25,30500
46105,0.29,2143,UN,3,331800,GAINESVILLE,54,109100
46234,0.96,3043,UN,5,693000,GAINESVILLE,34,113500
46337,0.07,1864,LT,4,437800,GAINESVILLE,16,231800
46358,0.34,2057,UN,3,407500,GAINESVILLE,57,186200
46486,0.35,2081,UN,3,454400,GAINESVILLE,53,186600
46816,0.35,1652,UN,3,376300,GAINESVILLE,41,215300
47068,0.36,1970,UN,3,471200,GAINESVILLE,66,215400
47147,0.29,1399,UN,3,253700,GAINESVILLE,62,37900
47319,0.23,1295,UN,3,261000,GAINESVILLE,62,188900
47376,0.28,2268,LT,3,314300,GAINESVILLE,60,115300
47442,0.35,2236,LT,3,300000,GAINESVILLE,60,117100
47502,0.29,1232,LT,3,202000,GAINESVILLE,65,179300
47821,0.26,1950,UN,3,313400,GAINESVILLE,56,75600
47858,0.21,2752,LT,4,586600,GAINESVILLE,20,217800
48083,0.56,2180,UN,4,373600,GAINESVILLE,49,27800
48750,0.1215,680,UN,3,208900,GAINESVILLE,65,91000
48757,0.17,1460,UN,3,396000,GAINESVILLE,74,91201
49049,0.33,1544,UN,3,338100,GAINESVILLE,65,16103
49146,0.29,1678,UN,4,326300,GAINESVILLE,55,16000
49215,0.23,1279,UN,3,245800,GAINESVILLE,67,221700
49311,0.24,1925,UN,3,308100,GAINESVILLE,65,221800
49355,0.24,1032,UN,3,223700,GAINESVILLE,65,221800
49358,0.24,1453,UN,3,282500,GAINESVILLE,67,221800
49501,0.25,1482,UN,3,319300,GAINESVILLE,63,4400
49507,0.25,1881,UN,3,385000,GAINESVILLE,62,4400
50021,0.4,1878,UN,3,365600,GAINESVILLE,57,58900
50125,0.39,2358,UN,3,394900,GAINESVILLE,56,4000
50254,0.34,1820,UN,3,260700,GAINESVILLE,60,58700
50357,0.84,2340,UN,4,504900,GAINESVILLE,66,0
50625,0.73,2560,UN,3,377300,GAINESVILLE,58,50800
50812,0.03,1000,LT,4,207900,GAINESVILLE,26,0
50818,0.03,1508,LT,4,231300,GAINESVILLE,24,0
51037,0.02,1016,UN,3,140800,ST. JOHN'S,42,177400
52228,0.77,2119,UN,4,436700,ST. JOHN'S,44,28800
52348,1.22,2688,UN,4,638600,ST. JOHN'S,49,28300
52398,2.05,1962,UN,4,482600,ST. JOHN'S,12,28400
52604,0.28,1436,UN,3,304000,ST. JOHN'S,44,214800
52646,0.29,2222,UN,3,340900,ST. JOHN'S,42,214800
52750,0.38,2432,UN,3,460800,ST. JOHN'S,47,84200
53059,2.18,2800,AC,2,357200,ST. JOHN'S,48,0
53185,0.38,3286,LT,5,621200,ST. JOHN'S,17,224300
53225,1.09,2048,LT,3,369000,ST. JOHN'S,43,171400
53307,0.53,2534,LT,4,713500,ST. JOHN'S,25,30404
53709,0.24,1475,UN,3,285400,ST. JOHN'S,41,222100
53892,0.26,1526,UN,3,321900,ST. JOHN'S,37,56201
53951,0.41,2093,UN,4,315200,ST. JOHN'S,32,193500
53974,0.32,2276,UN,4,435000,ST. JOHN'S,32,193500
54064,0.16,1944,LT,4,389200,ST. JOHN'S,18,228501
54144,0.38,3124,LT,5,618800,ST. JOHN'S,19,233900
54492,0.2,1361,UN,3,273200,ST. JOHN'S,41,215600
54871,0.07,814,UN,3,65500,ST. JOHN'S,40,0
54953,0.1,958,UN,3,108800,ST. JOHN'S,38,198200
55039,0.07,890,UN,3,92200,ST. JOHN'S,41,198400
55266,0.02,1370,UN,3,208500,GAINESVILLE,37,169300
55375,0.03,1370,UN,3,148800,GAINESVILLE,36,169301
55388,0.03,1370,UN,3,183800,GAINESVILLE,35,169301
55438,0.02,1370,UN,3,209000,GAINESVILLE,36,169302
55454,0.13,1683,LT,3,279000,GAINESVILLE,39,207702
55477,0.07,1500,LT,3,161000,GAINESVILLE,38,207702
55478,0.09,1683,LT,3,262300,GAINESVILLE,38,207702
55617,0.36,2838,UN,3,368900,ST. JOHN'S,47,189100
55618,0.35,2330,UN,3,350500,ST. JOHN'S,45,189100
55637,0.35,1920,UN,4,349200,ST. JOHN'S,43,189100
55660,0.39,1746,UN,3,365700,ST. JOHN'S,49,189100
55667,0.35,2020,UN,3,353900,ST. JOHN'S,42,189100
55873,0.03,880,LT,3,120000,GAINESVILLE,37,121000
56666,0.02,1200,LT,3,147000,GAINESVILLE,17,135302
57997,0.27,3065,LT,4,628700,ST. JOHN'S,17,241600
58137,2.02,4327,UN,4,703700,ST. JOHN'S,55,107800
58176,2.37,3891,LT,3,572500,ST. JOHN'S,46,107901
58386,0.06,1455,LT,4,323300,ST. JOHN'S,10,246600
58452,0.53,2526,LT,5,685700,ST. JOHN'S,19,232100
58514,0.58,3196,LT,4,891200,ST. JOHN'S,14,232102
58743,2.12,2991,LT,3,749100,ST. JOHN'S,16,218901
58946,0.31,1392,UN,3,292900,ST. JOHN'S,45,206600
59059,0.27,1457,UN,3,331900,ST. JOHN'S,39,206700
59112,0.29,1381,UN,3,292400,ST. JOHN'S,34,206700
59384,0.36,1592,UN,4,365000,ST. JOHN'S,41,77300
59493,0.1,1115,UN,3,234400,ST. JOHN'S,40,80100
59530,0.11,1149,UN,4,240000,ST. JOHN'S,39,81900
59534,0.11,1088,UN,4,160000,ST. JOHN'S,39,81900
59551,0.1,1058,UN,4,234500,ST. JOHN'S,40,81900
59577,0.11,1203,UN,3,235200,ST. JOHN'S,40,82000
59703,0.1,1420,UN,3,294500,ST. JOHN'S,31,82200
59723,0.1,1135,UN,3,269500,ST. JOHN'S,34,82200
59908,0.43,2519,UN,5,600600,ST. JOHN'S,31,83000
59945,0.2,1430,UN,3,278200,ST. JOHN'S,38,77500
60181,0.11,1875,LT,4,409600,ST. JOHN'S,30,78200
60198,0.11,1690,LT,4,382600,ST. JOHN'S,30,78200
60240,0.04,1088,UN,3,214400,ST. JOHN'S,27,78300
60722,0.41,2971,LT,5,757800,ST. JOHN'S,29,254500
60765,0.31,2000,LT,4,532400,ST. JOHN'S,29,79200
60822,0.17,2016,LT,3,429400,ST. JOHN'S,30,79300
60950,1.1,5170,LT,5,1044500,ST. JOHN'S,30,79800
60970,0.16,2926,LT,4,529900,ST. JOHN'S,28,79900
61034,0.06,2926,LT,4,592000,ST. JOHN'S,17,80000
61074,0.03,1422,LT,4,352300,ST. JOHN'S,18,80300
61219,0.23,2160,LT,4,463100,ST. JOHN'S,25,81000
61303,0.11,1856,LT,3,343100,ST. JOHN'S,24,83300
61319,0.14,1489,LT,4,371300,ST. JOHN'S,25,83300
61325,0.1,1818,LT,4,421400,ST. JOHN'S,24,83300
61406,0.89,4550,LT,5,950400,ST. JOHN'S,25,81300
61449,0.46,2804,LT,5,856800,ST. JOHN'S,23,81400
61489,0.71,4000,LT,5,981000,ST. JOHN'S,20,230500
61509,0.63,3608,LT,5,1006100,ST. JOHN'S,19,230500
61555,0.61,4324,LT,5,1152000,ST. JOHN'S,19,81501
61594,0.35,2738,LT,4,603100,ST. JOHN'S,20,81600
61598,0.32,3129,LT,5,743000,ST. JOHN'S,21,81600
61651,0.11,2218,LT,4,437000,ST. JOHN'S,19,81700
61720,0.17,2433,LT,4,484000,ST. JOHN'S,20,232500
61824,0.39,2760,LT,4,615800,ST. JOHN'S,20,232601
61947,0.16,1926,LT,4,380000,ST. JOHN'S,18,228605
62341,0.06,1346,UN,3,174800,ST. JOHN'S,39,234712
62445,0.12,1122,UN,3,165000,ST. JOHN'S,40,234801
62468,0.04,788,UN,3,82000,ST. JOHN'S,40,234809
62507,0.13,814,UN,3,94400,ST. JOHN'S,40,234807
63304,0.28,962,LT,3,220200,ST. JOHN'S,64,165500
63596,0.12,3377,LT,4,594700,ST. JOHN'S,7,246500
63782,0.21,2963,LT,4,555600,ST. JOHN'S,16,241500
63799,0.22,2461,LT,4,468700,ST. JOHN'S,17,241501
63928,0.29,1464,LT,3,232300,ST. JOHN'S,25,91700
64091,0.18,1570,LT,4,326600,ST. JOHN'S,25,125701
64234,0.26,2342,LT,4,431600,ST. JOHN'S,24,125704
64236,0.22,1797,LT,4,413200,ST. JOHN'S,24,125704
64260,0.25,2201,LT,4,435600,ST. JOHN'S,24,125705
64276,0.29,2211,LT,4,433100,ST. JOHN'S,21,125706
64296,0.22,2144,LT,4,415800,ST. JOHN'S,21,125706
64359,0.36,2527,LT,4,525400,ST. JOHN'S,20,230700
64403,0.19,2161,LT,4,468700,ST. JOHN'S,21,230700
64525,10.11,4212,AC,5,1140500,ST. JOHN'S,24,0
64798,0.15,1844,LT,4,394900,ST. JOHN'S,9,246100
65046,0.2,1689,LT,4,389400,ST. JOHN'S,18,239201
65110,0.17,1926,LT,4,391600,ST. JOHN'S,17,239202
65112,0.16,2274,LT,4,390300,ST. JOHN'S,17,239202
65153,0.22,2112,LT,4,428600,ST. JOHN'S,15,239250
65170,0.2,1813,LT,4,368700,ST. JOHN'S,13,239251
65195,0.2,2664,LT,4,448500,ST. JOHN'S,16,239251
65255,0.17,2168,LT,3,463000,ST. JOHN'S,16,248400
65358,0.2,2897,LT,4,512500,ST. JOHN'S,12,248400
65737,0.64,5406,UN,4,857500,ST. JOHN'S,39,42300
65773,1.03,2464,UN,4,349500,ST. JOHN'S,52,161400
66026,0.23,1402,LT,3,298000,ST. JOHN'S,24,233600
66295,1.01,1847,UN,3,342200,ST. JOHN'S,37,161600
67774,0.12,1323,UN,3,268300,GAINESVILLE,29,175800
67897,0.12,1250,UN,3,208700,GAINESVILLE,37,175600
67917,0.1,907,UN,3,177300,GAINESVILLE,33,175600
67960,0.09,908,UN,3,140700,GAINESVILLE,36,175600
68962,1.77,4142,AC,3,445500,ST. JOHN'S,61,0
69398,1.13,1443,LT,3,310900,ST. JOHN'S,29,106900
69563,2.02,1664,LT,3,391500,ST. JOHN'S,38,125100
69670,1.22,2197,LT,4,543900,ST. JOHN'S,18,231400
69922,1,1662,LT,3,376200,ST. JOHN'S,18,227401
71063,9.09,1014,AC,3,213400,SUWANNEE,10,0
72186,0.13,1185,LT,3,247200,GAINESVILLE,8,28000
73098,0.23,2780,LT,3,456200,GAINESVILLE,18,236400
73125,0.11,1347,LT,3,265300,GAINESVILLE,19,236400
73288,0.05,1057,LT,3,232800,GAINESVILLE,8,236402
73620,0.23,1561,LT,3,295200,GAINESVILLE,122,226600
74539,0.26,1244,UN,3,256900,GAINESVILLE,66,145500
74621,0.23,800,UN,3,71600,GAINESVILLE,73,145500
74804,0.16,1147,LT,3,257000,GAINESVILLE,22,103300
74914,0.17,1241,LT,3,236200,GAINESVILLE,18,243400
75598,0.21,1458,UN,3,194500,GAINESVILLE,61,95800
76723,0.19,1199,UN,3,168700,GAINESVILLE,72,67800
76765,0.2,1112,UN,3,231100,GAINESVILLE,74,67800
76808,0.15,648,UN,3,198700,GAINESVILLE,75,48300
76974,0.18,1035,UN,3,219400,GAINESVILLE,43,174400
77031,0.15,999,UN,3,220000,GAINESVILLE,69,146100
77032,0.21,1687,UN,3,269300,GAINESVILLE,67,146100
77181,0.12,1083,UN,3,291100,GAINESVILLE,19,188100
77410,0.16,1426,UN,3,246800,GAINESVILLE,47,166400
77573,0.3,1790,LT,3,398600,GAINESVILLE,11,244100
77595,0.24,1339,UN,3,183600,GAINESVILLE,59,155200
77827,0.18,1384,UN,3,246000,GAINESVILLE,39,150100
78452,0.23,1496,UN,3,276900,GAINESVILLE,54,114600
78491,3.09,3515,AC,4,976000,GAINESVILLE,38,0
78660,0.36,1879,UN,3,308000,GAINESVILLE,66,44800
78807,0.4,2552,UN,3,385400,GAINESVILLE,53,61900
79055,0.2,1914,UN,4,376200,GAINESVILLE,29,41200
79069,0.31,1836,UN,4,379800,GAINESVILLE,29,41200
79159,0.45,1793,UN,3,328000,GAINESVILLE,49,61700
79265,1.12,2007,LT,3,421400,GAINESVILLE,68,98500
79404,0.35,1607,LT,3,361200,GAINESVILLE,70,60000
79640,0.66,3800,LT,4,720000,GAINESVILLE,54,178400
79676,0.32,1992,LT,3,363700,GAINESVILLE,63,192400
79926,0.19,1028,UN,3,202700,GAINESVILLE,84,68600
80970,0.26,1175,UN,3,192200,GAINESVILLE,66,170900
80988,0.27,1165,UN,3,219600,GAINESVILLE,67,170900
81240,0.14,1437,UN,3,439000,GAINESVILLE,98,54100
81343,0.23,1867,UN,3,428000,GAINESVILLE,68,54000
81402,0.17,900,UN,3,178100,GAINESVILLE,96,67200
81488,0.4,1470,UN,3,143400,GAINESVILLE,73,67200
81492,0.21,981,UN,3,165800,GAINESVILLE,73,67200
81509,0.26,1120,UN,3,225300,GAINESVILLE,74,67200
81548,0.28,2022,UN,3,377900,GAINESVILLE,74,95000
81695,0.26,1426,UN,3,239500,GAINESVILLE,65,95400
81781,0.25,1588,UN,3,398100,GAINESVILLE,73,56100
81801,0.25,750,UN,3,201500,GAINESVILLE,73,56100
81837,0.2,1224,UN,3,277300,GAINESVILLE,68,32100
82052,0.24,1135,UN,3,212600,GAINESVILLE,65,31900
82779,0.15,1128,UN,3,170200,GAINESVILLE,53,34800
83231,0.34,1504,UN,3,194000,ST. JOHN'S,51,112500
83278,0.24,1092,UN,3,211400,ST. JOHN'S,64,154900
83509,0.24,1330,LT,3,206700,ST. JOHN'S,17,237100
83779,0.11,1000,UN,3,151200,GAINESVILLE,46,46400
83878,0.1,747,UN,3,97900,GAINESVILLE,76,137600
84296,0.9,883,UN,2,14600,GAINESVILLE,74,194300
84356,0.22,1557,UN,3,284400,GAINESVILLE,1,255700
84402,0.21,1056,UN,3,118100,GAINESVILLE,12,137005
85043,0.27,1356,UN,3,102000,GAINESVILLE,72,136600
85272,0.24,1440,SF,3,386800,GAINESVILLE,81,118300
85342,0.22,1241,SF,3,266500,GAINESVILLE,115,49500
85713,0.17,1975,UN,3,486400,GAINESVILLE,84,96700
85837,0.15,1367,LT,3,311900,GAINESVILLE,73,96600
85979,0.35,1011,UN,3,184300,GAINESVILLE,68,181600
86085,0.23,1892,SF,3,291500,GAINESVILLE,55,55600
87147,0.18,1006,UN,3,215400,GAINESVILLE,87,10605
88103,0.1,858,SF,3,180600,GAINESVILLE,76,24400
88976,0.13,1906,SF,3,428000,GAINESVILLE,93,66000
89082,0.41,1863,UN,3,410900,GAINESVILLE,64,52700
89583,0.12,1575,SF,3,393200,GAINESVILLE,90,177100
91143,0.75,1821,UN,3,348800,GAINESVILLE,40,39900
92620,0.19,1127,UN,3,102900,GAINESVILLE,52,115700
92909,0.24,1338,UN,3,205800,ST. JOHN'S,58,108801
93075,0.13,1131,UN,3,119600,ST. JOHN'S,44,76000
94993,0.38,1088,LT,3,150000,MICANOPY,64,179500
95345,0.36,1048,UN,3,198000,MICANOPY,64,0
97240,3.68,1986,AC,3,357700,ST. JOHN'S,44,0
98030,8.26,1759,AC,3,402800,ST. JOHN'S,13,0
100154,1.08,2558,UN,4,527400,SUWANNEE,17,0
102919,0.33,840,SF,3,98200,HAWTHORNE,71,88700
103735,0.13,1212,LT,3,202200,HAWTHORNE,14,0
103841,0.99,1612,UN,3,153000,ST. JOHN'S,31,63100
103878,1.63,2071,UN,3,265200,ST. JOHN'S,46,0
105484,0.23,2001,LT,3,370900,NEWBERRY,5,236107
105561,0.08,1296,LT,3,259700,NEWBERRY,7,255300
105647,0.47,2710,LT,4,693200,SUWANNEE,7,240004
106483,0.25,2921,LT,4,578400,SUWANNEE,5,242101
106895,0.6,3201,UN,5,989400,ST. JOHN'S,8,232140
107731,0.2235,2265,LT,4,639200,SUWANNEE,5,259600
108186,0.1724,2002,LT,4,570000,SUWANNEE,3,262900
502134,0.05,1729,LT,3,328900,SUWANNEE,2,2648
504275,0.15,1984,LT,3,388900,NEWBERRY,1,2663
1359,3.89,2468,AC,4,481700,HIGH SPRINGS,17,237800
1628,1,2004,LT,3,443500,HIGH SPRINGS,20,167000
1817,0.12,1368,LT,3,324200,HIGH SPRINGS,9,250800
1960,0.21,1593,LT,3,308600,HIGH SPRINGS,11,247500
2026,0.23,1847,LT,3,329400,HIGH SPRINGS,7,247500
2564,0.23,1208,UN,3,220500,HIGH SPRINGS,17,73000
3354,0.73,2785,UN,3,402900,HIGH SPRINGS,85,64600
3397,0.21,2408,UN,4,467100,HIGH SPRINGS,94,64600
4499,0.35,1308,UN,3,248000,HIGH SPRINGS,42,8905
4894,1.39,2161,LT,3,423000,HIGH SPRINGS,8,227601
5086,0.4,1323,LT,3,169800,HIGH SPRINGS,47,180500
5455,0.29,2088,LT,4,464300,HIGH SPRINGS,1,245400
5541,5.01,1612,AC,3,415200,HIGH SPRINGS,17,183300
7662,0.2,1661,LT,3,291300,NEWBERRY,17,241900
7808,0.19,1383,LT,3,286500,NEWBERRY,12,241902
7954,0.28,1693,LT,3,287900,NEWBERRY,18,236102
8017,0.23,1555,LT,3,296100,NEWBERRY,16,236105
