legal_acreage,hood_cd,map_id,township_code,range_code,market_area_cd,city_id,yr_blt,living_area,land_type_cd,condition_cd,land_total_acres,sl_price,CENTROID_X,CENTROID_Y,Coord_Ratio
0.36,222100.03,7-17E,7,17,2,1019,2005,1585,LT,3,0.36,304200,-82.58871903,29.83366154,-2.768306496
0.46,223100.01,8-17B,8,17,2,1019,2000,1452,LT,3,0.46,163100,-82.58329864,29.81514902,-2.769843565
0.11,223100.12,8-17B,8,17,2,1019,2023,1128,UN,NULL,0.1,220800,-82.59039403,29.82055984,-2.769578924
0.16,223100.12,8-17B,8,17,2,1019,1991,1064,UN,3,0.16,180600,-82.59248331,29.81912481,-2.769782274
0.34,223100.06,8-17B,8,17,2,1019,1951,1002,LT,3,0.34,157600,-82.58956604,29.825734,-2.769070698
0.54,223100.06,7-17E,7,17,2,1019,2004,1743,UN,3,0.54,296200,-82.59045116,29.82980349,-2.768722603
0.34,223100.06,8-17B,8,17,2,1019,2001,1321,LT,3,0.34,291300,-82.59241543,29.82755639,-2.768997043
0.61,223100.06,7-17C,7,17,2,1019,1984,2176,UN,4,0.61,420000,-82.5923202,29.82976988,-2.768788379
0.36,257100.8,8-17D,8,17,2,1019,1955,1248,SF,3,0.36,291300,-82.59319635,29.82568176,-2.769197265
0.22,223100.07,7-17C,7,17,2,1019,1955,1176,UN,3,0.22,126900,-82.59788597,29.8303388,-2.768922154
0.47,223100.07,7-17C,7,17,2,1019,2020,1229,UN,NULL,0.47,265000,-82.60289744,29.83056958,-2.769068731
0.23,223100,7-17C,7,17,2,1019,1972,1600,UN,3,0.23,247500,-82.60198097,29.83531915,-2.768597197
0.46,223100.07,7-17C,7,17,2,1019,1922,2513,UN,3,0.46,368700,-82.6025391,29.8342018,-2.768719594
0.43,223100.07,7-17C,7,17,2,1019,1951,1416,UN,3,0.43,207100,-82.60280898,29.83373532,-2.768771932
0.14,223100.07,7-17C,7,17,2,1019,1948,1136,UN,3,0.14,226600,-82.60329175,29.83225973,-2.768925067
0.11,223100.07,7-17C,7,17,2,1019,1948,911,UN,3,0.11,180400,-82.6039583,29.83144343,-2.769023179
1.15,223100.09,7-17C,7,17,2,1019,1976,2112,UN,3,1.15,271100,-82.60464586,29.83627396,-2.768597915
1.15,223100.09,7-17C,7,17,2,1019,1976,2112,UN,3,1.15,260300,-82.60464586,29.83627396,-2.768597915
0.34,223100.09,7-17C,7,17,2,1019,1935,945,UN,3,0.34,118500,-82.60489875,29.83580154,-2.768650228
0.23,223100.09,7-17C,7,17,2,1019,1929,1064,UN,3,0.23,255400,-82.60605947,29.83368834,-2.768885246
0.18,223100.08,8-17D,8,17,2,1019,1929,839,UN,3,0.18,145100,-82.59938978,29.82514909,-2.76945438
0.23,223100.08,8-17D,8,17,2,1019,1929,2201,SF,3,0.23,219800,-82.59901462,29.82421246,-2.769528776
0.92,223100.08,8-17D,8,17,2,1019,1919,1115,LT,3,0.92,87400,-82.59834892,29.82247065,-2.76966821
0.34,223100.08,8-17C,8,17,2,1019,2004,1290,LT,3,0.34,273000,-82.60294226,29.82066049,-2.769990366
1.64,223100.05,8-17C,8,17,2,1019,2004,1503,LT,4,1.64,299000,-82.59354209,29.82052396,-2.769687824
1.53,223100,8-17C,8-Jan,17,2,1019,1983,1865,UN,3,1.53,140000,-82.5962339,29.8150152,-2.770289847
0.28,223100.02,7-17CAD,8-Jan,17,2,1019,2001,1477,LT,3,0.28,278400,-82.59638527,29.81755124,-2.770059305
0.28,223100.02,7-17CAD,8,17,2,1019,2001,1477,LT,3,0.28,280000,-82.59638527,29.81755124,-2.770059305
0.26,223100.02,8-17C,8,17,2,1019,2000,1546,LT,3,0.26,278000,-82.59685849,29.81725978,-2.770102253
0.23,223100.02,8-17C,8,17,2,1019,1998,1362,LT,3,0.23,279000,-82.59717177,29.81692103,-2.770144231
0.53,223100.02,8-17C,8,17,2,1019,1959,1471,LT,3,0.53,184900,-82.60176227,29.81521181,-2.770457
0.25,223100.02,8-17C,8,17,2,1019,2007,1385,LT,3,0.25,286900,-82.59578348,29.81821463,-2.769977496
3.17,223100.4,8-17E,8,17,2,0,1996,1214,AC,3,3.17,241000,-82.62557111,29.82497758,-2.770348138
0.33,223104.01,8-17E,8,17,2,1019,1964,1434,UN,3,0.33,229000,-82.61012862,29.82132361,-2.770169752
0.33,223104.01,8-17E,8,17,2,1019,1975,1000,UN,3,0.33,167300,-82.610576,29.82160774,-2.77015836
0.24,223104.01,8-17E,8,17,2,1019,1980,1212,UN,3,0.24,223000,-82.60993402,29.81840904,-2.770433993
12.85,223100.44,8-17E,8,17,2,0,1995,2118,AC,4,12.85,468100,-82.63638166,29.82461221,-2.770744547
5,223100.19,8-17E,8,17,2,1019,2020,3190,AC,NULL,5,768900,-82.62147589,29.80814508,-2.771775154
1.79,223100.04,8-17E,8,17,2,1019,2021,3186,LT,5,1.79,750200,-82.61665066,29.81397503,-2.771071304
1.2,223100.04,8-17E,8,17,2,1019,2018,2528,LT,NULL,1.2,668900,-82.61652563,29.81089331,-2.771353571
1.72,223100.04,8-17E,8,17,2,1019,2017,2147,LT,3,1.72,470000,-82.61341462,29.81036928,-2.771297928
3.02,223100.04,8-17E,8,17,2,1019,2020,3918,LT,NULL,3.02,790100,-82.61251815,29.81267146,-2.771053854
1.05,223100.4,8-17F,8,17,2,1019,1978,1767,AC,3,1.05,290000,-82.60555327,29.80806689,-2.771248252
1.06,223110.01,8-17F,8,17,2,1019,2004,1744,LT,3,1.06,371600,-82.60529748,29.80319986,-2.77169223
1.02,223110.01,8-17F,8,17,2,1019,2004,2096,LT,3,1.02,437800,-82.60236383,29.80055654,-2.771839637
1.04,223110.01,8-17F,8,17,2,1019,2005,2058,LT,3,1.04,445500,-82.60476742,29.80077648,-2.771899835
1.06,223100.18,8-17E,8,17,2,1019,2014,1636,LT,3,1.06,434900,-82.61172579,29.81601362,-2.770716664
1.56,223100.18,8-17E,8,17,2,1019,2016,1525,LT,4,1.56,396000,-82.61107597,29.81412202,-2.770870661
1.16,223100.18,8-17E,8,17,2,1019,2020,2296,LT,NULL,1.16,501800,-82.60746493,29.81347349,-2.770809813
1.16,223100.18,8-17E,8,17,2,1019,2020,2296,LT,NULL,1.16,517900,-82.60746493,29.81347349,-2.770809813
0.23,223100.02,8-17F,8,17,2,1019,1982,1344,LT,3,0.23,204900,-82.59802803,29.81298991,-2.770538221
0.23,223100.02,8-17F,8,17,2,1019,1981,1056,LT,3,0.23,227000,-82.5980348,29.81381481,-2.770461792
0.23,223100.02,8-17F,8,17,2,1019,1976,1144,LT,3,0.23,203000,-82.59891996,29.81408624,-2.770466259
0.34,223100.02,8-17F,8,17,2,1019,1964,1332,LT,3,0.34,261900,-82.6007015,29.81407527,-2.770527033
0.23,223100.02,8-17F,8,17,2,1019,1963,1200,LT,3,0.23,169000,-82.60156861,29.81406993,-2.770556614
0.23,223100.02,8-17F,8,17,2,1019,1963,1200,LT,3,0.23,251100,-82.60156861,29.81406993,-2.770556614
0.39,223100.02,8-17F,8,17,2,1019,1985,1934,LT,3,0.39,308000,-82.60262597,29.8137792,-2.770619095
0.7,223100.02,8-17F,8,17,2,1019,1964,1284,LT,3,0.7,182000,-82.60209753,29.81128177,-2.770833478
0.23,223100.02,8-17F,8,17,2,1019,1964,1332,LT,3,0.23,198800,-82.6015469,29.81142804,-2.770801412
0.23,223100.02,8-17F,8,17,2,1019,1964,1332,LT,3,0.23,253300,-82.6015469,29.81142804,-2.770801412
0.34,223100.02,8-17F,8,17,2,1019,1973,1729,LT,3,0.34,269500,-82.60068657,29.81225837,-2.770695381
0.23,223100.02,8-17F,8,17,2,1019,1984,1352,LT,3,0.23,206900,-82.59890281,29.81199451,-2.77066007
0.24,223100.02,8-17F,8,17,2,1019,1982,1056,LT,3,0.24,207900,-82.59889605,29.81116587,-2.770736858
1,223100.03,8-17A,8,17,2,1019,2004,1779,LT,3,1,460000,-82.56830096,29.80994972,-2.769823557
1,223100.03,8-17A,8,17,2,1019,2004,1930,LT,3,1,455100,-82.56823178,29.80899363,-2.769910075
1,223100.03,8-17A,8,17,2,1019,2003,1649,LT,3,1,344400,-82.56650994,29.80878692,-2.76987152
1.34,223100.03,8-17A,8,17,2,1019,2005,2080,LT,3,1.34,470300,-82.56909482,29.8081131,-2.770020851
1.01,223100.03,8-17A,8,17,2,1019,2003,1930,LT,4,1.01,439600,-82.57159683,29.80864482,-2.770055376
1,223100.03,8-17A,8,17,2,1019,2004,1551,LT,3,1,346400,-82.56597033,29.80349676,-2.770345071
1.03,223100.03,8-17A,8,17,2,1019,2005,1704,LT,3,1.03,420200,-82.56625596,29.80165836,-2.770525551
0.32,223100.14,8-17A,8,17,2,1019,2022,2089,LT,NULL,0.32,435100,-82.56376907,29.8036349,-2.770258371
0.37,223100.14,8-17A,8,17,2,1019,2022,2046,LT,NULL,0.37,71100,-82.56121564,29.80615648,-2.769938342
0.35,223100.14,8-17A,8,17,2,1019,2017,1975,LT,3,0.35,462700,-82.56302207,29.80515656,-2.770091877
0.34,223100.14,8-17A,8,17,2,1019,2020,2070,LT,NULL,0.34,476700,-82.56307266,29.80084668,-2.770494192
5.01,223114.01,8-17F,8,17,2,1019,2006,3363,AC,4,5.01,710500,-82.57323335,29.79753235,-2.771143341
5.01,223114.02,8-17G,8,17,2,1019,2000,2855,AC,4,5.01,594500,-82.58846741,29.7844708,-2.772870063
4.82,223100.4,8-17G,8,17,2,0,2004,1276,AC,3,4.82,351400,-82.61759543,29.7756033,-2.774674104
9.08,223100.4,8-17G,8,17,2,0,2004,1682,AC,3,9.08,350000,-82.6217886,29.77644243,-2.774736733
5.1,223124.02,8-17G,8,17,2,0,2019,3396,AC,NULL,5.1,777000,-82.56810527,29.783271,-2.772298089
4.03,223124.02,8-17G,8,17,2,0,1978,1862,AC,3,4.03,383000,-82.56120822,29.77180344,-2.773134264
2.25,223124.01,8-17G,8,17,2,1019,2005,1957,AC,3,2.25,367200,-82.57552345,29.78470758,-2.772413435
5,223114.01,8-17G,8,17,2,0,2009,3348,AC,4,5,743600,-82.56479589,29.77014176,-2.773409564
1.26,223100.4,8-17H,8,17,2,0,1982,1272,AC,3,1.26,320000,-82.59183711,29.76854566,-2.774466649
12.37,223100.44,8-17H,8,17,2,0,2007,3208,AC,3,12.37,588300,-82.61364539,29.74623253,-2.777280965
3.28,223100.17,8-17H,8,17,2,0,2020,2433,AC,NULL,3.28,800000,-82.5650316,29.74795152,-2.77548629
1,224100.4,9-17A,9,17,2,0,1961,1112,AC,3,1,168800,-82.60338925,29.72778568,-2.778659337
8.87,224100.43,9-17A,9,17,2,0,1999,2039,AC,4,8.87,562000,-82.59974258,29.72932384,-2.77839291
1.07,224127.01,9-17B,9,17,2,1022,1995,1737,LT,3,1.07,346500,-82.60469433,29.67875189,-2.783294077
1.1,224127.01,9-17B,9,17,2,1022,2002,1632,LT,3,1.1,262900,-82.6014467,29.68251,-2.782832271
1.05,224127.01,9-17B,9,17,2,1022,2000,1512,LT,3,1.05,330300,-82.60024832,29.6774147,-2.783269673
1.01,224127.01,9-17B,9,17,2,1022,2000,1560,LT,3,1.01,347000,-82.60132079,29.67777893,-2.783271652
1,224127.01,9-17B,9,17,2,1022,2002,1592,LT,3,1,355000,-82.60086417,29.67941542,-2.7831028
0.23,224100.03,9-17C,9,17,2,1022,2006,1716,LT,3,0.23,306300,-82.61216343,29.66020997,-2.78528586
0.19,224100.03,9-17C,9,17,2,1022,2006,1705,LT,3,0.19,295500,-82.61053077,29.66067556,-2.785187095
0.19,224100.03,9-17C,9,17,2,1022,2005,1913,LT,3,0.19,320400,-82.61131461,29.66094037,-2.785188655
0.18,224100.03,9-17C,9,17,2,1022,2005,1318,LT,3,0.18,280200,-82.61133939,29.66138564,-2.785147679
0.19,224100.03,9-17C,9,17,2,1022,2006,1628,LT,3,0.19,293000,-82.61165155,29.65995145,-2.785292879
0.18,224100.03,9-17C,9,17,2,1022,2013,1298,LT,3,0.18,289000,-82.61324887,29.65851767,-2.785481384
0.21,224100.03,9-17C,9,17,2,1022,2016,1468,LT,3,0.21,313000,-82.61353022,29.65787903,-2.785550853
0.36,224100.01,9-17D,9,17,2,1022,2004,1956,LT,3,0.36,399400,-82.59754868,29.6573744,-2.785059377
0.34,224100.01,9-17D,9,17,2,1022,2005,1926,LT,3,0.34,286000,-82.58896554,29.65716551,-2.784789582
0.24,224100.01,9-17D,9,17,2,1022,2006,1885,LT,3,0.24,334800,-82.58948562,29.66059409,-2.784485211
0.28,224100.01,9-17D,9,17,2,1022,2007,1853,LT,3,0.28,291600,-82.58794894,29.66129336,-2.784367759
0.26,224100.01,9-17D,9,17,2,1022,2014,1855,LT,3,0.26,353000,-82.58549248,29.66341683,-2.784085628
0.23,224100.01,9-17D,9,17,2,1022,2012,1652,LT,3,0.23,343700,-82.58768232,29.66332764,-2.784167822
0.21,215103.13,10-17A,10,17,2,1022,2008,3070,LT,2,0.21,373300,-82.59937955,29.64217566,-2.786549155
0.21,215104.01,10-17A,10,17,2,1022,1976,1156,UN,3,0.21,212600,-82.60314191,29.64529526,-2.786382837
0.24,215104.01,10-17B,10,17,2,1022,1974,1248,UN,3,0.24,239600,-82.62089477,29.64450521,-2.787055955
0.18,215104.01,10-17B,10,17,2,1022,1975,1056,UN,3,0.18,193400,-82.62153697,29.64186142,-2.787326201
0.18,215104.01,10-17B,10,17,2,1022,1975,1056,UN,3,0.18,227600,-82.62153697,29.64186142,-2.787326201
0.32,215109.03,10-17B,10,17,2,1022,2003,1732,LT,3,0.32,254000,-82.61201823,29.64028046,-2.78715373
0.32,215109.03,10-17B,10,17,2,1022,2003,1732,LT,3,0.32,308700,-82.61201823,29.64028046,-2.78715373
0.22,215104.01,10-17B,10,17,2,1022,1984,1056,UN,3,0.22,208400,-82.61382866,29.64116558,-2.78713158
0.26,215104.01,10-17B,10,17,2,1022,1979,1248,UN,3,0.26,230400,-82.61004074,29.64146579,-2.786975561
0.23,215104.04,10-17C,10,17,2,1022,1952,725,UN,2,0.23,56300,-82.61025527,29.64882948,-2.786290613
0.23,215104.04,10-17C,10,17,2,1022,1952,725,UN,2,0.23,78700,-82.61025527,29.64882948,-2.786290613
0.24,215104.06,10-17B,10,17,2,1022,1947,1380,LT,3,0.24,193600,-82.61128369,29.64414269,-2.786765823
0.56,215104.05,10-17C,10,17,2,1022,1959,992,UN,2,0.56,96600,-82.61506314,29.64860374,-2.786473989
0.55,215104.06,10-17B,10,17,2,1022,1993,1677,LT,3,0.55,307500,-82.61883744,29.64525907,-2.786915683
0.23,215105.01,10-17D,10,17,2,1022,1997,1238,LT,3,0.23,263000,-82.62635853,29.64828822,-2.786884623
10,215100.9,10-17D,10,17,2,0,1979,3913,AC,3,10,599000,-82.63892902,29.64536679,-2.787583288
0.22,215109.01,10-17E,10,17,2,1022,2007,2062,LT,3,0.22,275000,-82.60830392,29.63702076,-2.787334955
0.24,215109.01,10-17E,10,17,2,1022,2012,1794,LT,3,0.24,347800,-82.60796609,29.6328763,-2.787713391
0.24,215109.01,10-17E,10,17,2,1022,2012,1794,LT,3,0.24,355000,-82.60796609,29.6328763,-2.787713391
0.31,215109.01,10-17E,10,17,2,1022,2003,1889,LT,4,0.31,438000,-82.61172522,29.63821634,-2.787337952
0.32,215109.01,10-17E,10,17,2,1022,1985,1240,LT,4,0.32,269900,-82.61196019,29.63608424,-2.787546409
0.32,215109.01,10-17E,10,17,2,1022,1979,1963,LT,3,0.32,294000,-82.61195167,29.63526057,-2.787623597
0.3,215109.01,10-17E,10,17,2,1022,2005,1770,LT,3,0.3,251800,-82.61041018,29.63330802,-2.787755256
0.3,215109.01,10-17E,10,17,2,1022,2005,1776,LT,3,0.3,333200,-82.6094057,29.63333222,-2.787719083
0.31,215109.01,10-17E,10,17,2,1022,2006,1611,LT,3,0.31,300900,-82.60939707,29.63250476,-2.787796636
12.97,216100,17-Nov,11,17,2,0,1996,1645,AC,3,12.97,457900,-82.65555689,29.55212972,-2.796940784
5,232205.11,7-18A,7,18,2,0,2004,1672,AC,3,5,268300,-82.53390987,29.90983957,-2.759423356
5.36,232200,7-18B,7,18,2,0,1994,1200,AC,3,5.36,315900,-82.55211612,29.86611877,-2.764072451
5.69,232200.11,7-18B,7,18,2,0,2008,1832,AC,3,5.69,292800,-82.54173505,29.86116988,-2.764182896
1.07,233205.01,8-18A,8,18,2,1014,2021,1971,LT,5,1.07,440000,-82.53284845,29.81495511,-2.768169469
1.52,233205.01,8-18A,8,18,2,1014,2004,2433,LT,4,1.52,571700,-82.53562327,29.8169056,-2.768081449
1.11,233205.01,8-18A,8,18,2,1014,1997,1841,LT,4,1.11,435200,-82.52844329,29.81598531,-2.767926078
0.15,223100.15,8-18B,8,18,2,1019,2011,1482,LT,3,0.15,289700,-82.55216766,29.80765264,-2.769495762
0.17,223100.15,8-18B,8,18,2,1019,2016,1369,LT,3,0.17,288500,-82.54989579,29.80636504,-2.76953918
0.15,223100.15,8-18B,8,18,2,1019,2015,1826,LT,3,0.15,362600,-82.55016886,29.80827973,-2.769370444
0.14,223100.15,8-18B,8,18,2,1019,2016,1742,LT,3,0.14,371100,-82.55165534,29.80712988,-2.769527145
0.2,223100.15,8-18B,8,18,2,1019,2013,1467,LT,3,0.2,324800,-82.55072364,29.80691122,-2.769516205
0.23,233208.01,8-18B,8,18,2,0,1976,2268,LT,3,0.23,285700,-82.52716343,29.8084581,-2.768582097
0.23,233208.01,8-18B,8,18,2,0,1976,1476,LT,3,0.23,262200,-82.52764106,29.80791122,-2.768648915
0.31,233208.01,8-18B,8,18,2,0,2020,1565,LT,NULL,0.42,319100,-82.52927757,29.80764689,-2.768728369
5.3,233209,8-18C,8,18,2,1014,1984,3090,AC,4,5.3,750800,-82.52379525,29.81334321,-2.768015471
5.3,233209,8-18C,8,18,2,1014,1984,3090,AC,4,5.3,778000,-82.52379525,29.81334321,-2.768015471
5.85,233209,8-18C,8,18,2,1014,1979,2182,AC,3,5.85,471700,-82.51973723,29.81124259,-2.768074393
0.25,233208.02,8-18C,8,18,2,1014,2004,2640,LT,4,0.25,488400,-82.5210624,29.80653447,-2.768556086
0.19,233208.02,8-18C,8,18,2,1014,2014,1562,LT,3,0.19,335900,-82.51938284,29.80772868,-2.76838882
0.2,233208.02,8-18C,8,18,2,1014,2013,2150,LT,3,0.2,419900,-82.52172787,29.8071789,-2.768518556
0.17,233215.05,8-18C,8,18,2,1014,2008,2734,LT,2,0.17,394400,-82.49731319,29.80033181,-2.76833539
0.19,233215.05,8-18C,8,18,2,1014,2014,3172,LT,3,0.19,455400,-82.49811009,29.80076454,-2.768321933
0.18,233215.05,8-18C,8,18,2,1014,2013,3908,LT,3,0.18,524300,-82.49736963,29.80252641,-2.768133429
0.3,233215.05,8-18C,8,18,2,1014,2013,2958,LT,3,0.3,478700,-82.49696274,29.80297996,-2.76807765
0.17,233213.02,8-18D,8,18,2,1014,1991,867,UN,3,0.17,107500,-82.47477579,29.79155345,-2.768394603
0.17,233213.02,8-18D,8,18,2,1014,1991,867,UN,3,0.17,142900,-82.47477579,29.79155345,-2.768394603
0.2,233213.02,8-18D,8,18,2,1014,1991,966,UN,3,0.2,182800,-82.47309525,29.79184594,-2.768311014
0.19,233214.06,8-18F,8,18,2,1014,2021,1351,LT,3,0.19,262700,-82.48986313,29.79922094,-2.768188581
0.19,233214.06,8-18F,8,18,2,1014,2014,1516,LT,3,0.19,235900,-82.4913787,29.79818299,-2.768335866
0.22,233214.02,8-18F,8,18,2,1014,1985,1056,UN,3,0.22,161400,-82.4930184,29.79787383,-2.768419615
0.26,233214.03,8-18F,8,18,2,1014,1977,2866,UN,3,0.26,307500,-82.48805747,29.79287358,-2.768717735
0.33,233214.03,8-18F,8,18,2,1014,2000,1404,UN,3,0.33,250000,-82.48861788,29.79373591,-2.768656409
0.21,233214.02,8-18E,8,18,2,1014,1975,1056,LT,3,0.21,206600,-82.49257736,29.79032373,-2.769106442
0.31,233214.02,8-18E,8,18,2,1014,1964,1172,LT,3,0.31,126000,-82.49233682,29.78996772,-2.76913146
0.17,233214.02,8-18E,8,18,2,1014,1959,768,UN,3,0.17,167600,-82.49030168,29.78840158,-2.769208728
0.23,233215.03,8-18H,8,18,2,1014,1963,1188,UN,3,0.23,193100,-82.49662871,29.79627288,-2.768689528
0.29,233215.01,8-18H,8,18,2,1014,2003,1528,LT,3,0.29,263400,-82.50252735,29.79480445,-2.769023959
0.25,233215.01,8-18H,8,18,2,1014,2003,1595,LT,3,0.25,341700,-82.50251642,29.79394402,-2.769103559
0.46,233215.02,8-18G,8,18,2,1014,1974,1066,LT,3,0.46,117300,-82.49946719,29.78936951,-2.769426428
0.29,233215.02,8-18G,8,18,2,1014,1980,2311,LT,3,0.29,340900,-82.50208045,29.78866455,-2.769579694
0.37,233215.04,8-18H,8,18,2,1014,2014,2147,LT,3,0.37,539900,-82.50329339,29.79284779,-2.769231527
0.62,233215.11,8-18H,8,18,2,1014,2004,1974,LT,4,0.62,434800,-82.50304701,29.78894191,-2.769586354
5.01,233221.11,8-18D,8,18,2,1014,2008,2893,AC,4,5.01,592800,-82.52572577,29.77567693,-2.771581851
5.71,233221.11,8-18D,8,18,2,1014,1998,1828,AC,3,5.71,455900,-82.51760466,29.78056975,-2.770853793
5,233221.11,8-18D,8,18,2,1014,1992,1960,AC,4,5,430000,-82.51557529,29.77852344,-2.770976051
0.22,233223.01,8-18I,8,18,2,1014,1999,1327,LT,3,0.22,296000,-82.4894994,29.77865949,-2.770087734
0.25,233223.01,8-18I,8,18,2,1014,2001,1320,LT,3,0.25,266900,-82.49090897,29.77830391,-2.770168147
0.2,233223.01,8-18I,8,18,2,1014,2000,1205,LT,3,0.2,272000,-82.4904963,29.7805092,-2.769949155
0.26,233223.01,8-18I,8,18,2,1014,1998,1492,LT,3,0.26,269500,-82.49279872,29.78061427,-2.770016695
0.19,233223.02,8-18I,8,18,2,1014,1977,1316,UN,3,0.19,183600,-82.4897048,29.78494683,-2.769509889
4.67,233225.11,8-18I,8,18,2,1014,2015,3096,AC,5,4.67,1078000,-82.47536181,29.75690077,-2.771638164
6.79,233225.11,8-18J,8,18,2,1014,1995,2591,AC,3,6.79,979000,-82.47667406,29.76831023,-2.770619946
5,233225.11,8-18J,8,18,2,1014,1991,1910,AC,3,5,555600,-82.48192932,29.76268514,-2.771320159
0.59,233228.01,8-18J,8,18,2,1014,1979,1106,UN,3,0.59,217600,-82.51823356,29.76428254,-2.772391152
0.51,233228.01,8-18J,8,18,2,1014,1980,1118,UN,3,0.51,146100,-82.51648894,29.76383122,-2.772374576
0.55,233228.02,8-18J,8,18,2,1014,1996,1350,LT,3,0.55,263800,-82.51551337,29.76599416,-2.772140346
0.51,233228.02,8-18J,8,18,2,1014,1994,1204,LT,3,0.51,225200,-82.51710018,29.76521214,-2.77226649
0.51,233228.02,8-18J,8,18,2,1014,1994,1204,LT,3,0.51,265000,-82.51710018,29.76521214,-2.77226649
0.51,233228.02,8-18J,8,18,2,1014,1996,1121,LT,3,0.51,250000,-82.51331838,29.76517525,-2.772142871
0.6,233228.02,8-18J,8,18,2,1014,1996,1714,LT,3,0.6,259400,-82.51045141,29.76514575,-2.772049299
0.23,233222.14,8-18J,8,18,2,1014,2017,1397,LT,3,0.23,283800,-82.51519788,29.76870906,-2.77187693
0.16,233222.14,8-18J,8,18,2,1014,2016,1771,LT,4,0.16,355700,-82.5167658,29.7672884,-2.772061892
0.68,233222.14,8-18J,8,18,2,1014,2019,1614,LT,NULL,0.68,370400,-82.5168144,29.76658809,-2.772128743
0.68,233222.14,8-18J,8,18,2,1014,2019,1614,LT,NULL,0.68,377400,-82.5168144,29.76658809,-2.772128743
0.61,233222.14,8-18J,8,18,2,1014,2010,1752,LT,3,0.61,279600,-82.51033516,29.76735543,-2.77183962
0.61,233222.14,8-18J,8,18,2,1014,2010,1752,LT,3,0.61,347900,-82.51033516,29.76735543,-2.77183962
0.19,233222.14,8-18J,8,18,2,1014,2015,1623,LT,3,0.19,326700,-82.5153571,29.76727052,-2.772016233
0.09,233222.14,8-18J,8,18,2,1014,2008,1158,LT,3,0.09,225000,-82.51451562,29.76743042,-2.771973074
0.09,233222.14,8-18J,8,18,2,1014,2013,1448,LT,3,0.09,258800,-82.51232293,29.76740737,-2.77190156
0.09,233222.14,8-18J,8,18,2,1014,2016,1440,LT,3,0.09,291100,-82.51189746,29.76740337,-2.77188764
0.1,233222.14,8-18J,8,18,2,1014,2013,1398,LT,3,0.1,255000,-82.5114639,29.76739611,-2.77187375
0.1,233222.14,8-18J,8,18,2,1014,2013,1398,LT,3,0.1,273000,-82.5114639,29.76739611,-2.77187375
0.09,233222.14,8-18J,8,18,2,1014,2012,1303,LT,3,0.09,262000,-82.51274363,29.76779633,-2.771879474
0.09,233222.14,8-18J,8,18,2,1014,2007,1178,LT,3,0.09,227000,-82.51316909,29.76780032,-2.771893395
0.51,233228.02,8-18J,8,18,2,1014,1997,1310,UN,3,0.51,272900,-82.51457897,29.76518757,-2.772184075
1.17,233228.05,8-18J,8,18,2,0,1975,1184,AC,3,1.17,274800,-82.51075232,29.75724252,-2.77279564
1.85,233230.01,8-18K,8,18,2,1014,2018,2356,AC,NULL,1.85,297800,-82.5512952,29.77029079,-2.772942185
1.43,233200,8-18K,8,18,2,0,2022,1608,AC,NULL,1.43,29600,-82.53933137,29.74296531,-2.775087504
1.43,233200,8-18K,8,18,2,0,2022,1608,AC,NULL,1.43,352300,-82.53933137,29.74296531,-2.775087504
2.5,233200,8-18K,8,18,2,0,1990,1920,LT,3,2.5,488000,-82.52429035,29.74751429,-2.774157516
7.84,233235.02,8-18K,8,18,2,1014,1999,2850,AC,4,7.84,340500,-82.49129658,29.74943082,-2.772869743
7.84,233235.02,8-18K,8,18,2,1014,1999,2850,AC,4,7.84,561000,-82.49129658,29.74943082,-2.772869743
5,154202.4,9-18A,9,18,1,0,1992,1144,AC,3,5,325200,-82.47851931,29.73362239,-2.773914266
5,154202.4,9-18A,9,18,1,0,1992,1144,AC,3,5,322900,-82.47851931,29.73362239,-2.773914266
5.77,154207,9-18A,9,18,1,0,2006,3164,AC,5,5.77,832500,-82.54448301,29.72622936,-2.776823189
5.35,154209.41,9-18A,9,18,1,0,1978,1108,AC,3,5.35,234000,-82.51398485,29.71613447,-2.776740189
5.35,154209.41,9-18A,9,18,1,0,1978,1108,AC,3,5.35,430000,-82.51398485,29.71613447,-2.776740189
5.31,134214.41,9-18B,9,18,1,0,2004,3232,AC,4,5.31,953000,-82.48395653,29.71581506,-2.77575952
5.34,134214.41,9-18B,9,18,1,0,1986,2082,AC,3,5.34,514000,-82.48783314,29.70976394,-2.776455354
5,134214.41,9-18B,9,18,1,0,1996,2385,AC,4,5,603500,-82.49481651,29.70937969,-2.776726319
1.99,134215.01,9-18B,9,18,1,0,1991,4433,UN,4,1.99,788800,-82.50096078,29.71038409,-2.776839254
5,134222.01,9-18C,9,18,1,0,2003,4663,AC,5,5,1471400,-82.50445365,29.69185874,-2.778689417
10,134222.01,9-18C,9,18,1,0,1997,5018,AC,5,10,1214600,-82.50555301,29.68946953,-2.778950056
10,134222.01,9-18C,9,18,1,0,1997,5018,AC,5,10,1507900,-82.50555301,29.68946953,-2.778950056
1.81,134222.01,9-18C,9,18,1,0,2004,2704,LT,4,1.81,679300,-82.49718746,29.69071188,-2.77855202
14.62,154200,9-18C,9,18,1,0,1994,8772,AC,6,14.62,1863700,-82.48796198,29.70211048,-2.777175111
0.2,154225.01,9-18D,9,18,1,0,1983,1476,UN,3,0.2,306300,-82.4556236,29.6875585,-2.777447112
0.25,154225.01,9-18D,9,18,1,0,1986,1906,UN,3,0.25,324500,-82.45777667,29.68832188,-2.777448217
