prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,actual_year_built,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer,Buck_Bay,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_F,High_Springs_Main,Lugano,Magnolia_Heights,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,Springtree_A,Springtree_B,Thornebrooke,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,West_Outer_Gainesville,West_of_Waldo_rd,WildsPlantation,swNewberry_A,swNewberry_B,built_before_1974,built_pre_1994_with_effective_le_1994,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
61287,0.27,2488,1.15,ST. JOHN'S,569000,12651,2010,100,2488.0,2000,0.0,265.0,473.0,15,470999.0,0.3533976258320932,-82.444216,29.620635,06860-331-091,HaileLike,True,False,False,0.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.091493890588964,484801.0553388637,497452.0553388637,-71547.94466113631,13802.05533886369,71547.94466113631,13802.05533886369,0.8742566877660171
61288,0.26,2556,1.15,ST. JOHN'S,684800,29731,2015,100,2555.5,1998,0.0,255.0,491.0,10,552349.0,0.340308824875349,-82.444203,29.620828,06860-331-092,HaileLike,True,False,False,0.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.156431452117097,517327.51908766426,547058.5190876643,-137741.48091233568,-35021.48091233574,137741.48091233568,35021.48091233574,0.798858818761192
61291,0.34,3042,1.15,ST. JOHN'S,629500,29303,2004,100,3042.0,1998,0.0,372.0,600.0,21,505772.0,0.4450192325293026,-82.442,29.61891,06860-331-095,HaileLike,True,False,False,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.18288874593769,531197.2743100096,560500.2743100096,-68999.72568999045,25425.274310009554,68999.72568999045,25425.274310009554,0.8903896335345665
61303,0.11,1856,1.0,ST. JOHN'S,343100,3060,2001,100,1856.0,1999,0.0,308.0,550.0,24,288575.0,0.14397681052418612,-82.446675,29.619787,06860-332-101,HaileLike,True,False,False,0.76,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.642904563875632,309559.17981915374,312619.17981915374,-30480.82018084626,20984.17981915374,30480.82018084626,20984.17981915374,0.9111605357597019
61304,0.15,2223,1.15,ST. JOHN'S,431700,3250,1999,100,1893.0,1999,330.0,216.0,484.0,26,363695.0,0.19633201435116288,-82.446888,29.619767,06860-332-102,HaileLike,True,False,False,0.74,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.846436342861129,379434.1499566766,382684.1499566766,-49015.850043323415,15739.149956676585,49015.850043323415,15739.149956676585,0.8864585359200291
61306,0.14,2179,1.15,ST. JOHN'S,417500,3168,2000,100,1929.0,2000,250.0,278.0,550.0,25,351707.0,0.1832432133944187,-82.447362,29.61998,06860-332-104,HaileLike,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.848944813620973,380387.1442065138,383555.1442065138,-33944.855793486175,28680.144206513825,33944.855793486175,28680.144206513825,0.9186949561832667
61308,0.15,1626,1.15,ST. JOHN'S,361600,999,1999,100,1626.0,1999,0.0,116.0,528.0,26,306361.0,0.19633201435116288,-82.446888,29.620192,06860-332-106,HaileLike,True,False,False,0.74,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.63713279491842,307777.6220703058,308776.6220703058,-52823.377929694194,1416.6220703058061,52823.377929694194,1416.6220703058061,0.8539176495307129
61309,0.11,1744,1.15,ST. JOHN'S,374600,3109,2005,100,1743.5,1999,0.0,267.5,420.0,20,315301.0,0.14397681052418612,-82.446675,29.620172,06860-332-107,HaileLike,True,False,False,0.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.741861454377881,341759.1247756227,344868.1247756227,-29731.87522437732,26458.12477562268,29731.87522437732,26458.12477562268,0.9206303384293184
61314,0.11,1587,1.15,ST. JOHN'S,269500,787,2000,100,1587.0,2000,0.0,261.0,420.0,25,228287.99999999997,0.14397681052418612,-82.446473,29.621089,06860-332-112,HaileLike,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.624306884322088,303855.3012438413,304642.3012438413,35142.3012438413,75567.30124384133,35142.3012438413,75567.30124384133,1.130398149327797
61319,0.14,1489,1.15,ST. JOHN'S,371300,3317,1999,100,1489.0,1999,0.0,287.0,400.0,26,312288.0,0.1832432133944187,-82.446622,29.621649,06860-332-117,HaileLike,True,False,False,0.74,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.5924330154729,294322.980209418,297639.980209418,-73660.01979058201,-17965.01979058201,73660.01979058201,17965.01979058201,0.8016158906798222
61320,0.11,2024,1.15,ST. JOHN'S,456500,3239,2010,100,1780.0,2000,0.0,309.0,400.0,15,384786.0,0.14397681052418612,-82.44679,29.621614,06860-332-118,HaileLike,True,False,False,0.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.89204647000709,397140.92441037745,400379.92441037745,-56120.075589622546,12354.924410377454,56120.075589622546,12354.924410377454,0.8770644565397097
61325,0.1,1818,1.15,ST. JOHN'S,421400,3111,2000,100,1818.0,2000,0.0,329.0,529.0,25,355079.0,0.13088800956744193,-82.44697,29.622155,06860-332-123,HaileLike,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.71213140603567,331748.1600669258,334859.1600669258,-86540.8399330742,-23330.839933074196,86540.8399330742,23330.839933074196,0.7946349313405928
61326,0.11,1805,1.15,ST. JOHN'S,463900,3264,2009,100,1804.5,1999,0.0,282.5,480.0,16,391051.0,0.14397681052418612,-82.446792,29.622142,06860-332-124,HaileLike,True,False,False,0.84,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.810986844413408,366219.0184283328,369483.0184283328,-94416.98157166719,-24831.981571667187,94416.98157166719,24831.981571667187,0.7964712619709696
61341,0.2,2224,1.15,ST. JOHN'S,482400,3209,2004,100,2224.0,1999,0.0,244.0,489.0,21,406831.0,0.26177601913488385,-82.443138,29.621563,06860-332-139,HaileLike,True,False,False,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.930795775225306,412831.90327365656,416040.90327365656,-66359.09672634344,6000.903273656557,66359.09672634344,6000.903273656557,0.8624396834031023
61343,0.2,2558,1.15,ST. JOHN'S,590200,20483,2004,100,2557.5,1999,0.0,397.5,474.0,21,481187.0,0.26177601913488385,-82.442697,29.621775,06860-332-141,HaileLike,True,False,False,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.02957115952348,455691.42484180786,476174.42484180786,-114025.57515819214,-25495.575158192136,114025.57515819214,25495.575158192136,0.8068018042050286
61350,0.2,2747,1.15,ST. JOHN'S,690900,27146,2007,100,5493.0,1999,0.0,641.0,1104.0,18,560119.0,0.26177601913488385,-82.441931,29.621642,06860-332-148,HaileLike,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.135439653292494,506581.072127499,533727.0721274989,-157172.92787250108,-53537.92787250102,157172.92787250108,53537.92787250102,0.7725098742618308
61356,0.23,2178,1.15,ST. JOHN'S,527900,5302,2012,100,2178.0,1999,0.0,266.0,510.0,13,443412.99999999994,0.30104242200511644,-82.44252,29.620656,06860-332-154,HaileLike,True,False,False,0.87,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.017767554744363,450344.2434525414,455646.2434525414,-72253.75654745859,6931.243452541472,72253.75654745859,6931.243452541472,0.8631298417362027
61359,0.24,2534,1.15,ST. JOHN'S,580600,25217,2009,100,2534.0,2001,0.0,520.0,483.0,16,468293.0,0.31413122296186063,-82.44308,29.620232,06860-332-157,HaileLike,True,False,False,0.84,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.099542209654642,488718.6327251155,513935.6327251155,-66664.36727488448,20425.632725115516,66664.36727488448,20425.632725115516,0.8851802148210739
61363,0.27,2572,1.15,ST. JOHN'S,629400,21797,2010,100,2571.5,1999,0.0,302.5,492.0,15,513193.0,0.3533976258320932,-82.443173,29.621096,06860-332-161,HaileLike,True,False,False,0.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.116234556961409,496944.9612334498,518741.9612334498,-110658.03876655019,-16248.038766550191,110658.03876655019,16248.038766550191,0.8241848764433585
61364,0.26,2424,1.15,ST. JOHN'S,712700,3334,2015,100,2424.0,2001,0.0,425.0,616.0,10,602461.0,0.340308824875349,-82.443577,29.620212,06860-332-162,HaileLike,True,False,False,0.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.139628234436739,508707.3780479904,512041.3780479904,-200658.62195200962,-93753.62195200962,200658.62195200962,93753.62195200962,0.7184528946934059
61385,0.11,1894,1.15,ST. JOHN'S,390300,3111,2000,100,1893.5,2000,0.0,428.5,420.0,25,328644.0,0.14397681052418612,-82.445805,29.620237,06860-332-183,HaileLike,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.747058603482625,343539.9214295281,346650.9214295281,-43649.0785704719,14895.921429528098,43649.0785704719,14895.921429528098,0.8881653123995084
61391,0.19,3238,1.15,ST. JOHN'S,610700,12142,2005,100,1849.0,2001,1389.0,301.0,441.0,20,506953.0,0.24868721817813966,-82.444721,29.619768,06860-332-902,HaileLike,True,False,False,0.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.176838735211053,527993.227135401,540135.227135401,-70564.77286459901,21040.227135400986,70564.77286459901,21040.227135400986,0.884452639815623
61401,0.8,4233,1.4,ST. JOHN'S,962200,37792,2004,100,3676.0,1999,557.0,642.0,768.0,21,780078.0,1.0471040765395354,-82.441026,29.621089,06860-341-007,HaileLike,True,False,False,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.616722437830443,819723.5578520017,857515.5578520017,-104684.44214799826,39645.557852001744,104684.44214799826,39645.557852001744,0.8912030324797358
61406,0.89,4550,1.4,ST. JOHN'S,950400,31931,2004,100,4046.5,1999,503.0,835.5,888.0,21,775909.0,1.1649032851502332,-82.440352,29.619183,06860-341-012,HaileLike,True,False,False,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.6794655763306,872803.371484188,904734.371484188,-45665.628515811986,96894.37148418801,45665.628515811986,96894.37148418801,0.9519511484471675
61407,0.77,3980,1.4,ST. JOHN'S,809000,35996,2001,100,2900.0,2001,1080.0,437.0,832.0,24,651654.0,1.0078376736693029,-82.440419,29.61869,06860-341-013,HaileLike,True,False,False,0.76,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.532855414746495,753779.6890808716,789775.6890808716,-19224.31091912836,102125.68908087164,19224.31091912836,102125.68908087164,0.9762369457118314
61415,0.29,3342,1.15,ST. JOHN'S,795300,24431,2000,100,2833.0,2000,509.0,709.0,768.0,25,651574.0,0.37957522774558156,-82.438774,29.619341,06860-341-021,HaileLike,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.203077258303207,542030.3408609321,566461.3408609321,-228838.65913906787,-109543.65913906787,228838.65913906787,109543.65913906787,0.7122612106889629
61417,0.35,2397,1.15,ST. JOHN'S,562900,22242,2004,100,2397.0,1998,0.0,338.5,648.0,21,456223.0,0.4581080334860467,-82.439242,29.618799,06860-341-023,HaileLike,True,False,False,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.034808022205734,458084.0777884966,480326.0777884966,-82573.92221150338,1861.0777884966228,82573.92221150338,1861.0777884966228,0.8533062316370521
61419,0.48,3113,1.15,ST. JOHN'S,718500,24086,2010,100,2805.0,1999,308.0,432.0,484.0,15,586639.0,0.6282624459237213,-82.43865,29.617966,06860-341-025,HaileLike,True,False,False,0.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.28919794118384,590779.3882600357,614865.3882600357,-103634.61173996434,4140.388260035659,103634.61173996434,4140.388260035659,0.8557625445511978
61420,0.37,3112,1.15,ST. JOHN'S,689500,26488,2000,100,6224.0,1999,0.0,1144.0,1320.0,25,559587.0,0.48428563539953506,-82.438798,29.617635,06860-341-026,HaileLike,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.199240868689621,539954.884965252,566442.884965252,-123057.11503474799,-19632.115034747985,123057.11503474799,19632.115034747985,0.821527026780641
61434,0.38,3010,1.15,ST. JOHN'S,654200,4128,2000,100,2670.0,2000,340.0,602.0,575.0,25,551942.0,0.4973744363562793,-82.441161,29.624116,06860-342-010,HaileLike,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.14901870439221,513506.87891336484,517634.87891336484,-136565.12108663516,-38435.12108663516,136565.12108663516,38435.12108663516,0.7912486684704446
61439,0.38,2333,1.15,ST. JOHN'S,481800,24026,2000,100,2333.0,2000,0.0,305.0,429.0,25,385503.99999999994,0.4973744363562793,-82.442789,29.624057,06860-342-015,HaileLike,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.967270428231036,428167.7890501382,452193.7890501382,-29606.210949861794,42663.789050138264,29606.210949861794,42663.789050138264,0.9385508282485227
61443,0.36,2832,1.15,ST. JOHN'S,668900,3650,2012,100,2395.5,2001,436.0,285.5,462.0,13,564915.0,0.47119683444279087,-82.441625,29.623589,06860-342-019,HaileLike,True,False,False,0.87,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.217413303849785,549856.8792772545,553506.8792772545,-115393.12072274555,-15058.120722745545,115393.12072274555,15058.120722745545,0.8274882333342121
61445,0.34,2736,1.15,ST. JOHN'S,643500,4370,2004,100,5472.0,2000,0.0,1162.0,1134.0,21,542605.0,0.4450192325293026,-82.441467,29.623292,06860-342-021,HaileLike,True,False,False,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.15568255014706,516940.2365259021,521310.2365259021,-122189.76347409788,-25664.763474097883,122189.76347409788,25664.763474097883,0.8101169176781696
61449,0.46,2804,1.4,ST. JOHN'S,856800,28016,2009,100,2563.5,2001,240.0,265.0,720.0,16,700264.0,0.6020848440102329,-82.44098,29.62301,06860-342-025,HaileLike,True,False,False,0.84,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.347579468006225,626296.6803010893,654312.6803010893,-202487.3196989107,-73967.3196989107,202487.3196989107,73967.3196989107,0.76367026178932
61460,0.98,5357,1.4,ST. JOHN'S,1653800,41994,2008,100,3355.0,2008,2002.0,1082.0,825.0,17,1363736.0,1.2827024937609308,-82.437402,29.621065,06860-343-003,HaileLike,True,False,False,0.83,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.838396803291587,1023150.1448172877,1065144.1448172876,-588655.8551827124,-340585.8551827123,588655.8551827124,340585.8551827123,0.6440586194323906
61461,1.0,5380,1.4,ST. JOHN'S,1292500,35699,2000,100,5380.0,2000,0.0,901.0,892.0,25,1062926.0,1.3088800956744193,-82.437091,29.621435,06860-343-004,HaileLike,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.749167154361121,935809.448770581,971508.448770581,-320991.55122941895,-127116.55122941895,320991.55122941895,127116.55122941895,0.7516506373466778
61468,1.04,5360,1.4,ST. JOHN'S,1382400,38657,2002,100,2974.5,2002,2385.0,1195.5,912.0,23,1136383.0,1.361235299501396,-82.43774,29.622739,06860-343-011,HaileLike,True,False,False,0.77,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.780574273068106,965666.9418669589,1004323.9418669589,-378076.05813304114,-170716.05813304114,378076.05813304114,170716.05813304114,0.7265074810958904
61480,0.82,4614,1.15,ST. JOHN'S,978200,33323,2010,100,3651.5,2002,962.0,553.0,838.0,15,798147.0,1.0732816784530237,-82.438325,29.616419,06860-344-006,HaileLike,True,False,False,0.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.594669876641204,801844.418906275,835167.418906275,-143032.58109372505,3697.41890627495,143032.58109372505,3697.41890627495,0.8537798189595941
61484,0.61,3103,1.4,ST. JOHN'S,771500,4075,2002,100,3102.5,2002,0.0,529.5,576.0,23,651700.0,0.7984168583613956,-82.4363,29.616395,06860-344-010,HaileLike,True,False,False,0.77,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.367440340195019,638859.823145271,642934.823145271,-128565.17685472895,-12840.176854728954,128565.17685472895,12840.176854728954,0.8333568673302282
61489,0.71,4000,1.4,ST. JOHN'S,981000,30260,2012,100,5462.0,2003,2538.0,1276.0,1152.0,13,803590.0,0.9293048679288376,-82.433899,29.616372,06860-344-015,HaileLike,True,False,False,0.87,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.682312280387205,875291.5242193778,905551.5242193778,-75448.47578062222,71701.52421937778,75448.47578062222,71701.52421937778,0.9230902387557368
61492,0.61,3573,1.4,ST. JOHN'S,934300,21253,2003,100,3573.0,2003,0.0,643.0,805.0,22,772902.0,0.7984168583613956,-82.433189,29.617386,06860-344-018,HaileLike,True,False,False,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.47864719914822,714006.3959167668,735259.3959167668,-199040.60408323316,-58895.604083233164,199040.60408323316,58895.604083233164,0.7869628555247424
61500,0.61,3373,1.4,ST. JOHN'S,900000,22679,2012,100,5600.0,2003,1146.0,888.0,1470.0,13,742321.0,0.7984168583613956,-82.435256,29.619501,06860-344-026,HaileLike,True,False,False,0.87,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.559557598001415,774178.3853157235,796857.3853157235,-103142.61468427652,31857.385315723484,103142.61468427652,31857.385315723484,0.8853970947952483
61503,0.56,3697,1.4,ST. JOHN'S,965800,4441,2005,100,3098.5,2002,598.0,885.5,1014.0,20,816489.0,0.7329728535776748,-82.435214,29.618882,06860-344-029,HaileLike,True,False,False,0.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.528102999348459,750205.9136387525,754646.9136387525,-211153.08636124746,-66283.08636124746,211153.08636124746,66283.08636124746,0.7813697594105948
61505,0.45,3366,1.4,ST. JOHN'S,770300,25902,2006,100,3366.0,2006,0.0,464.0,600.0,19,628853.0,0.5889960430534886,-82.434292,29.618924,06860-344-031,HaileLike,True,False,False,0.81,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.437709858772696,685367.0812684682,711269.0812684682,-59030.91873153183,56514.08126846817,59030.91873153183,56514.08126846817,0.9233663264552359
61509,0.63,3608,1.4,ST. JOHN'S,1006100,35223,2013,100,3021.5,2003,586.0,425.5,690.0,12,819962.0,0.8245944602748841,-82.43431,29.617694,06860-344-035,HaileLike,True,False,False,0.88,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.582449035709615,792104.8399495498,827327.8399495498,-178772.16005045024,-27857.160050450242,178772.16005045024,27857.160050450242,0.8223117383456413
61513,0.63,3333,1.4,ST. JOHN'S,835600,21489,2004,100,3333.0,2004,0.0,828.0,720.0,21,688771.0,0.8245944602748841,-82.434776,29.617036,06860-344-039,HaileLike,True,False,False,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.45272739910874,695737.2816118577,717226.2816118577,-118373.7183881423,6966.281611857703,118373.7183881423,6966.281611857703,0.8583368616704855
61514,0.63,4043,1.4,ST. JOHN'S,964400,13545,2003,100,3287.5,2003,755.0,491.5,836.0,22,806194.9999999999,0.8245944602748841,-82.435234,29.617038,06860-344-040,HaileLike,True,False,False,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.553136939410837,769223.5738136951,782768.5738136951,-181631.4261863049,-36971.42618630477,181631.4261863049,36971.42618630477,0.8116638052817245
61515,0.52,3134,1.15,ST. JOHN'S,730100,4188,2013,100,3134.0,2003,0.0,441.0,758.0,12,616397.0,0.680617649750698,-82.436072,29.616967,06860-344-041,HaileLike,True,False,False,0.88,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.339931507725053,621525.0580129599,625713.0580129599,-104386.9419870401,5128.058012959897,104386.9419870401,5128.058012959897,0.8570237748431172
61518,0.62,3978,1.4,ST. JOHN'S,959400,41940,2002,100,3977.5,2002,0.0,903.5,784.0,23,773550.0,0.81150565931814,-82.435999,29.618246,06860-344-044,HaileLike,True,False,False,0.77,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.543327543020855,761714.8431335242,803654.8431335242,-155745.15686647582,-11835.156866475823,155745.15686647582,11835.156866475823,0.83766400159842
