prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C
2363,0.25,1457,1.0,HIGH SPRINGS,314600,420,2010,100,214.0,420.0,14,266990.0,0.356552286760288,-82.587888,29.831855,00257-030-004,HighSprings_B,True,False,0.86,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2364,0.25,1629,1.0,HIGH SPRINGS,311900,18203,2008,100,209.0,441.0,16,246912.0,0.356552286760288,-82.587884,29.831615,00257-030-005,HighSprings_B,True,False,0.84,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2377,0.25,1465,1.0,HIGH SPRINGS,285400,1437,2005,100,214.0,412.0,19,241153.0,0.356552286760288,-82.587945,29.83515,00257-200-005,HighSprings_B,True,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2384,0.25,1465,1.0,HIGH SPRINGS,299900,413,2010,100,428.0,824.0,14,254501.99999999997,0.356552286760288,-82.587913,29.833292,00257-200-012,HighSprings_B,True,False,0.86,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2388,0.36,1485,1.0,HIGH SPRINGS,266000,7656,2005,100,214.0,412.0,19,218444.0,0.5134352929348146,-82.588706,29.832902,00257-201-016,HighSprings_B,True,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2391,0.36,1585,1.0,HIGH SPRINGS,304200,1191,2005,100,209.0,447.0,19,257378.99999999997,0.5134352929348146,-82.588719,29.833662,00257-201-019,HighSprings_B,True,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2395,0.23,1507,1.0,HIGH SPRINGS,270300,1484,2005,100,248.0,411.0,19,228270.99999999997,0.32802810381946496,-82.588809,29.835481,00257-201-023,HighSprings_B,True,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2409,5.61,1936,1.0,HIGH SPRINGS,475300,14764,2016,100,426.0,456.0,8,389241.0,8.001033314900862,-82.578952,29.826687,00258-010-000,HighSprings_B,True,False,0.92,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2416,4.24,2608,1.0,SUWANNEE,220500,24701,1990,100,433.0,0.0,34,162724.0,6.047126783454485,-82.584151,29.828498,00259-005-000,HighSprings_B,True,False,0.6599999999999999,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2453,1.54,2280,1.0,HIGH SPRINGS,309400,3549,2000,100,40.0,0.0,24,259441.0,2.1963620864433744,-82.587973,29.818591,00279-010-001,HighSprings_B,False,False,0.76,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2498,1.0,1080,1.0,HIGH SPRINGS,135100,3656,1994,100,112.0,0.0,30,111179.0,1.426209147041152,-82.585801,29.815161,00295-002-000,HighSprings_B,False,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2518,0.23,1178,1.0,HIGH SPRINGS,218100,1159,1998,100,124.0,264.0,26,184226.0,0.32802810381946496,-82.580328,29.815972,00297-010-001,HighSprings_B,True,False,0.74,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2529,0.46,1259,1.0,HIGH SPRINGS,272300,411,2015,100,78.0,240.0,9,231044.0,0.6560562076389299,-82.582057,29.815706,00297-010-012,HighSprings_B,True,False,0.91,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2532,0.46,1160,1.0,HIGH SPRINGS,250500,1373,2006,100,120.0,462.0,18,211552.0,0.6560562076389299,-82.583929,29.815145,00297-020-015,HighSprings_B,True,False,0.8200000000000001,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2534,0.46,1452,1.0,HIGH SPRINGS,163100,785,2000,100,342.0,0.0,24,137850.0,0.6560562076389299,-82.583299,29.815149,00297-020-017,HighSprings_B,True,False,0.76,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2564,0.23,1208,1.0,HIGH SPRINGS,220500,468,2005,100,132.0,308.0,19,186957.0,0.32802810381946496,-82.581707,29.81762,00309-001-000,HighSprings_B,True,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2570,0.36,1204,1.0,HIGH SPRINGS,248300,532,2009,100,56.0,308.0,15,210523.0,0.5134352929348146,-82.581035,29.817711,00309-015-000,HighSprings_B,True,False,0.85,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2598,0.17,1194,1.0,HIGH SPRINGS,238800,487,2006,100,55.0,374.0,18,202492.99999999997,0.24245555499699584,-82.581262,29.817238,00312-001-001,HighSprings_B,True,False,0.8200000000000001,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2602,0.17,900,1.0,HIGH SPRINGS,194900,173,1995,100,116.0,252.0,29,165492.0,0.24245555499699584,-82.581498,29.817236,00312-008-000,HighSprings_B,True,False,0.71,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2619,0.17,1154,1.0,HIGH SPRINGS,211700,259,2000,100,60.0,0.0,24,179686.0,0.24245555499699584,-82.582077,29.816573,00314-002-000,HighSprings_B,True,False,0.76,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2622,0.17,956,1.0,HIGH SPRINGS,189300,1012,2010,100,48.0,0.0,14,159893.0,0.24245555499699584,-82.582787,29.816568,00314-006-000,HighSprings_B,True,False,0.86,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2712,0.31,1096,1.0,HIGH SPRINGS,214000,0,2005,100,0.0,0.0,19,181900.0,0.4421248355827571,-82.589574,29.820994,00382-007-000,HighSprings_B,True,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2817,0.16,1064,1.0,HIGH SPRINGS,180600,0,2010,100,0.0,0.0,14,153510.0,0.22819346352658432,-82.592483,29.819125,00428-000-000,HighSprings_B,True,False,0.86,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2857,0.34,1002,1.0,HIGH SPRINGS,157600,0,1994,100,66.0,0.0,30,133960.0,0.4849111099939917,-82.589566,29.825734,00450-000-000,HighSprings_B,True,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2899,0.52,1297,1.0,HIGH SPRINGS,168800,2597,1994,100,0.0,0.0,30,140883.0,0.741628756461399,-82.591228,29.824166,00464-000-000,HighSprings_B,True,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2919,0.35,2401,1.15,HIGH SPRINGS,434200,4988,2001,100,535.0,676.0,23,364082.0,0.4991732014644031,-82.590158,29.831432,00487-001-002,HighSprings_B,True,False,0.77,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2920,0.54,1743,1.0,HIGH SPRINGS,296200,336,2004,100,402.0,0.0,20,251434.0,0.7701529394022221,-82.590451,29.829803,00487-002-000,HighSprings_B,True,False,0.8,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2927,0.34,1464,1.0,HIGH SPRINGS,225300,3674,2000,100,192.0,0.0,24,187831.0,0.4849111099939917,-82.591904,29.82844,00491-000-000,HighSprings_B,True,False,0.76,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2928,0.34,1312,1.0,HIGH SPRINGS,243500,0,2009,100,456.0,0.0,15,206975.0,0.4849111099939917,-82.591622,29.828316,00491-001-000,HighSprings_B,True,False,0.85,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2929,0.34,1321,1.0,HIGH SPRINGS,291300,320,2008,100,224.0,440.0,16,247285.0,0.4849111099939917,-82.592415,29.827556,00492-000-000,HighSprings_B,True,False,0.84,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2930,0.34,1885,1.0,HIGH SPRINGS,240900,3172,1994,100,46.0,0.0,30,201593.0,0.4849111099939917,-82.591852,29.827309,00492-001-000,HighSprings_B,True,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2934,0.34,1318,1.0,HIGH SPRINGS,275400,12612,1999,100,92.0,416.0,25,221478.0,0.4849111099939917,-82.591639,29.827677,00492-007-000,HighSprings_B,True,False,0.75,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2950,0.34,1316,1.0,HIGH SPRINGS,243900,1504,1994,100,198.0,252.0,30,205811.0,0.4849111099939917,-82.591904,29.832222,00498-005-000,HighSprings_B,True,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2962,0.34,1273,1.0,HIGH SPRINGS,306000,11050,2010,100,161.0,420.0,14,249050.0,0.4849111099939917,-82.592127,29.831218,00499-002-000,HighSprings_B,True,False,0.86,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2967,0.34,2044,1.0,HIGH SPRINGS,318600,5854,1999,100,0.0,420.0,25,264956.0,0.4849111099939917,-82.593134,29.83009,00500-003-000,HighSprings_B,True,False,0.75,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2976,0.33,1701,1.0,HIGH SPRINGS,344300,32113,2000,100,130.0,552.0,24,260542.0,0.47064901852358015,-82.593825,29.830619,00509-000-000,HighSprings_B,True,False,0.76,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2985,0.41,1798,1.0,HIGH SPRINGS,312500,6342,2005,100,318.0,441.0,19,259282.99999999997,0.5847457502868723,-82.593281,29.831494,00512-004-000,HighSprings_B,True,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3017,0.34,1606,0.9,HIGH SPRINGS,197000,2564,1994,100,150.0,0.0,30,164886.0,0.4849111099939917,-82.594487,29.834472,00535-000-000,HighSprings_B,True,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3027,0.34,1240,1.0,HIGH SPRINGS,198500,11696,1994,100,168.0,0.0,30,157029.0,0.4849111099939917,-82.594206,29.834349,00535-014-000,HighSprings_B,True,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3033,0.34,1240,1.0,HIGH SPRINGS,96400,5870,1994,100,96.0,0.0,30,76070.0,0.4849111099939917,-82.592946,29.83555,00537-001-000,HighSprings_B,True,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3034,0.34,1200,1.0,HIGH SPRINGS,234900,279,2003,100,90.0,315.0,21,199386.0,0.4849111099939917,-82.592733,29.835918,00538-000-000,HighSprings_B,True,False,0.79,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3037,1.19,1477,1.0,HIGH SPRINGS,181500,4704,1994,100,0.0,0.0,30,149571.0,1.6971888849789705,-82.592202,29.834359,00540-001-000,HighSprings_B,True,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3044,1.15,1930,1.0,HIGH SPRINGS,165000,508,1994,100,0.0,0.0,30,139742.0,1.6401405190973244,-82.593408,29.827039,00544-000-000,HighSprings_B,True,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3055,0.36,1248,1.0,HIGH SPRINGS,291300,7909,2002,100,168.0,712.0,22,239695.99999999997,0.5134352929348146,-82.593196,29.825682,00558-000-000,HighSprings_B,True,False,0.78,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3059,0.34,1008,1.0,HIGH SPRINGS,128800,5645,1994,100,0.0,0.0,30,103835.0,0.4849111099939917,-82.59554,29.825527,00569-000-000,HighSprings_B,True,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3071,0.34,2120,1.0,HIGH SPRINGS,299700,7244,1995,100,378.0,0.0,29,247501.0,0.4849111099939917,-82.595294,29.826836,00577-000-000,HighSprings_B,True,False,0.71,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3074,0.15,1080,1.0,HIGH SPRINGS,72900,1738,1994,100,216.0,0.0,30,60227.0,0.21393137205617277,-82.594115,29.827749,00579-002-000,HighSprings_B,True,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3100,0.23,1156,1.0,HIGH SPRINGS,224500,7825,2000,100,0.0,0.0,24,183000.0,0.32802810381946496,-82.595915,29.827052,00599-000-000,HighSprings_B,True,False,0.76,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3212,0.22,1176,1.0,HIGH SPRINGS,126900,1200,1994,100,0.0,0.0,30,106665.0,0.31376601234905344,-82.597886,29.830339,00687-000-000,HighSprings_B,True,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
