prop_id,legal_acreage,yr_blt,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,abs_subdv_cd
28936,0.07,1979,1483,UN,3,252500,ALACHUA,202602
28988,0.06,1980,1472,UN,3,203300,ALACHUA,200300
28990,0.06,1980,1472,UN,3,209200,ALACHUA,200300
29063,0.07,2003,1202,LT,3,225300,ALACHUA,202100
29153,0.1,2003,1116,LT,3,259100,ALACHUA,202100
29196,0.09,1996,1138,LT,4,206000,ALACHUA,202100
29237,0.03,2009,852,LT,3,195500,ALACHUA,225200
29238,0.03,2011,1070,LT,3,232300,ALACHUA,225200
29280,0.17,2005,1373,LT,3,306300,ALACHUA,202201
29305,0.06,2005,1830,LT,3,284800,ALACHUA,240600
29311,0.06,2005,1706,LT,3,273500,ALACHUA,240600
29319,0.3,2004,1896,LT,4,367500,ALACHUA,202300
29322,0.24,2003,2221,LT,4,398400,ALACHUA,202300
29331,0.18,2003,1675,LT,3,335800,ALACHUA,202300
29354,0.11,2003,1342,LT,3,279000,ALACHUA,202300
29386,0.09,2003,1309,LT,4,263800,ALACHUA,202300
29420,0.2,1997,1645,LT,3,326700,ALACHUA,202400
29497,0.24,2002,1502,LT,3,297600,ALACHUA,202400
29567,2.7,1984,2391,AC,3,392700,ALACHUA,253700
29761,0.22,1981,1074,UN,3,198100,ALACHUA,50500
29772,0.2,1998,1597,UN,3,319500,ALACHUA,50500
29778,0.2,1997,1480,UN,3,278500,ALACHUA,50500
29834,0.24,2001,1885,LT,3,358400,ALACHUA,33600
29954,1,1999,2234,LT,4,431200,ALACHUA,21300
29957,1.97,2006,2313,LT,4,445600,ALACHUA,21300
29961,1.42,2001,3380,LT,4,739200,ALACHUA,21300
30115,0.14,1995,1111,LT,3,212500,GAINESVILLE,201100
30154,0.1,1984,1152,LT,3,197400,GAINESVILLE,200400
30297,0.12,1985,960,LT,3,166300,GAINESVILLE,200500
30342,0.09,1985,1248,LT,3,168800,GAINESVILLE,200500
30349,0.1,1985,1488,LT,3,202300,GAINESVILLE,200500
30431,0.11,1987,1466,LT,3,174600,GAINESVILLE,201000
30440,0.1,1987,1056,LT,3,168800,GAINESVILLE,201000
30446,0.11,1997,1216,LT,3,232700,GAINESVILLE,201000
30451,0.1,1987,1056,LT,3,167800,GAINESVILLE,201000
30527,0.11,1986,1032,LT,3,189600,GAINESVILLE,200800
30542,0.11,1985,672,LT,3,156000,GAINESVILLE,200800
30548,0.15,1988,1056,LT,3,184600,GAINESVILLE,200800
30580,2.44,1961,1440,AC,3,229300,SUWANNEE,0
30729,0.6,1993,2166,LT,4,428600,GAINESVILLE,18000
30758,0.63,1994,2279,LT,4,426100,GAINESVILLE,18100
30803,0.36,1999,2022,LT,4,430300,GAINESVILLE,18100
30817,0.48,1996,2678,LT,4,555800,GAINESVILLE,18300
30827,0.37,2001,2291,LT,4,455400,GAINESVILLE,18100
30832,0.42,1996,2151,LT,4,432500,GAINESVILLE,18300
30859,0.35,1995,2327,LT,4,477900,GAINESVILLE,17300
30877,0.06,1999,1380,LT,3,238800,GAINESVILLE,18700
30895,0.06,1999,1380,LT,3,245800,GAINESVILLE,18700
30897,0.06,1999,1545,LT,3,267300,GAINESVILLE,18700
30904,0.06,2000,1545,LT,3,283600,GAINESVILLE,18600
30909,0.06,2000,1380,LT,3,279300,GAINESVILLE,18600
30910,0.06,2000,1380,LT,3,278200,GAINESVILLE,18600
30965,0.06,2002,1343,LT,3,253000,GAINESVILLE,230000
30971,0.06,2002,1348,LT,3,226600,GAINESVILLE,230000
30973,0.06,2002,1348,LT,3,246800,GAINESVILLE,230000
30984,0.06,2003,1352,LT,3,260200,GAINESVILLE,230000
30991,0.06,2003,1488,LT,3,292500,GAINESVILLE,230000
31046,0.06,2005,1380,LT,3,281900,GAINESVILLE,230002
31072,0.06,2004,1380,LT,3,272300,GAINESVILLE,230002
31169,0.03,1988,1348,UN,3,192500,GAINESVILLE,17700
31174,0.04,1990,1454,UN,3,216900,GAINESVILLE,17700
31183,0.04,1996,1418,UN,3,237200,GAINESVILLE,17800
31213,0.05,1994,1572,UN,3,304200,GAINESVILLE,17400
31230,0.29,1994,2218,LT,4,421400,GAINESVILLE,184700
31288,0.37,2000,2292,LT,4,450300,GAINESVILLE,184900
31311,0.14,2013,2137,LT,3,420400,GAINESVILLE,245800
31318,0.16,2009,1991,LT,3,392700,GAINESVILLE,245800
31342,0.15,2009,1713,LT,3,336600,GAINESVILLE,245800
31344,0.13,2012,1604,LT,3,324600,GAINESVILLE,245800
31355,0.13,2013,1535,LT,3,325400,GAINESVILLE,245800
31356,0.13,2013,1720,LT,3,357000,GAINESVILLE,245800
31432,0.15,2008,1836,LT,3,367000,GAINESVILLE,245800
31444,0.17,2008,1766,LT,3,379300,GAINESVILLE,245800
31447,0.26,2008,2016,LT,3,400800,GAINESVILLE,245800
31463,0.29,2014,2121,LT,3,430300,GAINESVILLE,245800
31482,0.11,2009,1649,LT,3,320600,GAINESVILLE,245800
31483,0.11,2013,1535,LT,3,330600,GAINESVILLE,245800
31513,0.25,2013,1913,LT,4,414500,GAINESVILLE,245801
31515,0.18,2013,2202,LT,4,416500,GAINESVILLE,245801
31553,0.26,2008,2031,LT,4,425700,GAINESVILLE,245802
31568,0.28,2007,2474,LT,4,506400,GAINESVILLE,245802
31684,0.32,1977,1700,UN,3,282800,GAINESVILLE,142600
31691,0.21,1976,1895,UN,3,312100,GAINESVILLE,142600
31763,0.36,1981,1838,UN,3,312100,GAINESVILLE,142100
31792,0.34,1981,1509,UN,3,289700,GAINESVILLE,142100
31829,0.29,1979,1560,UN,3,290600,GAINESVILLE,142100
31948,0.37,1974,1668,UN,3,303400,GAINESVILLE,141600
31949,0.37,1974,1782,UN,3,326600,GAINESVILLE,141600
31964,0.43,1974,1934,UN,3,332800,GAINESVILLE,141600
31981,0.44,1977,1252,UN,3,317200,GAINESVILLE,141600
31985,0.44,1974,1996,UN,3,257300,GAINESVILLE,141600
32064,0.4,1981,1384,UN,3,281300,GAINESVILLE,141800
32090,0.59,1976,1928,UN,3,350100,GAINESVILLE,141800
32106,0.33,1975,1534,UN,3,305100,GAINESVILLE,141800
32107,0.36,1987,1432,UN,3,300300,GAINESVILLE,141900
32122,0.39,1986,1564,UN,3,168800,GAINESVILLE,141900
32152,0.32,1979,1526,UN,3,296100,GAINESVILLE,141900
32155,0.32,1977,1465,UN,3,279300,GAINESVILLE,141900
32191,0.36,1981,1106,UN,3,219100,GAINESVILLE,142700
32202,0.25,1980,1400,UN,3,270000,GAINESVILLE,142700
32203,0.4,1984,1234,UN,3,245400,GAINESVILLE,142700
32204,0.35,2017,1607,UN,3,336900,GAINESVILLE,142700
32206,0.23,1981,1056,UN,3,226500,GAINESVILLE,142700
32218,0.25,1978,1042,UN,3,224200,GAINESVILLE,142700
32222,0.23,1978,1323,UN,3,191800,GAINESVILLE,142700
32236,0.26,1978,1226,UN,3,246200,GAINESVILLE,142700
32242,0.26,1978,1046,UN,3,183500,GAINESVILLE,142700
32244,0.26,1978,1108,UN,3,219200,GAINESVILLE,142700
32250,0.26,1983,1786,UN,3,284100,GAINESVILLE,142700
32278,0.23,1974,1704,UN,3,213400,GAINESVILLE,142200
32290,0.25,1974,1170,UN,3,193800,GAINESVILLE,142200
32319,0.25,1974,1324,UN,3,195000,GAINESVILLE,142200
32343,0.25,1974,1156,UN,3,231200,GAINESVILLE,142200
32444,0.24,1978,1710,UN,3,280500,GAINESVILLE,142300
32453,0.25,1975,1410,UN,3,279600,GAINESVILLE,142300
32454,0.25,1975,1432,UN,3,261400,GAINESVILLE,142300
32549,0.25,1975,1558,UN,3,259300,GAINESVILLE,142300
32575,0.25,1978,1075,UN,3,264400,GAINESVILLE,142400
32576,0.25,1978,1247,UN,3,236000,GAINESVILLE,142400
32580,0.25,1978,1008,UN,3,208100,GAINESVILLE,142400
32592,0.25,1976,1630,UN,3,304300,GAINESVILLE,142400
32596,0.25,1976,1050,UN,3,231100,GAINESVILLE,142400
32619,0.25,1977,1370,UN,3,292800,GAINESVILLE,142400
32621,0.25,1976,1118,UN,3,257600,GAINESVILLE,142400
32678,0.25,1978,1366,UN,3,256300,GAINESVILLE,142400
32687,0.28,1980,1008,UN,3,241800,GAINESVILLE,142500
32712,0.26,1983,1052,UN,3,213700,GAINESVILLE,142500
32750,0.26,1980,1496,UN,3,263700,GAINESVILLE,142500
32814,0.4,1977,1384,UN,3,257100,GAINESVILLE,142000
32956,0.2,1993,1483,LT,4,262300,GAINESVILLE,189701
33039,0.2,1995,1575,LT,3,357500,GAINESVILLE,189704
33054,0.29,1996,1758,LT,4,370200,GAINESVILLE,189704
33074,0.11,2007,1685,LT,3,279200,GAINESVILLE,245900
33124,0.2,1988,1284,UN,3,277900,GAINESVILLE,4500
33181,0.22,1994,1551,LT,4,335000,GAINESVILLE,128200
33249,0.2,1995,1825,LT,4,345100,GAINESVILLE,127600
33267,0.29,1995,1885,LT,4,375200,GAINESVILLE,127600
33355,0.19,1998,1585,LT,4,373800,GAINESVILLE,128000
33371,0.19,1999,1836,LT,4,361000,GAINESVILLE,128100
33380,0.2,2000,1876,LT,4,349400,GAINESVILLE,128100
33406,0.16,1986,1329,UN,3,257300,GAINESVILLE,127400
33408,0.16,1986,1170,UN,3,251600,GAINESVILLE,127400
33422,0.12,1989,1366,UN,3,250900,GAINESVILLE,127401
33438,0.16,1986,1326,UN,3,245000,GAINESVILLE,127400
33445,0.04,1987,1192,UN,3,234600,GAINESVILLE,128301
33448,0.03,1984,1568,UN,3,215600,GAINESVILLE,128301
33459,0.02,1984,1242,UN,3,206300,GAINESVILLE,128301
33475,0.04,1985,956,UN,3,179200,GAINESVILLE,128301
33480,0.04,1985,1019,UN,3,206000,GAINESVILLE,128301
33491,0.03,1984,924,UN,3,187700,GAINESVILLE,128301
33543,0.05,1989,1192,UN,3,242400,GAINESVILLE,128500
33544,0.05,1989,1351,UN,3,216200,GAINESVILLE,128500
33587,0.18,1988,1410,UN,3,293300,GAINESVILLE,128900
33599,0.14,1990,1389,UN,3,280500,GAINESVILLE,129000
33652,0.19,1992,1609,LT,3,312000,GAINESVILLE,129300
33688,0.05,1989,1750,UN,3,261400,GAINESVILLE,129700
33703,0.22,1993,2758,LT,4,402800,GAINESVILLE,128800
33705,0.22,1994,1993,LT,4,357800,GAINESVILLE,128800
33762,0.21,1993,1722,LT,3,332200,GAINESVILLE,253100
33772,0.23,1993,1984,LT,3,364300,GAINESVILLE,253100
33780,0.2,1993,1689,LT,3,351600,GAINESVILLE,253100
33829,0.2,1996,2367,LT,3,387800,GAINESVILLE,253101
33875,0.23,1994,1476,LT,3,339600,GAINESVILLE,74401
33881,0.21,1995,1615,LT,3,339900,GAINESVILLE,74401
33907,0.2,1995,1644,LT,3,284400,GAINESVILLE,74402
33920,0.19,1995,1593,LT,3,354400,GAINESVILLE,74402
33927,0.26,1995,1500,LT,3,188300,GAINESVILLE,74402
33931,0.26,1995,1538,LT,3,301800,GAINESVILLE,74402
33984,0.43,1997,2533,LT,4,483000,GAINESVILLE,133800
33990,0.33,1994,2757,LT,4,579400,GAINESVILLE,133800
33990,0.33,1994,2757,LT,4,100,GAINESVILLE,133800
33991,0.39,1993,1999,LT,4,495100,GAINESVILLE,133800
33991,0.39,1993,1999,LT,4,495100,GAINESVILLE,133800
34046,0.26,1995,1928,LT,4,414500,GAINESVILLE,203600
34070,0.42,1980,1718,UN,3,365000,SUWANNEE,47300
34071,0.67,1978,1561,UN,3,342200,SUWANNEE,47300
34095,0.35,1978,1442,UN,3,331800,SUWANNEE,47300
34125,0.43,1980,1758,UN,3,316900,SUWANNEE,47100
34204,0.67,1982,1705,UN,3,387000,SUWANNEE,47200
34218,0.65,1983,1860,UN,3,430400,SUWANNEE,47200
34219,0.35,1984,1499,UN,3,220900,SUWANNEE,47200
34364,0.34,1993,2244,LT,4,484900,GAINESVILLE,8000
34448,1.15,1979,2501,UN,3,377900,SUWANNEE,182100
34455,1.18,1982,2120,UN,4,400400,SUWANNEE,182100
34461,1.17,1977,2361,UN,3,303900,SUWANNEE,182100
34624,1.03,1998,4212,UN,5,917000,SUWANNEE,220700
34681,8.62,1999,4130,AC,5,925000,SUWANNEE,0
34741,2.72,1987,1628,AC,3,312000,SUWANNEE,0
34801,1.57,1998,3856,LT,5,883200,SUWANNEE,172200
34822,1.08,2001,3164,LT,5,790500,SUWANNEE,172200
34857,1.25,2002,3252,UN,4,673600,SUWANNEE,85200
34871,1.49,1987,2408,UN,4,505000,SUWANNEE,85200
34914,1.82,1997,2869,UN,4,640800,SUWANNEE,84600
34917,1.97,1997,4072,UN,5,757500,SUWANNEE,84600
34920,1.94,1983,2106,UN,4,440400,SUWANNEE,84600
34932,1.96,1981,2576,UN,4,461500,SUWANNEE,84600
34936,1.9,1981,2394,UN,4,479900,SUWANNEE,84600
35050,0.68,1974,2490,LT,4,435400,ST. JOHN'S,167600
35064,0.68,1975,2138,LT,4,367000,ST. JOHN'S,167600
35074,1.03,1978,2749,LT,4,431000,ST. JOHN'S,167600
35102,0.76,1979,2162,LT,4,436700,ST. JOHN'S,167900
35182,4,2000,5749,LT,4,891000,ST. JOHN'S,195600
35183,4.03,2008,4889,LT,5,988900,ST. JOHN'S,195600
35226,0.42,1996,2900,LT,5,594100,ST. JOHN'S,218500
35274,2.5,2004,3837,LT,5,1012500,ST. JOHN'S,218601
35320,0.21,1988,1707,UN,3,327900,ST. JOHN'S,187601
35326,0.31,1988,1304,UN,3,275000,ST. JOHN'S,187601
35343,0.21,1988,1315,UN,3,316300,ST. JOHN'S,187601
35353,0.22,1987,1466,UN,3,326700,ST. JOHN'S,187601
35370,0.18,1990,1228,UN,3,276400,ST. JOHN'S,187602
35416,0.23,1991,1334,UN,3,340000,ST. JOHN'S,187604
35433,0.28,1991,1717,UN,3,357700,ST. JOHN'S,187604
35462,0.18,2007,2890,LT,4,628400,ST. JOHN'S,247600
35464,0.19,2008,3212,LT,4,659300,ST. JOHN'S,247600
35483,0.19,2015,2596,LT,4,633600,ST. JOHN'S,247600
35576,0.4,1978,2255,UN,3,358400,ST. JOHN'S,54400
35630,0.37,1979,2679,UN,3,396000,ST. JOHN'S,54400
35658,3.01,1997,4039,LT,4,890200,ST. JOHN'S,195500
35688,2.06,1985,3174,UN,4,724300,ST. JOHN'S,0
35702,0.42,1980,2214,UN,3,376900,ST. JOHN'S,54500
35702,0.42,1980,2214,UN,3,100,ST. JOHN'S,54500
35739,0.9,1982,3068,UN,4,472100,ST. JOHN'S,54500
35783,0.66,1997,3868,LT,5,663500,GAINESVILLE,107600
35808,0.77,1997,2880,LT,5,611600,GAINESVILLE,107600
35878,0.49,2001,3020,LT,5,698800,ST. JOHN'S,130600
35879,0.55,2001,3012,LT,5,601100,ST. JOHN'S,130600
35896,0.57,2008,3070,LT,5,657700,ST. JOHN'S,229700
35912,0.48,2002,3657,LT,4,855900,ST. JOHN'S,229700
35929,0.24,2003,2843,LT,4,564300,ST. JOHN'S,234200
35991,0.46,1989,2777,UN,4,520800,ST. JOHN'S,101300
35992,0.46,1990,2332,UN,4,416500,ST. JOHN'S,101300
36031,0.51,1995,3102,UN,4,625300,ST. JOHN'S,101502
36051,0.46,1991,2386,UN,4,482000,ST. JOHN'S,101502
36088,0.4,1992,2447,UN,4,539100,ST. JOHN'S,101503
36152,0.4,2004,2798,LT,4,627700,ST. JOHN'S,101507
36172,0.37,1992,2297,LT,4,456300,ST. JOHN'S,101509
36755,0.24,1982,1224,UN,3,288500,ST. JOHN'S,171500
36758,0.24,1981,1798,UN,3,271100,ST. JOHN'S,171500
36818,0.23,1988,1626,LT,3,318500,GAINESVILLE,155000
36819,0.26,1982,1420,LT,3,337000,GAINESVILLE,155000
36828,0.34,1967,1860,LT,3,340900,GAINESVILLE,143600
36829,0.51,1967,1810,LT,3,341400,GAINESVILLE,143600
36841,0.39,1968,1428,LT,3,260900,GAINESVILLE,143600
36920,0.33,1969,1456,LT,3,325300,GAINESVILLE,143800
36930,0.33,1970,1478,LT,3,328700,GAINESVILLE,143800
37031,0.17,1997,1245,LT,3,285800,GAINESVILLE,31501
37034,0.17,1996,1102,LT,3,220400,GAINESVILLE,31501
37088,0.17,1997,1437,LT,3,310500,GAINESVILLE,31502
37100,0.2,1999,1771,LT,3,314900,GAINESVILLE,31502
37182,0.16,2000,1412,LT,3,218700,GAINESVILLE,31503
37188,0.17,2000,2067,LT,3,414500,GAINESVILLE,31503
37240,0.17,2001,1853,LT,3,339500,GAINESVILLE,31504
37297,0.2,2002,1288,LT,3,295100,GAINESVILLE,31505
37394,0.32,1972,1674,LT,3,229000,GAINESVILLE,144400
37431,0.37,1972,1677,LT,3,302900,GAINESVILLE,144400
37434,0.37,1972,1495,LT,3,331500,GAINESVILLE,144400
37442,0.44,1972,1764,LT,3,355200,GAINESVILLE,144400
37477,0.24,1973,1486,LT,3,294000,GAINESVILLE,144500
37515,0.33,1974,1447,LT,3,256700,GAINESVILLE,144600
37656,0.2,2001,2532,LT,4,423800,GAINESVILLE,20100
37691,0.24,1994,1480,LT,3,325000,GAINESVILLE,235600
37745,0.19,1994,1982,LT,4,415000,GAINESVILLE,235700
37748,0.35,1993,1994,LT,4,397300,GAINESVILLE,235700
37782,0.09,2001,1466,LT,3,271100,GAINESVILLE,207400
37802,0.2,1995,1859,LT,3,340100,GAINESVILLE,54600
37807,0.25,1992,2063,LT,3,371500,GAINESVILLE,163500
37884,0.2,1993,1609,LT,3,295900,GAINESVILLE,163602
37903,0.05,1981,1740,UN,3,235800,GAINESVILLE,61200
37951,0.05,1975,1200,UN,3,174400,GAINESVILLE,61200
37958,0.04,1975,1200,UN,3,202800,GAINESVILLE,61200
38000,0.27,1975,2232,UN,3,383800,GAINESVILLE,193000
38016,0.25,1979,1464,UN,4,259100,GAINESVILLE,193000
38018,0.2,1979,1709,UN,4,291400,GAINESVILLE,193000
38020,0.22,1979,1309,UN,4,225500,GAINESVILLE,193000
38058,0.43,1980,1898,UN,3,368800,GAINESVILLE,183600
38064,0.26,1980,1068,UN,3,170000,GAINESVILLE,183600
38077,0.22,1980,1250,UN,3,151800,GAINESVILLE,183600
38086,0.21,2016,1234,UN,3,301100,GAINESVILLE,183600
38089,0.21,1979,1050,UN,3,225300,GAINESVILLE,183600
38147,0.23,1979,1501,UN,3,246800,GAINESVILLE,183600
38171,0.23,1981,912,UN,3,184800,GAINESVILLE,183701
38194,0.2,1981,1112,UN,3,247000,GAINESVILLE,183701
38219,0.2,1981,912,UN,3,189800,GAINESVILLE,183701
38224,0.31,1981,1368,UN,3,242300,GAINESVILLE,183701
38245,0.2,1980,1050,UN,3,170000,GAINESVILLE,183701
38249,0.2,1981,1260,UN,3,271300,GAINESVILLE,183701
38285,0.19,1990,1578,UN,3,379900,GAINESVILLE,37801
38310,0.32,1992,1457,LT,3,305900,GAINESVILLE,37802
38329,0.2399,1992,1279,LT,3,285300,GAINESVILLE,37802
38348,0.21,1980,1058,UN,3,258200,GAINESVILLE,183800
38388,0.2,1985,1171,UN,3,242000,GAINESVILLE,183900
38399,0.2,1984,1223,UN,3,64500,GAINESVILLE,183900
38399,0.2,1984,1223,UN,3,244700,GAINESVILLE,183900
38404,0.25,1985,1350,UN,3,308500,GAINESVILLE,183900
38448,0.38,1988,1264,UN,3,329000,GAINESVILLE,184000
38465,0.25,1987,1159,UN,3,257800,GAINESVILLE,184000
38518,0.03,1983,1355,UN,3,187200,GAINESVILLE,199200
38571,0.19,2012,1774,LT,3,357000,GAINESVILLE,249300
38597,0.13,2020,1862,LT,3,394100,GAINESVILLE,249301
38631,0.23,1969,1182,UN,3,225900,GAINESVILLE,142900
38677,0.28,1969,1050,UN,3,236800,GAINESVILLE,143000
38681,0.24,1969,1372,UN,3,236900,GAINESVILLE,143000
38693,0.29,1970,1290,UN,3,232700,GAINESVILLE,143200
38711,0.28,1970,1528,UN,3,294000,GAINESVILLE,143200
38742,0.22,1978,1474,UN,3,297600,GAINESVILLE,183700
38792,0.19,1978,960,UN,3,219500,GAINESVILLE,183700
38841,0.2,1977,1662,UN,3,262200,GAINESVILLE,183500
38842,0.2,1977,1032,UN,3,218400,GAINESVILLE,183500
38860,0.29,1976,1062,UN,3,229300,GAINESVILLE,183500
38872,0.47,1977,960,UN,3,0,GAINESVILLE,183500
38872,0.47,1977,960,UN,3,227000,GAINESVILLE,183500
38872,0.47,1977,960,UN,3,100,GAINESVILLE,183500
38882,0.48,1976,1509,UN,3,282700,GAINESVILLE,183500
38906,0.31,1976,1152,UN,3,233000,GAINESVILLE,183500
38931,0.24,1976,1074,UN,3,240100,GAINESVILLE,253800
38948,0.23,1976,1093,UN,3,225400,GAINESVILLE,253800
38985,0.26,1968,1146,UN,3,237800,GAINESVILLE,143300
39009,0.23,1967,1436,UN,3,283100,GAINESVILLE,143300
39018,0.23,1966,1340,UN,3,246000,GAINESVILLE,143300
39050,0.28,1970,1820,UN,3,263300,GAINESVILLE,141500
39087,0.24,1971,1350,UN,3,265500,GAINESVILLE,144200
39115,0.24,1972,1275,UN,3,263400,GAINESVILLE,143900
39129,0.24,1972,1460,UN,3,280600,GAINESVILLE,143900
39134,0.24,1971,1247,UN,3,217400,GAINESVILLE,143900
39152,0.24,1972,1375,UN,3,280400,GAINESVILLE,143900
39164,0.24,1973,1323,UN,3,275000,GAINESVILLE,143900
39199,0.3,1971,1473,UN,3,266400,GAINESVILLE,NULL
39205,0.29,1971,1338,UN,3,271400,GAINESVILLE,143900
39209,0.3,1971,1502,UN,3,308700,GAINESVILLE,143900
39292,0.26,1972,1440,UN,3,262800,GAINESVILLE,143400
39300,0.29,1973,1389,UN,3,343400,GAINESVILLE,143400
39383,0.37,1988,1864,UN,4,379300,GAINESVILLE,171304
39409,0.35,1988,2102,UN,4,409100,GAINESVILLE,171305
39483,0.57,1996,1995,UN,4,428400,GAINESVILLE,43900
39561,0.1,1999,1380,LT,3,250900,GAINESVILLE,149101
39579,0.12,1998,1148,LT,3,227200,GAINESVILLE,149101
39604,0.13,2001,1229,LT,3,254600,GAINESVILLE,149102
39633,0.11,2000,1224,LT,3,263400,GAINESVILLE,149102
39654,0.09,2004,1292,LT,3,285200,GAINESVILLE,237600
39689,0.1,2005,2100,LT,3,315300,GAINESVILLE,237600
39704,0.12,2005,1536,LT,3,292000,GAINESVILLE,237600
39706,0.1,2005,1536,LT,3,326700,GAINESVILLE,237600
39735,1,1983,3268,UN,4,572900,GAINESVILLE,37200
39782,0.23,1975,1766,UN,3,310500,GAINESVILLE,93100
39785,0.24,1980,1591,UN,3,297100,GAINESVILLE,93100
39870,1.2,2000,2556,LT,4,478600,GAINESVILLE,212300
39901,0.23,1964,1320,UN,3,263400,GAINESVILLE,62900
39910,0.26,1964,1539,UN,3,232000,GAINESVILLE,164600
39912,0.27,1967,2427,UN,3,100,GAINESVILLE,164600
39912,0.27,1967,2427,UN,3,325400,GAINESVILLE,164600
39914,0.27,1964,1830,UN,3,349200,GAINESVILLE,164600
39927,0.27,1973,2310,UN,3,371200,GAINESVILLE,164700
39929,0.27,1967,1392,UN,3,302100,GAINESVILLE,164700
39943,0.27,1964,2417,UN,3,338900,GAINESVILLE,164700
39957,0.27,1965,1503,UN,3,266600,GAINESVILLE,63000
39966,0.27,1965,1624,UN,3,332000,GAINESVILLE,164800
39984,0.27,1967,2149,UN,3,410000,GAINESVILLE,164900
39987,0.26,1968,1682,UN,3,273800,GAINESVILLE,164900
39997,0.58,1978,1852,UN,4,293800,GAINESVILLE,114300
40061,0.38,1978,1440,UN,3,409800,GAINESVILLE,37400
40282,3.47,1950,4107,AC,4,486600,GAINESVILLE,0
40290,1.38,1969,2811,LT,4,445800,GAINESVILLE,0
40340,0.34,1965,1716,UN,3,277200,GAINESVILLE,0
40347,0.39,1975,2426,UN,3,402900,GAINESVILLE,206400
40359,0.47,1977,1747,UN,3,309900,GAINESVILLE,206400
40385,0.36,1975,2342,UN,3,430700,GAINESVILLE,206400
40439,0.03,1985,988,UN,3,137300,GAINESVILLE,0
40446,0.02,1985,1000,UN,3,142100,GAINESVILLE,0
40450,0.02,1985,1000,UN,3,144400,GAINESVILLE,0
40505,0.35,1973,1695,UN,3,300300,GAINESVILLE,206300
40578,0.96,1984,1560,LT,3,345600,GAINESVILLE,206300
40612,0.35,1969,1672,UN,3,279500,GAINESVILLE,213300
40724,0.4,1982,1977,UN,3,441900,GAINESVILLE,168700
40795,0.41,1979,2070,UN,3,464300,GAINESVILLE,168500
40823,0.58,1980,2330,UN,3,391900,GAINESVILLE,168900
40882,0.77,2001,3623,UN,4,686000,GAINESVILLE,153000
41011,0.02,1989,1050,UN,3,202000,GAINESVILLE,153100
41023,0.02,1989,1340,UN,3,221200,GAINESVILLE,153100
41038,0.02,1989,1340,UN,3,194400,GAINESVILLE,153100
41040,0.02,1989,1050,UN,3,184900,GAINESVILLE,153100
41069,0.02,1989,1588,UN,3,249200,GAINESVILLE,153100
41100,0.02,1989,1588,UN,3,228200,GAINESVILLE,153100
41105,0.04,1987,1045,UN,3,220200,GAINESVILLE,0
41218,0.05,1988,1326,UN,3,391600,GAINESVILLE,253902
41229,0.05,1988,1198,UN,3,285400,GAINESVILLE,253903
41231,0.05,1988,1198,UN,3,313600,GAINESVILLE,253903
41269,0.37,1961,1910,UN,3,286900,GAINESVILLE,0
41375,0.19,1986,1162,UN,3,256300,ST. JOHN'S,8700
41393,0.21,1985,1610,UN,3,345000,ST. JOHN'S,8700
41397,0.2,1985,998,UN,3,204000,ST. JOHN'S,8700
41422,0.2,1983,1182,UN,3,100,ST. JOHN'S,196500
41422,0.2,1983,1182,UN,3,264200,ST. JOHN'S,196500
41424,0.22,1984,1353,UN,3,274300,ST. JOHN'S,196500
41450,0.2,1985,1215,UN,3,256400,ST. JOHN'S,196600
41468,0.18,1984,1102,UN,3,193500,ST. JOHN'S,196600
41485,0.3,1973,1695,UN,3,370400,GAINESVILLE,134700
41536,0.88,1975,1796,UN,3,394900,GAINESVILLE,134700
41544,0.29,1972,1781,UN,3,314200,GAINESVILLE,134700
41549,0.34,1976,1653,UN,3,355200,GAINESVILLE,134700
41641,0.78,1959,2440,LT,3,400800,ST. JOHN'S,0
41643,0.66,1963,2499,LT,3,356100,ST. JOHN'S,0
41664,0.24,1983,1044,UN,3,207900,ST. JOHN'S,108600
41677,0.24,1982,1134,UN,3,233200,ST. JOHN'S,108600
41686,0.24,1987,1402,UN,3,274800,ST. JOHN'S,108600
41706,0.31,1988,1467,UN,3,309000,ST. JOHN'S,108700
41788,0.03,1982,818,UN,3,140300,ST. JOHN'S,196800
41809,0.02,1981,899,UN,3,179800,ST. JOHN'S,196800
41842,0.03,1983,929,UN,3,166600,ST. JOHN'S,196800
41880,0.03,1984,1077,UN,3,194800,ST. JOHN'S,196700
41973,0.26,1982,1337,UN,3,255000,ST. JOHN'S,89800
42056,0.23,1984,1322,UN,3,325000,ST. JOHN'S,0
42096,0.34,1972,1248,UN,3,242100,ST. JOHN'S,0
42116,0.22,1983,1258,UN,3,248800,ST. JOHN'S,13403
42120,0.21,1981,1419,UN,3,299800,ST. JOHN'S,13403
42153,0.2,1996,1596,LT,3,345200,ST. JOHN'S,28200
42169,0.32,1996,1525,LT,3,318000,ST. JOHN'S,28200
42258,1.27,1992,2964,UN,4,534400,ST. JOHN'S,165702
42493,0.21,1979,1494,UN,3,306100,ST. JOHN'S,16300
42567,0.38,1959,1944,UN,3,331900,ST. JOHN'S,0
42584,0.32,1962,1464,UN,3,194500,ST. JOHN'S,0
42649,5,1985,4425,AC,3,602500,ST. JOHN'S,0
42755,0.45,1981,2498,LT,3,438800,ST. JOHN'S,147402
42785,0.33,1975,1876,UN,3,406100,ST. JOHN'S,223400
42792,0.33,1976,2154,UN,3,421900,ST. JOHN'S,223400
