tax_area_description,Market_Cluster_ID,era_built,imprv_det_quality_cd,count,mean,std,min,25%,50%,75%,max,median,PRD,COD,PRB
LACROSSE,Newmans_Lake,1930s,3.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1930s,4.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1930s,5.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1930s,6.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1940s,1.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1940s,2.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1940s,3.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1940s,4.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1940s,5.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1940s,6.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1950s,1.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1950s,2.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1950s,3.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1950s,4.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1950s,5.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1950s,6.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1960s,1.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1960s,2.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1960s,3.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1960s,4.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1960s,5.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1960s,6.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1970s,1.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1970s,2.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1970s,3.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1970s,4.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1970s,5.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1970s,6.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1980s,1.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1980s,2.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1980s,3.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1980s,4.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1980s,5.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1980s,6.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1990s,1.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1990s,2.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1990s,3.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1990s,4.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1990s,5.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,1990s,6.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2000s,1.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2000s,2.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2000s,3.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2000s,4.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2000s,5.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2000s,6.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2010s,1.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2010s,2.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2010s,3.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2010s,4.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2010s,5.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2010s,6.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2020s,1.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2020s,2.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2020s,3.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2020s,4.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2020s,5.0,,,,,,,,,,,,
LACROSSE,Newmans_Lake,2020s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1900s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1900s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1900s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1900s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1900s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1900s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1910s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1910s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1910s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1910s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1910s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1910s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1920s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1920s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1920s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1920s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1920s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1920s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1930s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1930s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1930s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1930s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1930s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1930s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1940s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1940s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1940s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1940s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1940s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1940s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1950s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1950s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1950s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1950s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1950s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1950s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1960s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1960s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1960s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1960s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1960s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1960s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1970s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1970s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1970s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1970s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1970s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1970s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1980s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1980s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1980s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1980s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1980s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1980s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1990s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1990s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1990s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1990s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1990s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,1990s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2000s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2000s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2000s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2000s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2000s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2000s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2010s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2010s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2010s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2010s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2010s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2010s,6.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2020s,1.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2020s,2.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2020s,3.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2020s,4.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2020s,5.0,,,,,,,,,,,,
LACROSSE,QuailCreekish,2020s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1900s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1900s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1900s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1900s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1900s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1900s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1910s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1910s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1910s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1910s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1910s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1910s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1920s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1920s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1920s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1920s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1920s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1920s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1930s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1930s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1930s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1930s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1930s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1930s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1940s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1940s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1940s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1940s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1940s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1940s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1950s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1950s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1950s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1950s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1950s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1950s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1960s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1960s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1960s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1960s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1960s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1960s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1970s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1970s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1970s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1970s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1970s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1970s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1980s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1980s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1980s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1980s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1980s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1980s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1990s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1990s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1990s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1990s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1990s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,1990s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2000s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2000s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2000s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2000s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2000s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2000s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2010s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2010s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2010s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2010s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2010s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2010s,6.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2020s,1.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2020s,2.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2020s,3.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2020s,4.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2020s,5.0,,,,,,,,,,,,
LACROSSE,Real_Tioga,2020s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1900s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1900s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1900s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1900s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1900s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1900s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1910s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1910s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1910s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1910s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1910s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1910s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1920s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1920s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1920s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1920s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1920s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1920s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1930s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1930s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1930s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1930s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1930s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1930s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1940s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1940s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1940s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1940s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1940s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1940s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1950s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1950s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1950s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1950s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1950s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1950s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1960s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1960s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1960s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1960s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1960s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1960s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1970s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1970s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1970s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1970s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1970s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1970s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1980s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1980s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1980s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1980s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1980s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1980s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1990s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1990s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1990s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1990s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1990s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,1990s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2000s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2000s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2000s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2000s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2000s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2000s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2010s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2010s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2010s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2010s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2010s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2010s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2020s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2020s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2020s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2020s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2020s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_A,2020s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1900s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1900s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1900s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1900s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1900s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1900s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1910s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1910s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1910s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1910s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1910s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1910s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1920s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1920s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1920s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1920s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1920s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1920s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1930s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1930s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1930s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1930s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1930s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1930s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1940s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1940s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1940s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1940s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1940s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1940s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1950s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1950s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1950s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1950s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1950s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1950s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1960s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1960s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1960s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1960s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1960s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1960s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1970s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1970s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1970s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1970s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1970s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1970s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1980s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1980s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1980s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1980s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1980s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1980s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1990s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1990s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1990s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1990s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1990s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,1990s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2000s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2000s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2000s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2000s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2000s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2000s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2010s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2010s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2010s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2010s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2010s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2010s,6.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2020s,1.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2020s,2.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2020s,3.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2020s,4.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2020s,5.0,,,,,,,,,,,,
LACROSSE,Springtree_B,2020s,6.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1900s,1.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1900s,2.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1900s,3.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1900s,4.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1900s,5.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1900s,6.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1910s,1.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1910s,2.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1910s,3.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1910s,4.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1910s,5.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1910s,6.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1920s,1.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1920s,2.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1920s,3.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1920s,4.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1920s,5.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1920s,6.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1930s,1.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1930s,2.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1930s,3.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1930s,4.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1930s,5.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1930s,6.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1940s,1.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1940s,2.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1940s,3.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1940s,4.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1940s,5.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1940s,6.0,,,,,,,,,,,,
LACROSSE,SummerCreek,1950s,1.0,,,,,,,,,,,,
